# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,11.6,5,7.4,3.531,4.92,6,0.33,1.551,1.176,2.35,4.495,14.119,-0.17,306.26999,8.64,0.014,9.975
0.033,11.4,5,7.3,3.535,4.92,6,0.34,1.539,1.162,2.302,4.448,13.967,-0.14,306.26999,8.64,0.014,9.807
0.033,10.8,5,7.3,3.546,4.86,4,0.41,1.514,1.141,2.136,4.291,13.389,-0.08,306.26999,8.64,0.014,9.207
0.033,6.1,5,6.2,3.692,4.55,2,0.83,0.976,0.797,0.953,2.248,8.667,0.12,306.26999,8.64,0.014,5.19
0.033,2.4,5,3.7,3.89,4.25,2,1.67,0.234,0.069,0.259,0.532,5.007,-0.07,306.26999,8.64,0.014,2.16
0.052,12.6,5,7.5,3.513,5.0,2,0.23,1.515,1.277,2.685,5.02,16.11,0.07,306.26999,8.64,0.028,10.944
0.052,11.9,5,7.4,3.525,4.94,3,0.29,1.419,1.217,2.515,4.84,15.573,0.18,306.26999,8.64,0.028,10.275
0.052,11.8,5,7.4,3.527,4.96,3,0.31,1.438,1.213,2.474,4.717,15.381,0.1,306.26999,8.64,0.028,10.175
0.052,11.7,5,7.4,3.529,4.95,3,0.32,1.434,1.201,2.445,4.683,15.245,0.13,306.26999,8.64,0.028,10.075
0.052,11.3,5,7.3,3.537,4.93,7,0.37,1.554,1.175,2.28,4.406,14.831,-0.19,306.26999,8.64,0.028,9.707
0.052,8.5,5,7.0,3.601,4.68,3,0.63,1.372,1.238,1.654,3.533,12.056,-0.15,306.26999,8.64,0.028,7.098
0.052,7.7,5,6.7,3.626,4.64,2,0.7,1.283,1.219,1.407,3.216,11.389,-0.04,306.26999,8.64,0.028,6.393
0.052,5.5,5,5.8,3.723,4.5,4,0.92,0.815,0.453,0.851,1.96,9.155,0.07,306.26999,8.64,0.028,4.751
0.071,11.5,5,7.3,3.533,4.94,2,0.34,1.45,1.188,2.384,4.567,15.729,0.11,306.26999,8.64,0.041,9.907
0.071,11.5,5,7.3,3.533,4.94,4,0.34,1.552,1.175,2.34,4.502,15.815,-0.14,306.26999,8.64,0.041,9.907
0.071,11.0,5,7.3,3.542,4.89,2,0.39,1.53,1.146,2.197,4.372,15.376,-0.09,306.26999,8.64,0.041,9.407
0.071,10.9,5,7.3,3.544,4.9,6,0.41,1.517,1.134,2.153,4.383,15.242,0.0,306.26999,8.64,0.041,9.339
0.071,10.4,5,7.3,3.555,4.84,6,0.46,1.47,1.16,2.066,4.158,14.794,0.05,306.26999,8.64,0.041,8.839
0.071,10.2,5,7.2,3.559,4.85,6,0.48,1.499,1.183,2.032,4.116,14.427,-0.14,306.26999,8.64,0.041,8.671
0.071,9.8,5,7.2,3.568,4.77,6,0.51,1.477,1.206,1.942,3.972,14.165,-0.17,306.26999,8.64,0.041,8.271
0.071,9.7,5,7.15,3.57,4.79,2,0.53,1.465,1.215,1.91,3.997,13.922,-0.07,306.26999,8.64,0.041,8.203
0.071,8.9,5,7.0,3.59,4.72,2,0.6,1.414,1.259,1.744,3.775,13.259,0.0,306.26999,8.64,0.041,7.466
0.071,8.9,5,7.0,3.59,4.72,3,0.6,1.414,1.258,1.744,3.775,13.27,-0.01,306.26999,8.64,0.041,7.466
0.071,8.1,5,6.7,3.613,4.66,2,0.65,1.33,1.297,1.553,3.203,12.466,0.12,306.26999,8.64,0.041,6.762
0.071,5.5,5,5.8,3.723,4.5,4,0.93,0.833,0.49,0.86,1.972,9.897,0.15,306.26999,8.64,0.041,4.751
0.071,3.1,5,4.2,3.83,4.22,2,1.43,0.414,-0.01,0.459,0.921,7.317,-0.02,306.26999,8.64,0.041,2.669
0.091,10.8,5,7.3,3.546,4.89,1,0.42,1.524,1.149,2.148,4.345,15.609,-0.05,306.26999,8.64,0.055,9.239
0.091,9.7,5,7.15,3.57,4.78,3,0.52,1.455,1.223,1.912,3.994,14.606,0.03,306.26999,8.64,0.055,8.203
0.091,9.5,5,7.15,3.575,4.76,6,0.54,1.467,1.218,1.885,3.807,14.437,-0.29,306.26999,8.64,0.055,8.003
0.091,9.4,5,7.1,3.577,4.76,3,0.55,1.42,1.249,1.855,3.764,14.245,0.11,306.26999,8.64,0.055,7.934
0.091,9.0,5,7.0,3.587,4.74,6,0.58,1.423,1.225,1.779,3.707,13.764,-0.2,306.26999,8.64,0.055,7.566
0.091,7.9,5,6.7,3.62,4.68,5,0.68,1.279,1.103,1.482,3.116,12.713,-0.44,306.26999,8.64,0.055,6.593
0.091,5.9,5,6.0,3.701,4.59,3,0.88,0.918,0.635,0.918,2.168,10.717,-0.05,306.26999,8.64,0.055,5.12
0.091,5.8,5,6.0,3.707,4.55,1,0.89,0.921,0.678,0.919,2.127,10.625,0.2,306.26999,8.64,0.055,5.02
0.091,5.7,5,6.0,3.712,4.54,7,0.91,0.861,0.506,0.887,2.079,10.6,-0.11,306.26999,8.64,0.055,4.92
0.091,5.4,5,5.6,3.728,4.53,5,0.94,0.782,0.35,0.84,1.927,10.289,-0.11,306.26999,8.64,0.055,4.683
0.091,3.8,5,4.7,3.79,4.25,5,1.21,0.538,0.012,0.607,1.348,8.744,-0.1,306.26999,8.64,0.055,3.242
0.091,1.9,4,4.2,3.87,3.98,3,1.77,0.301,0.107,0.305,0.655,6.692,0.1,306.26999,8.64,0.055,1.607
0.091,7.8,5,6.58,3.647,4.74,8,0.59,1.177,1.033,1.257,2.828,12.599,-0.31,306.26999,8.64,0.055,7.224
0.111,10.1,5,7.2,3.561,4.83,3,0.49,1.487,1.191,2.005,4.18,15.379,0.0,306.26999,8.64,0.068,8.571
0.111,10.0,5,7.2,3.563,4.81,7,0.5,1.518,1.204,2.029,3.922,15.24,-0.41,306.26999,8.64,0.068,8.471
0.111,9.9,5,7.2,3.565,4.79,6,0.51,1.488,1.207,1.972,4.058,15.257,-0.12,306.26999,8.64,0.068,8.371
0.111,9.8,5,7.15,3.568,4.81,6,0.52,1.491,1.211,1.963,3.946,15.024,-0.25,306.26999,8.64,0.068,8.303
0.111,9.4,5,7.1,3.577,4.76,3,0.55,1.433,1.251,1.858,3.824,14.701,0.07,306.26999,8.64,0.068,7.934
0.111,9.3,5,7.1,3.58,4.74,6,0.56,1.449,1.247,1.834,3.92,14.566,-0.03,306.26999,8.64,0.068,7.834
0.111,9.1,5,7.0,3.585,4.77,3,0.58,1.436,1.248,1.797,3.849,14.436,-0.04,306.26999,8.64,0.068,7.666
0.111,8.9,5,7.0,3.59,4.72,2,0.6,1.423,1.265,1.755,3.8,14.202,0.0,306.26999,8.64,0.068,7.466
0.111,8.4,5,6.9,3.604,4.69,4,0.63,1.382,1.273,1.643,3.59,13.734,-0.04,306.26999,8.64,0.068,7.03
0.111,8.4,5,6.9,3.604,4.7,2,0.64,1.366,1.314,1.653,3.328,13.594,0.12,306.26999,8.64,0.068,7.03
0.111,8.0,5,6.7,3.616,4.66,7,0.67,1.287,1.079,1.511,3.131,13.341,-0.58,306.26999,8.64,0.068,6.662
0.111,7.8,5,6.7,3.623,4.66,7,0.69,1.271,1.108,1.453,3.098,13.114,-0.4,306.26999,8.64,0.068,6.493
0.111,7.4,5,6.5,3.637,4.62,1,0.71,1.259,1.218,1.347,3.025,12.712,0.05,306.26999,8.64,0.068,6.125
0.111,7.4,5,6.5,3.637,4.62,7,0.72,1.194,0.991,1.323,2.882,12.644,-0.58,306.26999,8.64,0.068,6.125
