# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.111,4.8,5,5.3,3.76,4.45,2,1.07,0.679,0.203,0.735,1.596,10.084,0.19,70.08,24.32,0.065,4.147
0.111,4.5,5,5.0,3.77,4.43,4,1.1,0.653,0.173,0.694,1.525,9.739,0.24,70.08,24.32,0.065,3.879
0.111,0.4,3,3.5,3.92,3.72,2,2.48,0.115,0.166,0.12,0.346,5.714,0.33,70.08,24.32,0.065,0.228
0.131,9.8,5,7.15,3.568,4.81,3,0.52,1.482,1.216,1.947,4.065,15.44,-0.07,70.08,24.32,0.076,8.303
0.131,9.5,5,7.15,3.575,4.76,7,0.54,1.468,1.235,1.882,3.923,15.228,-0.13,70.08,24.32,0.076,8.003
0.131,9.3,5,7.1,3.58,4.74,2,0.56,1.452,1.246,1.839,3.912,14.937,-0.05,70.08,24.32,0.076,7.834
0.131,9.0,5,7.0,3.587,4.75,7,0.59,1.428,1.21,1.794,3.65,14.606,-0.32,70.08,24.32,0.076,7.566
0.131,8.1,5,6.7,3.613,4.66,5,0.66,1.346,1.287,1.563,3.341,13.806,0.06,70.08,24.32,0.076,6.762
0.131,7.8,5,6.7,3.623,4.65,5,0.67,1.309,1.228,1.461,3.295,13.451,-0.07,70.08,24.32,0.076,6.493
0.131,7.9,5,6.7,3.62,4.68,7,0.68,1.289,1.12,1.492,3.156,13.592,-0.4,70.08,24.32,0.076,6.593
0.131,7.7,5,6.7,3.626,4.63,3,0.68,1.29,1.204,1.425,3.214,13.427,-0.12,70.08,24.32,0.076,6.393
0.131,7.4,5,6.5,3.637,4.62,7,0.72,1.248,1.163,1.342,3.05,13.091,-0.11,70.08,24.32,0.076,6.125
0.131,7.1,5,6.5,3.648,4.64,5,0.75,1.195,1.087,1.258,2.856,12.685,-0.17,70.08,24.32,0.076,5.93
0.131,6.4,5,6.3,3.678,4.57,7,0.79,1.016,0.79,1.016,2.454,11.993,-0.37,70.08,24.32,0.076,5.425
0.131,6.3,5,6.3,3.682,4.56,6,0.82,1.003,0.772,1.0,2.403,12.05,-0.28,70.08,24.32,0.076,5.325
0.131,5.8,5,6.0,3.707,4.54,2,0.86,0.908,0.613,0.914,2.145,11.476,0.02,70.08,24.32,0.076,5.02
0.131,5.1,5,5.6,3.745,4.42,7,0.91,0.7,0.17,0.79,1.766,10.737,-0.23,70.08,24.32,0.076,4.383
0.131,5.6,5,5.8,3.717,4.55,6,0.92,0.822,0.39,0.88,2.049,11.301,-0.29,70.08,24.32,0.076,4.851
0.131,4.8,5,5.3,3.75,4.37,7,0.95,0.659,0.069,0.772,1.722,10.433,-0.45,70.08,24.32,0.076,4.115
0.131,5.3,5,5.6,3.734,4.5,3,0.96,0.795,0.4,0.841,1.887,10.926,0.15,70.08,24.32,0.076,4.583
0.131,4.5,5,5.0,3.76,4.33,7,0.98,0.626,0.032,0.73,1.619,10.256,-0.35,70.08,24.32,0.076,3.847
0.131,4.8,5,5.3,3.76,4.45,2,1.06,0.673,0.168,0.739,1.614,10.53,0.1,70.08,24.32,0.076,4.147
0.131,4.1,5,4.8,3.79,4.37,4,1.17,0.553,0.034,0.615,1.366,9.701,-0.02,70.08,24.32,0.076,3.542
0.131,2.8,4,4.7,3.8,3.93,5,1.36,0.472,-0.062,0.577,1.273,8.507,-0.49,70.08,24.32,0.076,2.339
0.131,2.8,4,4.8,3.78,3.88,4,1.45,0.588,0.077,0.654,1.457,8.539,0.02,70.08,24.32,0.076,2.291
0.131,0.6,3,3.6,3.93,3.82,2,2.41,0.089,0.131,0.114,0.328,6.173,-0.01,70.08,24.32,0.076,0.452
0.131,9.8,5,7.01,3.588,4.93,8,0.4,1.404,1.028,1.969,3.403,15.364,-1.23,70.08,24.32,0.076,8.713
0.131,9.4,5,6.95,3.596,4.89,8,0.44,1.392,1.178,1.844,3.524,15.101,-0.36,70.08,24.32,0.076,8.405
0.131,9.2,5,6.91,3.601,4.87,8,0.47,1.345,1.072,1.781,3.317,14.809,-0.79,70.08,24.32,0.076,8.252
0.151,9.3,5,7.1,3.58,4.74,3,0.56,1.426,1.264,1.85,3.75,15.227,0.1,70.08,24.32,0.087,7.834
0.151,9.3,5,7.1,3.58,4.74,6,0.56,1.457,1.242,1.848,3.879,15.256,-0.12,70.08,24.32,0.087,7.834
0.151,9.2,5,7.1,3.582,4.73,5,0.56,1.45,1.231,1.834,3.783,15.08,-0.23,70.08,24.32,0.087,7.734
0.151,9.2,5,7.1,3.582,4.74,6,0.57,1.452,1.205,1.847,3.657,15.226,-0.43,70.08,24.32,0.087,7.734
0.151,9.1,5,7.0,3.585,4.77,6,0.58,1.387,1.286,1.811,3.747,15.165,0.32,70.08,24.32,0.087,7.666
0.151,8.8,5,7.0,3.593,4.7,2,0.6,1.416,1.238,1.748,3.67,14.692,-0.19,70.08,24.32,0.087,7.366
0.151,8.8,5,7.0,3.593,4.7,6,0.6,1.415,1.231,1.75,3.647,14.685,-0.23,70.08,24.32,0.087,7.366
0.151,7.9,5,6.7,3.62,4.68,1,0.68,1.32,1.217,1.498,3.326,13.843,-0.12,70.08,24.32,0.087,6.593
0.151,7.5,5,6.5,3.633,4.62,5,0.7,1.279,1.23,1.377,3.135,13.414,0.02,70.08,24.32,0.087,6.225
0.151,7.2,5,6.5,3.644,4.62,2,0.74,1.235,1.189,1.301,2.933,13.205,0.05,70.08,24.32,0.087,5.965
0.151,6.4,5,6.3,3.678,4.59,2,0.82,1.046,0.875,1.03,2.474,12.388,-0.14,70.08,24.32,0.087,5.425
0.151,6.1,5,6.2,3.692,4.55,7,0.83,0.957,0.666,0.963,2.298,12.072,-0.29,70.08,24.32,0.087,5.19
0.151,5.9,5,6.1,3.701,4.54,6,0.85,0.919,0.604,0.927,2.191,11.912,-0.15,70.08,24.32,0.087,5.055
0.151,5.9,5,6.1,3.701,4.56,4,0.89,0.958,0.751,0.949,2.201,11.837,0.23,70.08,24.32,0.087,5.055
0.151,5.5,5,5.8,3.723,4.51,2,0.94,0.82,0.416,0.869,2.012,11.409,-0.07,70.08,24.32,0.087,4.751
0.151,5.0,5,5.5,3.76,4.5,2,1.03,0.669,0.146,0.736,1.625,10.991,0.02,70.08,24.32,0.087,4.347
0.151,2.4,3,6.2,3.67,3.04,7,1.08,1.058,0.715,1.036,2.51,8.372,-0.66,70.08,24.32,0.087,1.389
0.151,4.7,5,5.2,3.77,4.47,1,1.09,0.632,0.106,0.698,1.554,10.663,0.02,70.08,24.32,0.087,4.079
0.151,4.4,5,5.0,3.77,4.38,5,1.09,0.618,0.07,0.697,1.555,10.335,-0.11,70.08,24.32,0.087,3.779
0.151,3.3,5,4.2,3.83,4.29,2,1.4,0.432,0.016,0.47,0.946,9.355,0.09,70.08,24.32,0.087,2.869
0.151,2.6,4,4.6,3.82,3.99,3,1.52,0.448,0.006,0.51,1.06,8.604,-0.11,70.08,24.32,0.087,2.187
0.151,2.6,4,4.7,3.8,3.9,4,1.52,0.505,0.008,0.581,1.269,8.674,-0.17,70.08,24.32,0.087,2.139
0.151,2.6,5,3.8,3.88,4.26,1,1.62,0.291,0.084,0.309,0.65,8.514,-0.05,70.08,24.32,0.087,2.328
0.151,7.4,5,6.44,3.665,4.72,8,0.62,1.033,0.666,1.088,2.577,13.388,-1.09,70.08,24.32,0.087,6.93
0.171,8.9,5,7.0,3.59,4.72,5,0.59,1.43,1.259,1.77,3.781,15.097,-0.08,70.08,24.32,0.097,7.466
0.171,8.9,5,7.0,3.59,4.72,2,0.6,1.432,1.27,1.767,3.818,15.167,-0.02,70.08,24.32,0.097,7.466
0.171,8.9,5,7.0,3.59,4.72,3,0.6,1.404,1.298,1.776,3.603,15.198,0.15,70.08,24.32,0.097,7.466
0.171,8.8,5,7.0,3.593,4.73,3,0.61,1.415,1.283,1.75,3.682,15.071,0.04,70.08,24.32,0.097,7.398
0.171,8.5,5,6.9,3.601,4.7,2,0.63,1.384,1.315,1.69,3.405,14.713,0.09,70.08,24.32,0.097,7.13
0.171,8.2,5,6.9,3.61,4.66,6,0.65,1.357,1.314,1.606,3.286,14.501,0.11,70.08,24.32,0.097,6.83
0.171,7.9,5,6.7,3.62,4.68,3,0.68,1.328,1.234,1.503,3.36,14.225,-0.07,70.08,24.32,0.097,6.593
0.171,7.7,5,6.7,3.626,4.64,5,0.7,1.308,1.265,1.44,3.203,13.948,0.05,70.08,24.32,0.097,6.393
0.171,7.1,5,6.5,3.648,4.59,3,0.73,1.215,1.138,1.268,2.893,13.444,-0.05,70.08,24.32,0.097,5.865
0.171,7.0,5,6.5,3.652,4.62,5,0.76,1.177,1.05,1.233,2.808,13.161,-0.24,70.08,24.32,0.097,5.83
0.171,6.7,5,6.4,3.664,4.58,3,0.77,1.123,0.989,1.137,2.654,13.003,-0.14,70.08,24.32,0.097,5.595
0.171,6.6,5,6.3,3.669,4.6,5,0.79,1.12,1.035,1.117,2.614,12.94,0.08,70.08,24.32,0.097,5.56
0.171,6.3,5,6.3,3.682,4.56,5,0.82,1.044,0.888,1.021,2.435,12.521,0.03,70.08,24.32,0.097,5.325
0.171,6.0,5,6.2,3.697,4.52,7,0.82,0.945,0.646,0.948,2.249,12.163,-0.19,70.08,24.32,0.097,5.09
0.171,6.3,5,6.3,3.682,4.56,5,0.83,1.005,0.762,1.007,2.419,12.481,-0.32,70.08,24.32,0.097,5.325
0.171,6.0,5,6.2,3.697,4.53,1,0.84,0.972,0.745,0.96,2.259,12.26,0.08,70.08,24.32,0.097,5.09
0.171,6.1,5,6.2,3.692,4.57,5,0.86,0.98,0.737,0.973,2.314,12.378,-0.1,70.08,24.32,0.097,5.19
0.171,5.4,5,5.8,3.728,4.49,7,0.9,0.748,0.189,0.855,1.96,11.692,-0.62,70.08,24.32,0.097,4.651
0.171,5.2,5,5.6,3.74,4.48,5,0.95,0.754,0.291,0.822,1.844,11.38,0.0,70.08,24.32,0.097,4.483
0.171,5.1,5,5.5,3.745,4.48,3,1.0,0.728,0.24,0.799,1.784,11.403,-0.03,70.08,24.32,0.097,4.415
0.171,5.1,5,5.5,3.745,4.49,2,1.01,0.754,0.316,0.809,1.782,11.258,0.18,70.08,24.32,0.097,4.415
0.171,4.5,5,5.0,3.78,4.44,3,1.11,0.584,0.032,0.663,1.489,10.827,-0.12,70.08,24.32,0.097,3.91
0.171,3.5,5,4.7,3.79,4.15,5,1.27,0.537,-0.01,0.624,1.389,9.671,-0.26,70.08,24.32,0.097,2.942
0.171,2.3,5,3.6,3.9,4.25,2,1.72,0.227,0.098,0.253,0.541,8.552,-0.02,70.08,24.32,0.097,2.092
0.171,8.8,5,6.84,3.611,4.82,8,0.5,1.336,1.147,1.64,3.318,15.039,-0.38,70.08,24.32,0.097,7.951
0.191,8.7,5,7.0,3.595,4.7,2,0.61,1.392,1.329,1.737,3.538,15.21,0.22,70.08,24.32,0.105,7.298
0.191,8.6,5,7.0,3.598,4.71,7,0.62,1.408,1.294,1.709,3.653,15.129,0.03,70.08,24.32,0.105,7.198
0.191,8.5,5,6.9,3.601,4.7,5,0.63,1.406,1.291,1.685,3.681,15.063,-0.01,70.08,24.32,0.105,7.13
0.191,8.3,5,6.9,3.607,4.68,7,0.65,1.362,1.199,1.631,3.424,14.761,-0.31,70.08,24.32,0.105,6.93
0.191,8.0,5,6.7,3.616,4.66,6,0.67,1.317,1.156,1.537,3.257,14.556,-0.36,70.08,24.32,0.105,6.662
0.191,7.6,5,6.5,3.63,4.66,7,0.71,1.254,1.097,1.402,3.041,14.124,-0.39,70.08,24.32,0.105,6.325
0.191,7.2,5,6.5,3.644,4.61,5,0.72,1.24,1.185,1.305,2.969,13.682,0.02,70.08,24.32,0.105,5.965
0.191,7.3,5,6.5,3.641,4.64,7,0.73,1.186,0.965,1.308,2.878,13.826,-0.63,70.08,24.32,0.105,6.065
0.191,6.9,5,6.5,3.656,4.58,2,0.75,1.188,1.113,1.213,2.778,13.48,0.0,70.08,24.32,0.105,5.73
0.191,6.8,5,6.4,3.66,4.6,7,0.75,1.106,0.895,1.162,2.696,13.354,-0.49,70.08,24.32,0.105,5.695
0.191,6.7,5,6.4,3.664,4.58,5,0.77,1.147,1.079,1.157,2.68,13.253,0.1,70.08,24.32,0.105,5.595
0.191,6.2,5,6.2,3.687,4.59,7,0.85,0.959,0.629,0.984,2.362,12.654,-0.56,70.08,24.32,0.105,5.29
0.191,5.8,5,6.1,3.707,4.51,7,0.85,0.899,0.553,0.92,2.165,12.261,-0.16,70.08,24.32,0.105,4.955
0.191,6.0,5,6.1,3.697,4.58,7,0.88,0.932,0.599,0.95,2.253,12.46,-0.34,70.08,24.32,0.105,5.155
0.191,5.6,5,5.8,3.717,4.53,5,0.88,0.852,0.472,0.893,2.079,12.013,-0.08,70.08,24.32,0.105,4.851
0.191,5.4,5,5.8,3.728,4.48,7,0.89,0.806,0.385,0.86,1.972,11.974,-0.04,70.08,24.32,0.105,4.651
0.191,5.7,5,6.0,3.712,4.54,5,0.91,0.862,0.465,0.906,2.12,12.209,-0.26,70.08,24.32,0.105,4.92
0.191,5.7,5,6.0,3.712,4.55,2,0.92,0.891,0.572,0.912,2.127,12.299,0.04,70.08,24.32,0.105,4.92
0.191,5.6,5,5.8,3.717,4.55,3,0.92,0.86,0.501,0.893,2.081,12.135,0.0,70.08,24.32,0.105,4.851
0.191,5.3,5,5.6,3.734,4.48,6,0.93,0.754,0.247,0.843,1.912,11.802,-0.3,70.08,24.32,0.105,4.583
0.191,5.3,5,5.6,3.734,4.49,5,0.94,0.785,0.352,0.845,1.913,11.769,0.01,70.08,24.32,0.105,4.583
0.191,5.3,5,5.6,3.734,4.51,1,0.98,0.773,0.31,0.843,1.913,11.795,-0.11,70.08,24.32,0.105,4.583
0.191,3.0,3,5.8,3.68,3.35,7,1.13,1.016,0.664,0.99,2.414,9.426,-0.55,70.08,24.32,0.105,2.036
0.191,4.3,5,4.8,3.79,4.43,2,1.17,0.58,0.08,0.627,1.384,10.769,0.13,70.08,24.32,0.105,3.742
0.191,4.2,5,4.8,3.79,4.4,2,1.18,0.588,0.092,0.627,1.383,10.684,0.18,70.08,24.32,0.105,3.642
0.191,4.0,5,4.7,3.79,4.35,4,1.18,0.559,0.033,0.628,1.394,10.516,-0.05,70.08,24.32,0.105,3.442
0.191,3.2,4,5.1,3.76,3.85,6,1.23,0.663,0.131,0.742,1.633,9.741,-0.06,70.08,24.32,0.105,2.643
0.191,0.7,4,3.3,3.98,3.94,2,2.48,0.017,0.012,0.013,0.085,7.136,-0.11,70.08,24.32,0.105,0.672
0.191,0.3,3,3.3,3.95,3.69,2,2.57,0.048,0.084,0.097,0.235,6.848,-0.13,70.08,24.32,0.105,0.2
0.191,8.2,5,6.7,3.631,4.77,8,0.56,1.23,1.006,1.403,2.949,14.641,-0.6,70.08,24.32,0.105,7.513
0.191,4.8,5,4.87,3.783,4.43,8,0.84,0.533,-0.085,0.657,1.482,11.388,-0.61,70.08,24.32,0.105,4.698
0.191,3.6,4,4.69,3.777,3.97,8,0.92,0.523,-0.118,0.678,1.548,10.035,-0.92,70.08,24.32,0.105,3.507
0.21,8.4,5,6.9,3.604,4.7,5,0.64,1.387,1.31,1.668,3.464,15.086,0.06,70.08,24.32,0.113,7.03
0.21,7.7,5,6.7,3.626,4.63,6,0.68,1.307,1.23,1.441,3.273,14.445,-0.07,70.08,24.32,0.113,6.393
0.21,7.8,5,6.7,3.623,4.66,6,0.69,1.286,1.12,1.472,3.14,14.445,-0.4,70.08,24.32,0.113,6.493
0.21,7.2,5,6.5,3.644,4.62,2,0.73,1.257,1.258,1.323,2.937,13.854,0.21,70.08,24.32,0.113,5.965
0.21,6.6,5,6.3,3.669,4.59,7,0.76,1.122,1.016,1.117,2.622,13.284,0.01,70.08,24.32,0.113,5.56
0.21,6.8,5,6.4,3.66,4.61,7,0.77,1.151,1.029,1.179,2.724,13.49,-0.14,70.08,24.32,0.113,5.695
0.21,6.8,5,6.4,3.66,4.62,5,0.78,1.165,1.071,1.184,2.731,13.554,-0.03,70.08,24.32,0.113,5.695
0.21,6.5,5,6.3,3.673,4.58,7,0.8,1.068,0.887,1.07,2.551,13.328,-0.24,70.08,24.32,0.113,5.46
0.21,6.3,5,6.3,3.682,4.56,2,0.82,1.034,0.839,1.021,2.443,12.975,-0.12,70.08,24.32,0.113,5.325
0.21,6.1,5,6.2,3.692,4.55,7,0.82,0.945,0.605,0.969,2.314,12.889,-0.48,70.08,24.32,0.113,5.19
0.21,6.2,5,6.2,3.687,4.59,7,0.84,0.962,0.63,0.987,2.368,12.984,-0.57,70.08,24.32,0.113,5.29
0.21,6.2,5,6.2,3.687,4.59,4,0.85,1.029,0.864,1.013,2.398,13.013,0.08,70.08,24.32,0.113,5.29
0.21,5.9,5,6.1,3.701,4.55,7,0.86,0.91,0.549,0.935,2.209,12.664,-0.33,70.08,24.32,0.113,5.055
0.21,6.0,5,6.1,3.697,4.57,2,0.87,0.964,0.706,0.96,2.271,12.758,-0.04,70.08,24.32,0.113,5.155
0.21,5.3,5,5.6,3.734,4.47,7,0.91,0.763,0.271,0.847,1.919,12.068,-0.23,70.08,24.32,0.113,4.583
0.21,4.6,5,5.1,3.77,4.42,4,1.07,0.627,0.077,0.708,1.58,11.319,-0.1,70.08,24.32,0.113,3.979
0.21,4.7,5,5.2,3.77,4.47,3,1.08,0.653,0.148,0.712,1.572,11.43,0.14,70.08,24.32,0.113,4.079
0.21,4.5,5,5.0,3.77,4.43,3,1.1,0.656,0.156,0.712,1.57,11.282,0.16,70.08,24.32,0.113,3.879
0.21,1.4,3,6.0,3.65,2.54,7,1.13,1.216,1.057,1.198,2.791,8.156,-0.33,70.08,24.32,0.113,0.285
0.21,3.6,5,4.7,3.79,4.18,5,1.24,0.582,0.09,0.63,1.389,10.32,0.14,70.08,24.32,0.113,3.042
0.21,3.2,4,4.8,3.79,4.0,5,1.25,0.571,0.07,0.63,1.392,9.881,0.04,70.08,24.32,0.113,2.715
0.21,3.2,5,4.5,3.81,4.16,3,1.36,0.523,0.073,0.557,1.173,9.939,0.23,70.08,24.32,0.113,2.706
0.21,3.3,5,4.2,3.83,4.28,2,1.38,0.442,0.028,0.481,0.968,9.969,0.11,70.08,24.32,0.113,2.869
0.21,2.3,5,3.6,3.89,4.22,2,1.71,0.268,0.12,0.297,0.604,9.068,0.16,70.08,24.32,0.113,2.06
0.21,1.4,3,4.0,3.87,3.83,2,1.96,0.314,0.15,0.317,0.693,8.044,0.14,70.08,24.32,0.113,1.107
0.21,1.5,5,3.2,3.94,4.13,2,2.06,0.102,0.107,0.136,0.313,8.234,-0.09,70.08,24.32,0.113,1.419
0.236,8.0,5,6.7,3.616,4.66,6,0.67,1.339,1.218,1.544,3.372,15.032,-0.18,70.08,24.32,0.121,6.662
0.236,8.0,5,6.7,3.616,4.66,7,0.67,1.331,1.192,1.543,3.327,15.03,-0.26,70.08,24.32,0.121,6.662
0.236,7.9,5,6.7,3.62,4.64,6,0.67,1.309,1.156,1.509,3.23,14.91,-0.34,70.08,24.32,0.121,6.562
0.236,7.7,5,6.7,3.626,4.63,6,0.68,1.302,1.21,1.443,3.246,14.738,-0.13,70.08,24.32,0.121,6.393
0.236,7.8,5,6.7,3.623,4.66,2,0.69,1.327,1.328,1.49,3.173,14.848,0.22,70.08,24.32,0.121,6.493
0.236,7.8,5,6.7,3.623,4.66,5,0.69,1.29,1.126,1.475,3.152,14.856,-0.39,70.08,24.32,0.121,6.493
0.236,7.6,5,6.5,3.63,4.64,4,0.69,1.303,1.255,1.418,3.205,14.633,0.03,70.08,24.32,0.121,6.325
0.236,7.4,5,6.5,3.637,4.61,5,0.7,1.263,1.178,1.36,3.092,14.291,-0.1,70.08,24.32,0.121,6.125
0.236,7.5,5,6.5,3.633,4.63,4,0.71,1.293,1.295,1.401,3.053,14.439,0.19,70.08,24.32,0.121,6.225
0.236,7.4,5,6.5,3.637,4.62,4,0.72,1.275,1.23,1.368,3.077,14.464,0.04,70.08,24.32,0.121,6.125
0.236,7.1,5,6.5,3.648,4.63,4,0.73,1.23,1.171,1.284,2.917,14.088,0.02,70.08,24.32,0.121,5.93
0.236,7.0,5,6.5,3.652,4.6,2,0.73,1.193,1.081,1.245,2.834,13.949,-0.17,70.08,24.32,0.121,5.83
0.236,7.0,5,6.5,3.652,4.6,4,0.73,1.214,1.167,1.258,2.851,14.01,0.07,70.08,24.32,0.121,5.83
0.236,7.2,5,6.5,3.644,4.62,2,0.74,1.227,1.123,1.304,2.957,14.106,-0.16,70.08,24.32,0.121,5.965
0.236,7.1,5,6.5,3.648,4.64,2,0.75,1.219,1.132,1.279,2.91,14.007,-0.08,70.08,24.32,0.121,5.93
0.236,7.0,5,6.5,3.652,4.61,3,0.75,1.213,1.15,1.253,2.85,13.941,0.01,70.08,24.32,0.121,5.83
0.236,6.8,5,6.4,3.66,4.62,2,0.78,1.208,1.22,1.213,2.765,13.848,0.35,70.08,24.32,0.121,5.695
0.236,6.7,5,6.4,3.664,4.59,2,0.78,1.149,1.062,1.157,2.688,13.63,0.04,70.08,24.32,0.121,5.595
0.236,6.4,5,6.3,3.678,4.59,7,0.82,1.008,0.726,1.026,2.483,13.362,-0.59,70.08,24.32,0.121,5.425
0.236,6.3,5,6.3,3.682,4.56,3,0.82,1.062,0.935,1.041,2.462,13.352,0.13,70.08,24.32,0.121,5.325
0.236,6.3,5,6.3,3.682,4.56,7,0.82,0.993,0.708,1.01,2.434,13.222,-0.49,70.08,24.32,0.121,5.325
0.236,6.2,5,6.2,3.687,4.59,2,0.84,1.043,0.908,1.026,2.405,13.217,0.19,70.08,24.32,0.121,5.29
0.236,6.2,5,6.2,3.687,4.59,5,0.84,1.016,0.807,1.006,2.396,13.214,-0.07,70.08,24.32,0.121,5.29
0.236,6.1,5,6.2,3.692,4.56,6,0.84,0.964,0.662,0.976,2.326,13.009,-0.32,70.08,24.32,0.121,5.19
