# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.016,12.2,5,7.4,3.52,4.97,2,0.26,1.549,1.187,2.536,4.721,13.273,-0.06,330.12,-64.62,0.0,10.575
0.016,6.6,5,6.12,3.705,4.67,8,0.68,0.826,0.381,0.875,2.073,7.622,-0.65,330.12,-64.62,0.0,6.31
0.033,13.8,5,7.65,3.492,5.05,4,0.17,1.75,1.449,2.997,5.309,16.483,-0.24,330.12,-64.62,0.014,12.048
0.033,8.7,5,7.0,3.595,4.69,6,0.6,1.384,1.226,1.695,3.582,11.247,-0.17,330.12,-64.62,0.014,7.298
0.033,2.7,4,4.4,3.84,4.13,3,1.52,0.373,-0.001,0.4,0.805,5.256,0.05,330.12,-64.62,0.014,2.335
0.052,12.4,5,7.5,3.516,4.98,2,0.25,1.497,1.256,2.634,4.947,16.093,0.07,330.12,-64.62,0.028,10.744
0.052,12.3,5,7.4,3.518,5.0,6,0.26,1.595,1.239,2.552,4.749,15.899,-0.15,330.12,-64.62,0.028,10.675
0.052,11.7,5,7.4,3.529,4.94,5,0.31,1.557,1.183,2.382,4.542,15.221,-0.16,330.12,-64.62,0.028,10.075
0.052,11.7,5,7.4,3.529,4.94,6,0.31,1.512,1.145,2.416,4.607,15.326,0.0,330.12,-64.62,0.028,10.075
0.052,11.5,5,7.3,3.533,4.92,5,0.33,1.439,1.181,2.381,4.575,15.145,0.13,330.12,-64.62,0.028,9.907
0.052,11.4,5,7.3,3.535,4.93,2,0.35,1.527,1.149,2.313,4.494,14.91,-0.06,330.12,-64.62,0.028,9.807
0.052,10.7,5,7.3,3.548,4.86,3,0.42,1.512,1.148,2.121,4.282,14.248,-0.08,330.12,-64.62,0.028,9.139
0.052,10.4,5,7.3,3.555,4.84,2,0.46,1.501,1.167,2.065,4.18,14.023,-0.11,330.12,-64.62,0.028,8.839
0.052,3.9,5,4.6,3.8,4.35,2,1.23,0.524,0.043,0.557,1.21,7.444,0.15,330.12,-64.62,0.028,3.374
0.052,2.7,4,4.6,3.82,4.02,3,1.49,0.438,0.005,0.486,1.003,6.215,0.0,330.12,-64.62,0.028,2.287
0.052,11.4,5,7.21,3.558,5.06,8,0.23,1.572,1.148,2.449,3.782,15.064,-1.03,330.12,-64.62,0.028,9.94
0.071,11.5,5,7.3,3.533,4.94,3,0.34,1.526,1.149,2.352,4.548,15.829,-0.03,330.12,-64.62,0.041,9.907
0.071,11.4,5,7.3,3.535,4.92,2,0.34,1.441,1.169,2.354,4.536,15.76,0.15,330.12,-64.62,0.041,9.807
