# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,12.9,5,7.5,3.508,5.0,4,0.22,1.608,1.268,2.74,4.979,15.428,-0.05,230.97,27.63,0.014,11.212
0.033,11.7,5,7.4,3.529,4.95,4,0.32,1.429,1.196,2.44,4.673,14.331,0.13,230.97,27.63,0.014,10.075
0.052,12.4,5,7.5,3.516,4.98,6,0.25,1.574,1.217,2.605,4.816,15.995,-0.06,230.97,27.63,0.027,10.744
0.052,12.2,5,7.4,3.52,4.99,2,0.27,1.543,1.186,2.562,4.77,15.889,0.0,230.97,27.63,0.027,10.575
0.052,11.3,5,7.3,3.537,4.93,3,0.37,1.519,1.14,2.283,4.479,14.865,-0.03,230.97,27.63,0.027,9.707
0.052,11.0,5,7.3,3.542,4.9,1,0.4,1.445,1.117,2.208,4.269,14.544,0.15,230.97,27.63,0.027,9.407
0.052,5.5,5,5.8,3.723,4.5,1,0.92,0.833,0.496,0.854,1.96,9.06,0.17,230.97,27.63,0.027,4.751
0.071,11.0,5,7.3,3.542,4.89,4,0.39,1.536,1.152,2.201,4.354,15.274,-0.12,230.97,27.63,0.04,9.407
0.071,10.9,5,7.3,3.544,4.86,3,0.4,1.47,1.122,2.174,4.237,15.159,0.08,230.97,27.63,0.04,9.307
0.071,10.8,5,7.3,3.546,4.86,5,0.41,1.526,1.151,2.151,4.301,15.196,-0.11,230.97,27.63,0.04,9.207
0.071,10.5,5,7.3,3.552,4.86,4,0.45,1.439,1.139,2.097,4.113,14.728,0.15,230.97,27.63,0.04,8.939
0.071,9.9,5,7.2,3.565,4.78,3,0.5,1.471,1.201,1.949,4.095,14.178,-0.02,230.97,27.63,0.04,8.371
0.071,9.5,5,7.15,3.575,4.76,3,0.54,1.454,1.23,1.863,3.927,13.723,-0.08,230.97,27.63,0.04,8.003
0.071,8.2,5,6.9,3.61,4.66,4,0.65,1.348,1.25,1.573,3.462,12.55,-0.06,230.97,27.63,0.04,6.83
0.071,7.2,5,6.5,3.644,4.62,4,0.74,1.22,1.185,1.284,2.876,11.569,0.07,230.97,27.63,0.04,5.965
0.071,6.8,5,6.4,3.66,4.61,4,0.76,1.147,1.088,1.162,2.675,11.025,0.07,230.97,27.63,0.04,5.695
0.071,6.2,5,6.2,3.687,4.59,7,0.85,0.949,0.653,0.96,2.308,10.519,-0.44,230.97,27.63,0.04,5.29
0.071,5.7,5,6.0,3.712,4.53,5,0.89,0.856,0.502,0.88,2.065,10.007,-0.11,230.97,27.63,0.04,4.92
0.091,10.6,5,7.3,3.55,4.88,2,0.44,1.448,1.136,2.124,4.148,15.513,0.14,230.97,27.63,0.052,9.039
0.091,10.6,5,7.3,3.55,4.88,4,0.44,1.495,1.152,2.106,4.268,15.534,0.03,230.97,27.63,0.052,9.039
0.091,10.3,5,7.2,3.557,4.82,7,0.47,1.518,1.187,2.071,4.099,15.056,-0.24,230.97,27.63,0.052,8.739
0.091,8.9,5,7.0,3.59,4.72,7,0.6,1.406,1.164,1.758,3.482,13.685,-0.54,230.97,27.63,0.052,7.466
0.091,8.6,5,7.0,3.598,4.71,2,0.62,1.367,1.326,1.692,3.444,13.37,0.25,230.97,27.63,0.052,7.198
0.091,6.5,5,6.3,3.673,4.57,4,0.79,1.079,0.967,1.056,2.51,11.261,0.03,230.97,27.63,0.052,5.46
0.091,6.2,5,6.2,3.687,4.59,3,0.84,1.013,0.863,0.991,2.344,11.024,0.12,230.97,27.63,0.052,5.29
0.091,5.2,5,5.6,3.74,4.49,4,0.97,0.719,0.213,0.804,1.804,10.029,-0.21,230.97,27.63,0.052,4.483
0.111,10.3,5,7.2,3.557,4.81,2,0.46,1.507,1.182,2.058,4.18,15.526,-0.11,230.97,27.63,0.063,8.739
0.111,9.4,5,7.1,3.577,4.76,2,0.55,1.416,1.253,1.858,3.795,14.614,0.16,230.97,27.63,0.063,7.934
0.111,9.2,5,7.1,3.582,4.74,7,0.57,1.442,1.234,1.82,3.81,14.562,-0.15,230.97,27.63,0.063,7.734
0.111,8.8,5,7.0,3.593,4.73,4,0.61,1.413,1.258,1.734,3.736,14.162,-0.05,230.97,27.63,0.063,7.398
0.111,8.5,5,7.0,3.601,4.68,5,0.63,1.374,1.31,1.676,3.381,13.754,0.09,230.97,27.63,0.063,7.098
0.111,7.7,5,6.7,3.626,4.63,3,0.68,1.298,1.252,1.425,3.207,12.89,0.03,230.97,27.63,0.063,6.393
0.111,7.6,5,6.5,3.63,4.65,6,0.7,1.244,1.098,1.384,3.021,12.953,-0.35,230.97,27.63,0.063,6.325
0.111,6.8,5,6.4,3.66,4.61,2,0.77,1.153,1.077,1.167,2.69,12.117,0.02,230.97,27.63,0.063,5.695
0.111,6.2,5,6.2,3.687,4.58,2,0.82,0.993,0.775,0.98,2.343,11.572,-0.12,230.97,27.63,0.063,5.29
0.111,5.4,5,5.8,3.728,4.5,5,0.93,0.8,0.403,0.847,1.935,10.693,0.04,230.97,27.63,0.063,4.651
0.111,5.3,5,5.6,3.734,4.5,2,0.97,0.751,0.27,0.826,1.875,10.54,-0.2,230.97,27.63,0.063,4.583
0.111,4.2,5,5.0,3.77,4.25,6,1.07,0.622,0.096,0.687,1.529,9.511,0.01,230.97,27.63,0.063,3.579
0.111,4.6,5,5.1,3.77,4.43,4,1.08,0.606,0.048,0.687,1.537,9.898,-0.16,230.97,27.63,0.063,3.979
0.111,3.7,5,4.8,3.78,4.15,5,1.19,0.589,0.074,0.649,1.45,8.987,0.05,230.97,27.63,0.063,3.11
0.111,3.6,5,4.7,3.79,4.18,5,1.24,0.526,-0.021,0.611,1.36,8.796,-0.26,230.97,27.63,0.063,3.042
0.111,2.0,4,4.5,3.8,3.71,3,1.71,0.517,0.062,0.57,1.233,7.246,0.06,230.97,27.63,0.063,1.539
0.111,2.0,4,4.2,3.85,3.94,3,1.74,0.356,0.048,0.374,0.772,7.216,0.08,230.97,27.63,0.063,1.659
0.131,9.3,5,7.1,3.58,4.74,5,0.56,1.454,1.229,1.849,3.81,14.961,-0.21,230.97,27.63,0.074,7.834
0.131,9.1,5,7.1,3.585,4.72,3,0.57,1.413,1.272,1.806,3.666,14.816,0.09,230.97,27.63,0.074,7.634
0.131,9.1,5,7.0,3.585,4.77,3,0.58,1.428,1.26,1.801,3.788,14.748,0.04,230.97,27.63,0.074,7.666
0.131,8.6,5,7.0,3.598,4.71,2,0.62,1.403,1.277,1.694,3.689,14.346,-0.01,230.97,27.63,0.074,7.198
0.131,8.6,5,7.0,3.598,4.71,5,0.62,1.389,1.215,1.699,3.541,14.356,-0.27,230.97,27.63,0.074,7.198
0.131,8.4,5,6.9,3.604,4.7,6,0.64,1.382,1.289,1.648,3.548,14.001,0.02,230.97,27.63,0.074,7.03
0.131,7.7,5,6.7,3.626,4.63,5,0.69,1.277,1.166,1.422,3.154,13.419,-0.22,230.97,27.63,0.074,6.393
0.131,7.4,5,6.5,3.637,4.61,2,0.7,1.239,1.137,1.339,3.02,13.126,-0.18,230.97,27.63,0.074,6.125
0.131,7.4,5,6.5,3.637,4.61,4,0.7,1.264,1.256,1.356,2.971,12.98,0.15,230.97,27.63,0.074,6.125
0.131,7.3,5,6.5,3.641,4.63,4,0.72,1.243,1.179,1.317,3.017,12.921,-0.02,230.97,27.63,0.074,6.065
0.131,7.1,5,6.5,3.648,4.58,1,0.72,1.204,1.122,1.257,2.868,12.678,-0.08,230.97,27.63,0.074,5.865
0.131,7.3,5,6.5,3.641,4.64,5,0.73,1.243,1.179,1.318,3.018,12.909,-0.02,230.97,27.63,0.074,6.065
0.131,7.3,5,6.5,3.641,4.64,6,0.73,1.189,1.006,1.304,2.87,13.049,-0.48,230.97,27.63,0.074,6.065
0.131,6.5,5,6.3,3.673,4.56,3,0.77,1.081,0.954,1.061,2.525,12.072,-0.02,230.97,27.63,0.074,5.46
0.131,6.3,5,6.3,3.682,4.55,5,0.8,1.008,0.787,1.0,2.403,12.003,-0.23,230.97,27.63,0.074,5.325
0.131,6.2,5,6.2,3.687,4.58,5,0.83,0.998,0.786,0.986,2.353,11.928,-0.1,230.97,27.63,0.074,5.29
0.131,5.7,5,6.0,3.712,4.53,5,0.89,0.87,0.52,0.895,2.096,11.389,-0.08,230.97,27.63,0.074,4.92
0.131,3.5,5,4.4,3.82,4.3,2,1.33,0.465,0.02,0.501,1.038,9.088,0.11,230.97,27.63,0.074,3.038
0.151,9.4,5,7.1,3.577,4.76,2,0.55,1.457,1.25,1.858,3.967,15.313,0.01,230.97,27.63,0.084,7.934
0.151,9.0,5,7.0,3.587,4.75,6,0.59,1.426,1.267,1.785,3.773,14.904,0.03,230.97,27.63,0.084,7.566
0.151,8.2,5,6.7,3.61,4.69,7,0.66,1.331,1.145,1.592,3.288,14.266,-0.44,230.97,27.63,0.084,6.862
0.151,7.7,5,6.7,3.626,4.63,5,0.69,1.263,1.113,1.423,3.077,13.604,-0.37,230.97,27.63,0.084,6.393
0.151,7.5,5,6.5,3.633,4.61,1,0.69,1.265,1.184,1.371,3.116,13.475,-0.11,230.97,27.63,0.084,6.225
0.151,7.6,5,6.5,3.63,4.66,7,0.71,1.275,1.181,1.398,3.153,13.639,-0.14,230.97,27.63,0.084,6.325
0.151,6.9,5,6.5,3.656,4.58,3,0.75,1.184,1.14,1.214,2.769,12.973,0.1,230.97,27.63,0.084,5.73
0.151,6.8,5,6.4,3.66,4.6,2,0.75,1.161,1.091,1.177,2.711,12.841,0.05,230.97,27.63,0.084,5.695
0.151,5.6,5,5.8,3.717,4.55,7,0.93,0.823,0.388,0.883,2.055,11.49,-0.3,230.97,27.63,0.084,4.851
0.151,5.3,5,5.6,3.734,4.48,5,0.93,0.721,0.151,0.834,1.892,11.247,-0.58,230.97,27.63,0.084,4.583
0.151,3.9,5,4.6,3.8,4.35,2,1.23,0.515,-0.003,0.581,1.273,9.806,-0.12,230.97,27.63,0.084,3.374
0.151,3.5,5,4.4,3.82,4.3,2,1.33,0.461,0.0,0.511,1.061,9.564,-0.01,230.97,27.63,0.084,3.038
0.151,6.6,5,6.12,3.705,4.67,8,0.68,0.855,0.411,0.91,2.148,12.672,-0.63,230.97,27.63,0.084,6.31
0.151,5.2,5,5.04,3.771,4.52,8,0.81,0.527,-0.185,0.698,1.581,11.251,-1.3,230.97,27.63,0.084,5.084
0.151,4.6,5,4.8,3.787,4.38,8,0.86,0.53,-0.052,0.633,1.416,10.496,-0.41,230.97,27.63,0.084,4.502
0.171,9.1,5,7.1,3.585,4.72,4,0.57,1.444,1.256,1.807,3.857,15.275,-0.06,230.97,27.63,0.092,7.634
0.171,8.8,5,7.0,3.593,4.7,6,0.6,1.412,1.202,1.757,3.562,15.095,-0.39,230.97,27.63,0.092,7.366
0.171,8.1,5,6.7,3.613,4.66,4,0.65,1.347,1.302,1.573,3.259,14.313,0.09,230.97,27.63,0.092,6.762
0.171,8.0,5,6.7,3.616,4.66,3,0.67,1.337,1.308,1.543,3.213,14.349,0.13,230.97,27.63,0.092,6.662
0.171,7.8,5,6.7,3.623,4.65,3,0.67,1.299,1.182,1.465,3.229,13.979,-0.21,230.97,27.63,0.092,6.493
0.171,7.6,5,6.5,3.63,4.64,5,0.69,1.277,1.184,1.4,3.158,13.798,-0.15,230.97,27.63,0.092,6.325
0.171,7.6,5,6.5,3.63,4.65,2,0.7,1.282,1.199,1.402,3.182,13.927,-0.1,230.97,27.63,0.092,6.325
0.171,6.9,5,6.4,3.656,4.62,6,0.77,1.187,1.144,1.219,2.779,13.084,0.1,230.97,27.63,0.092,5.795
0.171,6.7,5,6.4,3.664,4.59,5,0.79,1.131,1.017,1.139,2.655,12.921,-0.06,230.97,27.63,0.092,5.595
0.171,6.3,5,6.3,3.682,4.54,7,0.79,1.024,0.822,1.01,2.422,12.469,-0.15,230.97,27.63,0.092,5.325
0.171,6.0,5,6.1,3.697,4.57,6,0.86,0.955,0.692,0.95,2.252,12.168,-0.07,230.97,27.63,0.092,5.155
0.171,5.5,5,5.8,3.723,4.49,4,0.9,0.816,0.394,0.871,2.015,11.694,-0.14,230.97,27.63,0.092,4.751
0.171,5.4,5,5.8,3.728,4.49,6,0.9,0.773,0.282,0.855,1.957,11.722,-0.32,230.97,27.63,0.092,4.651
0.171,5.7,5,6.0,3.712,4.55,5,0.92,0.873,0.518,0.902,2.113,11.973,-0.1,230.97,27.63,0.092,4.92
0.171,5.5,5,5.8,3.723,4.5,2,0.93,0.828,0.439,0.871,2.018,11.762,-0.01,230.97,27.63,0.092,4.751
0.171,5.4,5,5.8,3.728,4.51,4,0.94,0.831,0.466,0.865,1.961,11.643,0.18,230.97,27.63,0.092,4.651
0.171,5.5,5,5.8,3.723,4.51,6,0.95,0.815,0.392,0.871,2.016,11.656,-0.14,230.97,27.63,0.092,4.751
0.171,4.9,5,5.4,3.76,4.44,5,1.0,0.662,0.123,0.737,1.63,11.113,-0.06,230.97,27.63,0.092,4.247
0.171,5.0,5,5.5,3.75,4.48,3,1.01,0.71,0.214,0.779,1.733,11.178,0.0,230.97,27.63,0.092,4.315
0.171,4.3,5,5.0,3.78,4.4,4,1.12,0.599,0.079,0.661,1.477,10.646,0.06,230.97,27.63,0.092,3.71
0.171,3.6,5,4.8,3.78,4.11,6,1.16,0.564,-0.009,0.661,1.487,9.896,-0.3,230.97,27.63,0.092,3.01
0.171,3.7,5,4.5,3.81,4.33,2,1.29,0.493,0.003,0.549,1.171,10.001,-0.03,230.97,27.63,0.092,3.206
0.171,1.6,4,3.9,3.88,3.93,2,1.88,0.28,0.148,0.292,0.626,7.774,0.13,230.97,27.63,0.092,1.331
0.171,8.4,5,6.75,3.623,4.78,8,0.54,1.23,0.903,1.478,2.976,14.68,-1.05,230.97,27.63,0.092,7.657
0.171,8.0,5,6.64,3.638,4.75,8,0.57,1.183,0.92,1.318,2.865,14.19,-0.77,230.97,27.63,0.092,7.368
0.171,7.8,5,6.58,3.647,4.74,8,0.59,1.127,0.809,1.232,2.774,14.071,-0.99,230.97,27.63,0.092,7.224
0.171,5.0,5,4.95,3.777,4.48,8,0.82,0.535,-0.12,0.672,1.533,11.258,-0.82,230.97,27.63,0.092,4.893
0.191,8.5,5,7.0,3.601,4.68,6,0.62,1.391,1.242,1.685,3.565,14.941,-0.21,230.97,27.63,0.1,7.098
