# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.186,5.4,5,5.15,3.763,4.55,8,0.79,0.59,-0.065,0.723,1.617,11.888,-0.7,258.98001,40.35,0.084,5.272
0.186,5.0,5,4.95,3.777,4.48,8,0.82,0.544,-0.086,0.669,1.518,11.504,-0.62,258.98001,40.35,0.084,4.893
0.216,8.2,5,6.9,3.61,4.66,6,0.65,1.341,1.177,1.594,3.344,15.058,-0.35,258.98001,40.35,0.089,6.83
0.216,8.0,5,6.7,3.616,4.66,2,0.67,1.342,1.257,1.532,3.427,14.764,-0.03,258.98001,40.35,0.089,6.662
0.216,7.9,5,6.7,3.62,4.68,2,0.68,1.329,1.271,1.505,3.29,14.639,0.05,258.98001,40.35,0.089,6.593
0.216,7.3,5,6.5,3.641,4.63,4,0.71,1.216,1.082,1.316,2.944,14.124,-0.29,258.98001,40.35,0.089,6.065
0.216,7.2,5,6.5,3.644,4.61,5,0.72,1.261,1.296,1.316,2.921,13.969,0.33,258.98001,40.35,0.089,5.965
0.216,7.1,5,6.5,3.648,4.58,5,0.72,1.226,1.205,1.28,2.868,13.906,0.14,258.98001,40.35,0.089,5.865
0.216,7.1,5,6.5,3.648,4.64,5,0.75,1.177,1.023,1.256,2.837,13.828,-0.35,258.98001,40.35,0.089,5.93
0.216,6.9,5,6.4,3.656,4.62,7,0.77,1.11,0.868,1.177,2.719,13.688,-0.66,258.98001,40.35,0.089,5.795
0.216,6.2,5,6.2,3.687,4.58,3,0.82,1.012,0.817,0.994,2.37,12.976,-0.02,258.98001,40.35,0.089,5.29
0.216,6.3,5,6.3,3.682,4.56,7,0.83,1.009,0.782,1.006,2.415,13.033,-0.26,258.98001,40.35,0.089,5.325
0.216,5.7,5,6.0,3.712,4.51,4,0.85,0.911,0.642,0.917,2.113,12.394,0.23,258.98001,40.35,0.089,4.92
0.216,6.1,5,6.2,3.692,4.57,7,0.86,0.925,0.547,0.955,2.286,12.921,-0.64,258.98001,40.35,0.089,5.19
0.216,5.8,5,6.0,3.707,4.55,5,0.88,0.903,0.586,0.916,2.155,12.58,-0.06,258.98001,40.35,0.089,5.02
