# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,11.7,5,7.4,3.529,4.95,7,0.32,1.491,1.158,2.417,4.609,14.309,0.03,124.2,35.39,0.014,10.075
0.033,10.9,5,7.3,3.544,4.87,1,0.41,1.451,1.111,2.168,4.187,13.483,0.11,124.2,35.39,0.014,9.307
0.052,12.1,5,7.4,3.522,4.97,6,0.28,1.588,1.225,2.479,4.659,15.747,-0.2,124.2,35.39,0.027,10.475
0.052,11.0,5,7.3,3.542,4.9,4,0.4,1.532,1.149,2.196,4.342,14.607,-0.12,124.2,35.39,0.027,9.407
0.052,10.8,5,7.3,3.546,4.86,4,0.41,1.539,1.163,2.166,4.23,14.455,-0.23,124.2,35.39,0.027,9.207
0.052,10.4,5,7.3,3.555,4.84,2,0.46,1.459,1.155,2.063,4.12,13.979,0.06,124.2,35.39,0.027,8.839
0.052,7.9,5,6.7,3.62,4.64,2,0.67,1.305,1.222,1.473,3.298,11.515,-0.07,124.2,35.39,0.027,6.562
0.052,5.8,5,6.0,3.707,4.55,4,0.88,0.904,0.645,0.903,2.102,9.482,0.13,124.2,35.39,0.027,5.02
0.052,9.6,5,6.98,3.592,4.91,8,0.42,1.376,1.078,1.886,3.37,13.199,-0.85,124.2,35.39,0.027,8.559
0.071,10.9,5,7.3,3.544,4.9,7,0.41,1.595,1.202,2.221,4.128,15.141,-0.54,124.2,35.39,0.039,9.339
0.071,10.8,5,7.3,3.546,4.89,2,0.42,1.448,1.117,2.159,4.192,15.132,0.15,124.2,35.39,0.039,9.239
0.071,10.5,5,7.3,3.552,4.86,2,0.45,1.494,1.155,2.076,4.262,14.831,0.01,124.2,35.39,0.039,8.939
0.071,10.5,5,7.3,3.552,4.86,6,0.45,1.455,1.15,2.095,4.109,14.875,0.09,124.2,35.39,0.039,8.939
0.071,9.5,5,7.1,3.575,4.79,6,0.55,1.41,1.239,1.867,3.819,13.879,0.18,124.2,35.39,0.039,8.034
0.071,9.1,5,7.0,3.585,4.77,5,0.58,1.426,1.243,1.784,3.833,13.363,-0.02,124.2,35.39,0.039,7.666
0.071,8.6,5,7.0,3.598,4.7,5,0.61,1.369,1.316,1.689,3.416,12.954,0.19,124.2,35.39,0.039,7.198
0.071,8.6,5,7.0,3.598,4.71,2,0.62,1.384,1.279,1.683,3.563,12.951,0.04,124.2,35.39,0.039,7.198
0.071,8.6,5,7.0,3.598,4.71,5,0.62,1.384,1.235,1.683,3.58,12.91,-0.15,124.2,35.39,0.039,7.198
0.071,8.1,5,6.7,3.613,4.66,2,0.66,1.341,1.261,1.542,3.442,12.331,0.0,124.2,35.39,0.039,6.762
0.071,7.2,5,6.5,3.644,4.62,4,0.74,1.199,1.1,1.271,2.883,11.518,-0.16,124.2,35.39,0.039,5.965
0.071,6.9,5,6.4,3.656,4.62,5,0.77,1.172,1.135,1.199,2.732,11.29,0.11,124.2,35.39,0.039,5.795
0.071,7.6,5,6.51,3.655,4.73,8,0.6,1.084,0.795,1.155,2.671,12.003,-0.87,124.2,35.39,0.039,7.078
0.091,10.2,5,7.2,3.559,4.84,1,0.47,1.491,1.181,2.023,4.181,15.09,-0.04,124.2,35.39,0.051,8.671
0.091,9.1,5,7.0,3.585,4.77,6,0.58,1.43,1.212,1.802,3.693,13.926,-0.27,124.2,35.39,0.051,7.666
0.091,8.0,5,6.7,3.616,4.66,1,0.67,1.323,1.298,1.526,3.177,12.762,0.14,124.2,35.39,0.051,6.662
0.091,8.0,5,6.7,3.616,4.66,3,0.67,1.33,1.266,1.519,3.337,12.797,0.03,124.2,35.39,0.051,6.662
0.091,7.3,5,6.5,3.641,4.63,7,0.72,1.182,1.003,1.294,2.851,12.231,-0.47,124.2,35.39,0.051,6.065
0.091,7.2,5,6.5,3.644,4.62,2,0.74,1.211,1.129,1.278,2.91,12.045,-0.09,124.2,35.39,0.051,5.965
0.091,6.4,5,6.3,3.678,4.58,4,0.81,1.065,0.973,1.034,2.457,11.269,0.14,124.2,35.39,0.051,5.425
0.091,2.3,4,4.4,3.84,3.99,3,1.63,0.383,0.014,0.413,0.844,7.128,0.0,124.2,35.39,0.051,1.935
0.091,1.9,4,4.0,3.88,4.04,2,1.8,0.269,0.102,0.283,0.603,6.744,-0.05,124.2,35.39,0.051,1.631
0.111,10.1,5,7.2,3.561,4.83,7,0.49,1.513,1.198,2.036,4.016,15.344,-0.29,124.2,35.39,0.061,8.571
0.111,9.9,5,7.2,3.565,4.78,3,0.5,1.46,1.206,1.963,4.042,15.204,0.04,124.2,35.39,0.061,8.371
0.111,9.7,5,7.15,3.57,4.79,2,0.53,1.477,1.217,1.926,3.959,14.902,-0.16,124.2,35.39,0.061,8.203
