# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.071,9.2,5,7.1,3.582,4.74,7,0.57,1.437,1.206,1.822,3.68,13.492,-0.33,335.16,-44.33,0.042,7.734
0.071,9.0,5,7.0,3.587,4.75,5,0.59,1.42,1.242,1.767,3.778,13.332,-0.06,335.16,-44.33,0.042,7.566
0.071,8.8,5,7.0,3.593,4.7,2,0.6,1.396,1.275,1.728,3.617,13.042,0.05,335.16,-44.33,0.042,7.366
0.071,8.4,5,6.9,3.604,4.7,3,0.64,1.362,1.294,1.639,3.374,12.67,0.07,335.16,-44.33,0.042,7.03
0.071,8.3,5,6.9,3.607,4.67,2,0.64,1.361,1.279,1.605,3.485,12.517,0.02,335.16,-44.33,0.042,6.93
0.071,8.2,5,6.7,3.61,4.69,5,0.65,1.348,1.245,1.574,3.461,12.599,-0.06,335.16,-44.33,0.042,6.862
0.071,8.0,5,6.7,3.616,4.66,4,0.67,1.321,1.324,1.522,3.189,12.267,0.24,335.16,-44.33,0.042,6.662
0.071,7.6,5,6.5,3.63,4.64,7,0.69,1.255,1.152,1.378,3.085,11.975,-0.2,335.16,-44.33,0.042,6.325
0.071,7.5,5,6.5,3.633,4.63,5,0.71,1.239,1.131,1.352,3.028,11.732,-0.22,335.16,-44.33,0.042,6.225
0.071,5.8,5,6.0,3.707,4.55,2,0.88,0.883,0.557,0.896,2.111,10.031,-0.11,335.16,-44.33,0.042,5.02
0.071,3.7,5,4.8,3.78,4.16,5,1.21,0.584,0.074,0.64,1.43,8.096,0.07,335.16,-44.33,0.042,3.11
0.091,10.6,5,7.3,3.55,4.88,3,0.44,1.514,1.159,2.109,4.292,15.391,-0.05,335.16,-44.33,0.055,9.039
0.091,10.4,5,7.3,3.555,4.84,2,0.46,1.442,1.152,2.082,4.099,15.352,0.14,335.16,-44.33,0.055,8.839
0.091,9.2,5,7.1,3.582,4.74,2,0.57,1.427,1.254,1.812,3.803,13.974,0.04,335.16,-44.33,0.055,7.734
0.091,9.2,5,7.1,3.582,4.74,3,0.57,1.438,1.249,1.808,3.891,14.032,0.0,335.16,-44.33,0.055,7.734
0.091,8.4,5,6.9,3.604,4.7,7,0.64,1.36,1.2,1.64,3.439,13.314,-0.29,335.16,-44.33,0.055,7.03
0.091,7.6,5,6.5,3.63,4.64,3,0.69,1.276,1.209,1.387,3.176,12.532,-0.05,335.16,-44.33,0.055,6.325
0.091,7.2,5,6.5,3.644,4.62,2,0.74,1.224,1.175,1.286,2.917,12.128,0.03,335.16,-44.33,0.055,5.965
0.091,6.9,5,6.5,3.656,4.59,3,0.76,1.194,1.187,1.213,2.753,11.691,0.22,335.16,-44.33,0.055,5.73
0.091,5.6,5,6.0,3.717,4.49,4,0.87,0.841,0.476,0.871,2.035,10.399,-0.03,335.16,-44.33,0.055,4.82
0.091,4.0,5,4.7,3.79,4.35,4,1.18,0.537,0.005,0.607,1.351,8.919,-0.12,335.16,-44.33,0.055,3.442
0.091,3.7,5,4.5,3.81,4.32,2,1.26,0.459,-0.058,0.534,1.149,8.582,-0.31,335.16,-44.33,0.055,3.206
0.091,10.6,5,7.11,3.573,4.99,8,0.3,1.485,1.179,2.21,3.668,15.45,-0.64,335.16,-44.33,0.055,9.335
0.091,10.2,5,7.06,3.58,4.96,8,0.35,1.443,1.026,2.085,3.459,15.125,-1.38,335.16,-44.33,0.055,9.022
0.091,8.4,5,6.75,3.623,4.78,8,0.54,1.237,0.973,1.463,2.981,13.326,-0.78,335.16,-44.33,0.055,7.657
0.111,10.0,5,7.2,3.563,4.81,3,0.5,1.42,1.185,1.998,4.028,15.205,0.22,335.16,-44.33,0.067,8.471
0.111,9.9,5,7.2,3.565,4.79,5,0.51,1.491,1.207,1.976,4.033,15.173,-0.16,335.16,-44.33,0.067,8.371
0.111,9.3,5,7.1,3.58,4.74,5,0.56,1.449,1.247,1.833,3.922,14.544,-0.03,335.16,-44.33,0.067,7.834
0.111,8.9,5,7.0,3.59,4.72,3,0.6,1.42,1.244,1.759,3.73,14.12,-0.12,335.16,-44.33,0.067,7.466
0.111,8.0,5,6.7,3.616,4.65,3,0.66,1.337,1.265,1.523,3.406,13.295,0.01,335.16,-44.33,0.067,6.662
0.111,7.8,5,6.7,3.623,4.66,6,0.69,1.307,1.227,1.457,3.292,13.009,-0.06,335.16,-44.33,0.067,6.493
0.111,7.0,5,6.5,3.652,4.6,4,0.74,1.197,1.152,1.236,2.804,12.205,0.06,335.16,-44.33,0.067,5.83
0.111,6.8,5,6.4,3.66,4.61,4,0.77,1.154,1.08,1.169,2.695,12.056,0.03,335.16,-44.33,0.067,5.695
0.111,6.3,5,6.3,3.682,4.56,7,0.83,1.018,0.824,1.001,2.402,11.576,-0.13,335.16,-44.33,0.067,5.325
0.111,6.0,5,6.2,3.697,4.53,2,0.84,0.952,0.697,0.94,2.23,11.201,-0.03,335.16,-44.33,0.067,5.09
0.111,5.8,5,6.0,3.707,4.56,5,0.9,0.904,0.609,0.91,2.138,10.999,0.02,335.16,-44.33,0.067,5.02
0.111,5.7,5,6.0,3.712,4.54,6,0.91,0.835,0.401,0.889,2.082,10.895,-0.41,335.16,-44.33,0.067,4.92
0.111,5.5,5,5.8,3.723,4.5,4,0.93,0.843,0.499,0.871,1.996,10.736,0.16,335.16,-44.33,0.067,4.751
0.111,5.1,5,5.5,3.745,4.46,6,0.95,0.685,0.127,0.787,1.759,10.358,-0.36,335.16,-44.33,0.067,4.415
0.111,4.3,5,5.0,3.76,4.26,7,1.02,0.666,0.153,0.73,1.603,9.584,0.06,335.16,-44.33,0.067,3.647
0.111,3.5,5,4.5,3.81,4.27,3,1.31,0.487,0.006,0.538,1.147,8.779,0.0,335.16,-44.33,0.067,3.006
0.111,8.6,5,6.8,3.617,4.8,8,0.52,1.279,1.04,1.548,3.102,13.876,-0.65,335.16,-44.33,0.067,7.803
0.131,9.5,5,7.1,3.575,4.79,5,0.55,1.468,1.235,1.882,3.938,15.07,-0.11,335.16,-44.33,0.079,8.034
0.131,9.1,5,7.0,3.585,4.77,1,0.58,1.403,1.278,1.809,3.693,14.693,0.21,335.16,-44.33,0.079,7.666
0.131,9.0,5,7.0,3.587,4.74,7,0.58,1.427,1.183,1.803,3.546,14.644,-0.5,335.16,-44.33,0.079,7.566
0.131,8.9,5,7.0,3.59,4.72,2,0.6,1.401,1.287,1.769,3.571,14.595,0.11,335.16,-44.33,0.079,7.466
0.131,8.9,5,7.0,3.59,4.72,3,0.6,1.415,1.276,1.764,3.697,14.537,0.05,335.16,-44.33,0.079,7.466
0.131,8.7,5,7.0,3.595,4.7,4,0.61,1.38,1.325,1.725,3.523,14.447,0.25,335.16,-44.33,0.079,7.298
0.131,8.6,5,7.0,3.598,4.71,2,0.62,1.405,1.282,1.696,3.695,14.163,0.0,335.16,-44.33,0.079,7.198
0.131,8.3,5,6.9,3.607,4.67,3,0.64,1.372,1.29,1.621,3.501,13.931,0.03,335.16,-44.33,0.079,6.93
0.131,6.9,5,6.5,3.656,4.59,7,0.76,1.141,0.987,1.19,2.734,12.596,-0.32,335.16,-44.33,0.079,5.73
0.131,6.3,5,6.3,3.682,4.55,1,0.81,1.044,0.908,1.019,2.424,11.921,0.09,335.16,-44.33,0.079,5.325
0.131,5.9,5,6.1,3.701,4.56,4,0.89,0.93,0.653,0.927,2.19,11.598,-0.01,335.16,-44.33,0.079,5.055
0.131,5.8,5,6.0,3.707,4.56,5,0.91,0.887,0.538,0.91,2.141,11.501,-0.19,335.16,-44.33,0.079,5.02
0.131,5.5,5,5.8,3.723,4.5,3,0.93,0.83,0.46,0.871,2.006,11.243,0.05,335.16,-44.33,0.079,4.751
0.131,5.6,5,5.8,3.717,4.56,6,0.94,0.846,0.475,0.882,2.056,11.171,-0.06,335.16,-44.33,0.079,4.851
0.131,5.0,5,5.5,3.75,4.46,5,0.97,0.677,0.123,0.773,1.724,10.595,-0.28,335.16,-44.33,0.079,4.315
0.131,4.9,5,5.4,3.75,4.43,6,0.98,0.681,0.135,0.773,1.723,10.575,-0.24,335.16,-44.33,0.079,4.215
0.131,5.1,5,5.5,3.745,4.48,3,0.99,0.725,0.245,0.792,1.767,10.721,0.0,335.16,-44.33,0.079,4.415
0.131,4.9,5,5.4,3.76,4.47,2,1.05,0.666,0.144,0.733,1.617,10.534,0.02,335.16,-44.33,0.079,4.247
0.131,2.5,3,6.1,3.68,3.25,5,1.34,1.09,0.944,0.996,2.407,8.252,0.11,335.16,-44.33,0.079,1.536
0.131,2.5,5,3.8,3.87,4.19,2,1.63,0.316,0.081,0.323,0.69,8.149,0.03,335.16,-44.33,0.079,2.197
0.131,9.6,5,6.98,3.592,4.91,8,0.42,1.396,1.111,1.907,3.439,15.262,-0.75,335.16,-44.33,0.079,8.559
0.131,7.6,5,6.51,3.655,4.73,8,0.6,1.136,0.96,1.201,2.744,13.299,-0.41,335.16,-44.33,0.079,7.078
0.131,6.6,5,6.12,3.705,4.67,8,0.68,0.866,0.464,0.912,2.148,12.315,-0.46,335.16,-44.33,0.079,6.31
0.151,9.4,5,7.1,3.577,4.76,7,0.55,1.469,1.226,1.879,3.817,15.318,-0.27,335.16,-44.33,0.089,7.934
0.151,9.2,5,7.1,3.582,4.74,2,0.57,1.449,1.251,1.825,3.888,15.149,-0.06,335.16,-44.33,0.089,7.734
0.151,9.1,5,7.0,3.585,4.77,3,0.58,1.424,1.268,1.811,3.723,14.988,0.07,335.16,-44.33,0.089,7.666
0.151,9.0,5,7.0,3.587,4.75,5,0.59,1.435,1.248,1.788,3.796,15.063,-0.1,335.16,-44.33,0.089,7.566
0.151,8.6,5,7.0,3.598,4.71,4,0.62,1.408,1.28,1.7,3.702,14.627,-0.01,335.16,-44.33,0.089,7.198
0.151,8.4,5,6.9,3.604,4.69,6,0.63,1.374,1.224,1.653,3.497,14.351,-0.24,335.16,-44.33,0.089,7.03
0.151,8.3,5,6.9,3.607,4.68,2,0.65,1.378,1.286,1.623,3.555,14.309,0.01,335.16,-44.33,0.089,6.93
0.151,8.0,5,6.7,3.616,4.66,3,0.67,1.336,1.327,1.541,3.225,13.983,0.21,335.16,-44.33,0.089,6.662
0.151,7.5,5,6.5,3.633,4.63,6,0.71,1.277,1.215,1.376,3.16,13.431,-0.02,335.16,-44.33,0.089,6.225
0.151,7.3,5,6.5,3.641,4.63,5,0.71,1.259,1.259,1.339,2.952,13.261,0.2,335.16,-44.33,0.089,6.065
0.151,6.9,5,6.5,3.656,4.57,5,0.74,1.183,1.12,1.209,2.766,12.926,0.04,335.16,-44.33,0.089,5.73
0.151,6.9,5,6.4,3.656,4.62,3,0.76,1.183,1.113,1.209,2.765,12.914,0.01,335.16,-44.33,0.089,5.795
0.151,6.2,5,6.2,3.687,4.59,5,0.85,1.02,0.854,1.002,2.375,12.267,0.07,335.16,-44.33,0.089,5.29
0.151,6.1,5,6.2,3.692,4.57,3,0.86,0.981,0.746,0.971,2.309,12.119,-0.07,335.16,-44.33,0.089,5.19
0.151,6.0,5,6.1,3.697,4.58,2,0.88,0.951,0.681,0.949,2.247,11.977,-0.1,335.16,-44.33,0.089,5.155
0.151,4.8,5,5.3,3.75,4.37,7,0.95,0.715,0.234,0.781,1.728,10.87,0.06,335.16,-44.33,0.089,4.115
0.151,5.2,5,5.6,3.74,4.5,3,0.98,0.749,0.279,0.819,1.837,11.266,-0.03,335.16,-44.33,0.089,4.483
0.151,4.3,5,5.0,3.76,4.26,7,1.01,0.609,-0.017,0.735,1.633,10.227,-0.54,335.16,-44.33,0.089,3.647
0.151,4.2,5,5.0,3.76,4.22,7,1.01,0.619,0.011,0.735,1.63,10.164,-0.44,335.16,-44.33,0.089,3.547
0.151,4.4,5,5.0,3.77,4.38,5,1.09,0.635,0.115,0.699,1.553,10.434,0.05,335.16,-44.33,0.089,3.779
0.151,3.9,5,4.8,3.78,4.21,6,1.15,0.588,0.053,0.659,1.476,9.953,-0.05,335.16,-44.33,0.089,3.31
0.151,2.6,4,4.4,3.84,4.08,3,1.53,0.393,0.009,0.433,0.883,8.581,-0.05,335.16,-44.33,0.089,2.235
0.151,2.4,5,3.7,3.88,4.19,2,1.65,0.292,0.109,0.305,0.639,8.286,0.12,335.16,-44.33,0.089,2.128
0.151,2.3,5,3.6,3.91,4.29,1,1.76,0.197,0.099,0.206,0.473,8.222,0.06,335.16,-44.33,0.089,2.124
0.151,1.8,4,4.0,3.87,3.96,2,1.81,0.306,0.099,0.319,0.693,7.692,-0.09,335.16,-44.33,0.089,1.507
0.171,9.0,5,7.0,3.587,4.74,4,0.58,1.438,1.26,1.789,3.836,15.197,-0.05,335.16,-44.33,0.097,7.566
0.171,8.9,5,7.0,3.59,4.72,6,0.59,1.427,1.234,1.776,3.698,15.23,-0.22,335.16,-44.33,0.097,7.466
0.171,8.7,5,7.0,3.595,4.7,7,0.61,1.383,1.106,1.664,3.398,14.926,-0.82,335.16,-44.33,0.097,7.298
0.171,8.5,5,7.0,3.601,4.68,3,0.63,1.403,1.292,1.681,3.674,14.843,-0.01,335.16,-44.33,0.097,7.098
0.171,8.3,5,6.9,3.607,4.68,5,0.65,1.366,1.338,1.636,3.341,14.611,0.19,335.16,-44.33,0.097,6.93
0.171,8.2,5,6.7,3.61,4.69,3,0.66,1.365,1.29,1.601,3.43,14.397,0.04,335.16,-44.33,0.097,6.862
0.171,7.9,5,6.7,3.62,4.68,7,0.68,1.304,1.153,1.501,3.22,14.182,-0.32,335.16,-44.33,0.097,6.593
0.171,7.2,5,6.5,3.644,4.62,3,0.74,1.235,1.168,1.299,2.969,13.396,-0.02,335.16,-44.33,0.097,5.965
0.171,7.0,5,6.5,3.652,4.62,5,0.76,1.218,1.199,1.258,2.838,13.326,0.16,335.16,-44.33,0.097,5.83
0.171,6.9,5,6.5,3.656,4.59,4,0.76,1.194,1.161,1.224,2.785,13.233,0.14,335.16,-44.33,0.097,5.73
0.171,6.8,5,6.4,3.66,4.62,5,0.78,1.199,1.213,1.203,2.743,13.058,0.34,335.16,-44.33,0.097,5.695
0.171,6.6,5,6.3,3.669,4.6,3,0.79,1.139,1.097,1.129,2.622,12.829,0.23,335.16,-44.33,0.097,5.56
0.171,5.7,5,6.0,3.712,4.54,2,0.9,0.867,0.491,0.903,2.115,11.977,-0.18,335.16,-44.33,0.097,4.92
0.171,4.5,5,5.0,3.77,4.43,3,1.1,0.63,0.096,0.701,1.564,10.8,-0.02,335.16,-44.33,0.097,3.879
0.171,1.0,3,6.2,3.63,2.26,7,1.12,1.279,1.275,1.366,3.04,7.338,-0.19,335.16,-44.33,0.097,-0.253
0.171,3.2,4,4.8,3.79,4.02,5,1.32,0.55,0.028,0.624,1.382,9.486,-0.11,335.16,-44.33,0.097,2.715
0.171,7.2,5,6.37,3.674,4.71,8,0.63,0.987,0.589,1.022,2.476,13.543,-1.13,335.16,-44.33,0.097,6.779
0.171,6.6,5,6.12,3.705,4.67,8,0.68,0.867,0.448,0.918,2.162,12.823,-0.52,335.16,-44.33,0.097,6.31
0.171,5.8,5,5.42,3.746,4.61,8,0.75,0.626,-0.082,0.799,1.793,12.117,-1.25,335.16,-44.33,0.097,5.637
0.191,8.6,5,7.0,3.598,4.71,6,0.62,1.409,1.269,1.708,3.678,15.087,-0.08,335.16,-44.33,0.104,7.198
0.191,8.5,5,7.0,3.601,4.68,2,0.62,1.405,1.293,1.684,3.678,15.007,-0.01,335.16,-44.33,0.104,7.098
0.191,8.2,5,6.9,3.61,4.66,7,0.65,1.339,1.158,1.6,3.314,14.688,-0.42,335.16,-44.33,0.104,6.83
0.191,8.0,5,6.7,3.616,4.65,7,0.66,1.347,1.28,1.54,3.393,14.421,0.03,335.16,-44.33,0.104,6.662
0.191,7.9,5,6.7,3.62,4.68,2,0.68,1.331,1.295,1.517,3.178,14.404,0.11,335.16,-44.33,0.104,6.593
0.191,7.5,5,6.5,3.633,4.62,7,0.7,1.241,1.09,1.374,3.012,13.998,-0.37,335.16,-44.33,0.104,6.225
0.191,7.2,5,6.5,3.644,4.62,2,0.73,1.27,1.309,1.325,2.938,13.683,0.36,335.16,-44.33,0.104,5.965
0.191,7.1,5,6.5,3.648,4.59,5,0.74,1.216,1.135,1.271,2.897,13.702,-0.07,335.16,-44.33,0.104,5.865
0.191,6.5,5,6.3,3.673,4.56,5,0.77,1.098,0.993,1.081,2.559,13.016,0.06,335.16,-44.33,0.104,5.46
0.191,6.4,5,6.3,3.678,4.57,6,0.78,1.029,0.811,1.028,2.48,12.946,-0.33,335.16,-44.33,0.104,5.425
0.191,6.0,5,6.1,3.697,4.56,5,0.85,0.99,0.812,0.976,2.27,12.546,0.24,335.16,-44.33,0.104,5.155
0.191,5.6,5,6.0,3.717,4.5,5,0.88,0.846,0.449,0.891,2.076,12.144,-0.14,335.16,-44.33,0.104,4.82
0.191,5.5,5,5.8,3.723,4.49,5,0.91,0.852,0.503,0.886,2.028,12.031,0.14,335.16,-44.33,0.104,4.751
0.191,5.7,5,6.0,3.712,4.55,4,0.92,0.895,0.589,0.916,2.126,12.301,0.08,335.16,-44.33,0.104,4.92
0.191,5.6,5,5.8,3.717,4.55,3,0.93,0.86,0.504,0.893,2.08,12.045,0.01,335.16,-44.33,0.104,4.851
0.191,5.2,5,5.6,3.74,4.48,5,0.94,0.75,0.27,0.825,1.851,11.672,-0.07,335.16,-44.33,0.104,4.483
0.191,3.9,4,5.1,3.75,4.04,7,1.04,0.665,0.075,0.783,1.743,10.435,-0.45,335.16,-44.33,0.104,3.263
0.191,4.3,5,5.0,3.77,4.32,5,1.09,0.605,0.025,0.704,1.574,10.86,-0.29,335.16,-44.33,0.104,3.679
0.191,3.9,5,5.0,3.77,4.18,7,1.09,0.591,-0.009,0.704,1.576,10.449,-0.41,335.16,-44.33,0.104,3.279
0.191,4.4,5,5.0,3.78,4.42,2,1.14,0.596,0.062,0.666,1.493,10.84,-0.01,335.16,-44.33,0.104,3.81
0.191,1.2,3,6.1,3.64,2.42,7,1.18,1.195,0.987,1.27,2.898,7.682,-0.61,335.16,-44.33,0.104,0.016
0.191,2.8,4,4.7,3.8,3.96,4,1.46,0.531,0.049,0.588,1.278,9.239,0.02,335.16,-44.33,0.104,2.339
0.191,7.0,5,6.29,3.684,4.7,8,0.65,0.935,0.467,0.977,2.364,13.473,-1.22,335.16,-44.33,0.104,6.625
0.191,6.4,5,5.93,3.716,4.66,8,0.7,0.801,0.272,0.889,2.078,12.922,-0.73,335.16,-44.33,0.104,6.148
0.191,5.0,5,4.95,3.777,4.48,8,0.82,0.548,-0.088,0.677,1.537,11.491,-0.66,335.16,-44.33,0.104,4.893
0.191,4.6,5,4.8,3.787,4.38,8,0.86,0.516,-0.098,0.642,1.445,11.015,-0.68,335.16,-44.33,0.104,4.502
0.21,8.2,5,6.9,3.61,4.66,3,0.65,1.365,1.306,1.608,3.368,14.851,0.07,335.16,-44.33,0.109,6.83
0.21,8.2,5,6.9,3.61,4.66,5,0.65,1.374,1.289,1.602,3.528,14.898,0.01,335.16,-44.33,0.109,6.83
0.21,7.9,5,6.7,3.62,4.68,6,0.68,1.333,1.332,1.519,3.205,14.663,0.23,335.16,-44.33,0.109,6.593
0.21,7.8,5,6.7,3.623,4.66,6,0.69,1.326,1.26,1.476,3.347,14.509,0.01,335.16,-44.33,0.109,6.493
0.21,7.4,5,6.5,3.637,4.61,6,0.7,1.271,1.211,1.358,3.12,14.193,-0.01,335.16,-44.33,0.109,6.125
0.21,7.5,5,6.5,3.633,4.63,6,0.71,1.28,1.21,1.384,3.166,14.184,-0.05,335.16,-44.33,0.109,6.225
0.21,7.2,5,6.5,3.644,4.61,3,0.72,1.24,1.175,1.304,2.982,13.854,-0.01,335.16,-44.33,0.109,5.965
0.21,6.5,5,6.3,3.673,4.56,7,0.77,1.054,0.847,1.063,2.542,13.304,-0.34,335.16,-44.33,0.109,5.46
0.21,6.7,5,6.4,3.664,4.59,5,0.78,1.141,1.037,1.148,2.672,13.461,-0.02,335.16,-44.33,0.109,5.595
0.21,6.7,5,6.4,3.664,4.59,7,0.78,1.083,0.857,1.128,2.646,13.441,-0.51,335.16,-44.33,0.109,5.595
0.21,6.5,5,6.3,3.673,4.57,5,0.78,1.045,0.819,1.06,2.539,13.231,-0.42,335.16,-44.33,0.109,5.46
0.21,6.6,5,6.3,3.669,4.6,5,0.79,1.111,0.983,1.111,2.614,13.374,-0.07,335.16,-44.33,0.109,5.56
0.21,6.2,5,6.3,3.687,4.52,5,0.81,1.002,0.764,0.995,2.38,12.955,-0.17,335.16,-44.33,0.109,5.225
0.21,6.1,5,6.2,3.692,4.57,2,0.86,0.999,0.793,0.985,2.332,12.89,0.05,335.16,-44.33,0.109,5.19
0.21,5.8,5,6.0,3.707,4.54,5,0.86,0.905,0.575,0.924,2.171,12.508,-0.1,335.16,-44.33,0.109,5.02
0.21,5.6,5,6.0,3.717,4.5,6,0.89,0.855,0.478,0.894,2.082,12.324,-0.06,335.16,-44.33,0.109,4.82
0.21,5.3,5,5.8,3.734,4.45,6,0.91,0.76,0.263,0.845,1.915,11.947,-0.25,335.16,-44.33,0.109,4.551
0.21,5.4,5,5.8,3.728,4.5,6,0.92,0.774,0.274,0.862,1.972,12.204,-0.36,335.16,-44.33,0.109,4.651
0.21,5.1,5,5.6,3.745,4.43,7,0.93,0.687,0.102,0.804,1.797,11.763,-0.47,335.16,-44.33,0.109,4.383
0.21,5.5,5,5.8,3.723,4.51,2,0.94,0.825,0.414,0.878,2.032,12.277,-0.09,335.16,-44.33,0.109,4.751
0.21,5.1,5,5.6,3.745,4.44,6,0.94,0.709,0.172,0.804,1.796,11.736,-0.25,335.16,-44.33,0.109,4.383
0.21,5.1,5,5.6,3.745,4.45,5,0.96,0.732,0.244,0.804,1.794,11.77,-0.02,335.16,-44.33,0.109,4.383
0.21,5.2,5,5.6,3.74,4.5,3,0.98,0.769,0.334,0.837,1.856,12.008,0.1,335.16,-44.33,0.109,4.483
0.21,5.1,5,5.5,3.745,4.49,2,1.02,0.76,0.325,0.814,1.793,11.831,0.19,335.16,-44.33,0.109,4.415
0.21,4.0,5,5.0,3.76,4.12,7,1.04,0.635,0.045,0.744,1.645,10.699,-0.34,335.16,-44.33,0.109,3.347
0.21,4.3,5,5.0,3.78,4.42,2,1.16,0.592,0.048,0.668,1.499,11.077,-0.07,335.16,-44.33,0.109,3.71
0.21,1.4,3,6.0,3.65,2.56,6,1.2,1.204,1.02,1.195,2.784,8.16,-0.4,335.16,-44.33,0.109,0.285
0.21,6.4,5,5.93,3.716,4.66,8,0.7,0.786,0.191,0.885,2.08,13.079,-1.0,335.16,-44.33,0.109,6.148
0.23,8.1,5,6.7,3.613,4.66,4,0.66,1.362,1.27,1.573,3.496,15.021,-0.03,335.16,-44.33,0.113,6.762
0.23,7.9,5,6.7,3.62,4.67,3,0.67,1.334,1.321,1.52,3.202,14.743,0.19,335.16,-44.33,0.113,6.593
0.23,7.9,5,6.7,3.62,4.68,5,0.68,1.332,1.234,1.51,3.367,14.735,-0.09,335.16,-44.33,0.113,6.593
0.23,7.9,5,6.7,3.62,4.68,6,0.68,1.334,1.241,1.51,3.378,14.803,-0.07,335.16,-44.33,0.113,6.593
0.23,7.3,5,6.5,3.641,4.64,4,0.73,1.249,1.166,1.332,3.033,14.175,-0.08,335.16,-44.33,0.113,6.065
0.23,7.1,5,6.5,3.648,4.63,3,0.74,1.21,1.109,1.274,2.894,14.091,-0.14,335.16,-44.33,0.113,5.93
0.23,7.1,5,6.5,3.648,4.63,5,0.74,1.228,1.17,1.281,2.91,13.984,0.02,335.16,-44.33,0.113,5.93
0.23,6.9,5,6.4,3.656,4.62,5,0.77,1.162,1.027,1.209,2.771,13.822,-0.23,335.16,-44.33,0.113,5.795
0.23,6.5,5,6.3,3.673,4.57,7,0.78,1.021,0.715,1.047,2.523,13.377,-0.74,335.16,-44.33,0.113,5.46
0.23,6.5,5,6.3,3.673,4.58,3,0.8,1.087,0.943,1.076,2.558,13.413,-0.08,335.16,-44.33,0.113,5.46
0.23,6.2,5,6.2,3.687,4.59,4,0.84,1.02,0.824,1.005,2.392,13.19,-0.02,335.16,-44.33,0.113,5.29
0.23,6.2,5,6.2,3.687,4.59,5,0.84,0.995,0.746,0.998,2.382,13.113,-0.24,335.16,-44.33,0.113,5.29
0.23,6.1,5,6.2,3.692,4.56,7,0.84,0.953,0.63,0.971,2.317,13.087,-0.41,335.16,-44.33,0.113,5.19
0.23,6.0,5,6.1,3.697,4.57,7,0.86,0.93,0.585,0.951,2.258,12.968,-0.38,335.16,-44.33,0.113,5.155
0.23,6.0,5,6.1,3.697,4.57,7,0.87,0.935,0.603,0.953,2.26,13.004,-0.33,335.16,-44.33,0.113,5.155
0.23,5.3,5,5.6,3.734,4.47,7,0.9,0.811,0.416,0.856,1.92,12.156,0.17,335.16,-44.33,0.113,4.583
0.23,5.3,5,5.6,3.734,4.47,7,0.91,0.757,0.251,0.846,1.918,12.154,-0.29,335.16,-44.33,0.113,4.583
0.23,4.8,5,5.3,3.75,4.38,7,0.96,0.72,0.229,0.789,1.75,11.693,0.03,335.16,-44.33,0.113,4.115
0.23,5.0,5,5.5,3.75,4.47,5,0.98,0.709,0.194,0.787,1.753,11.942,-0.08,335.16,-44.33,0.113,4.315
