# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.016,11.6,5,7.3,3.531,4.95,3,0.33,1.424,1.18,2.403,4.61,12.672,0.15,105.67,52.82,0.0,10.007
0.016,7.1,5,6.5,3.648,4.58,6,0.72,1.185,1.118,1.228,2.808,8.14,-0.04,105.67,52.82,0.0,5.865
0.033,13.0,5,7.5,3.506,5.01,4,0.21,1.52,1.338,2.768,5.244,15.704,0.19,105.67,52.82,0.013,11.312
0.033,12.8,5,7.5,3.509,4.99,3,0.22,1.503,1.317,2.732,5.151,15.376,0.13,105.67,52.82,0.013,11.112
0.033,12.8,5,7.5,3.509,5.05,3,0.23,1.533,1.298,2.73,5.073,15.495,0.07,105.67,52.82,0.013,11.144
0.033,11.4,5,7.3,3.535,4.93,2,0.35,1.523,1.146,2.307,4.481,13.917,-0.06,105.67,52.82,0.013,9.807
0.033,11.3,5,7.3,3.537,4.91,2,0.35,1.432,1.148,2.309,4.455,13.887,0.16,105.67,52.82,0.013,9.707
0.033,11.3,5,7.3,3.537,4.92,6,0.36,1.528,1.15,2.276,4.437,13.84,-0.09,105.67,52.82,0.013,9.707
0.033,9.3,5,7.1,3.58,4.74,3,0.56,1.434,1.219,1.82,3.792,11.968,-0.16,105.67,52.82,0.013,7.834
0.033,6.1,5,6.2,3.692,4.57,2,0.86,0.967,0.767,0.945,2.246,8.688,0.04,105.67,52.82,0.013,5.19
0.052,12.2,5,7.4,3.52,4.99,6,0.27,1.63,1.275,2.477,4.652,15.856,-0.32,105.67,52.82,0.026,10.575
0.052,11.9,5,7.4,3.525,4.95,3,0.3,1.517,1.146,2.477,4.658,15.566,0.0,105.67,52.82,0.026,10.275
0.052,11.7,5,7.4,3.529,4.95,6,0.32,1.528,1.153,2.405,4.586,15.236,-0.04,105.67,52.82,0.026,10.075
0.052,4.3,5,5.0,3.76,4.25,7,1.0,0.593,-0.023,0.71,1.576,7.862,-0.5,105.67,52.82,0.026,3.647
