# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,9.8,5,7.2,3.568,4.77,4,0.51,1.455,1.203,1.915,4.041,12.497,0.0,293.73999,40.37,0.014,8.271
0.033,9.6,5,7.15,3.572,4.78,2,0.54,1.418,1.224,1.878,3.808,12.236,0.09,293.73999,40.37,0.014,8.103
0.033,8.5,5,7.0,3.601,4.68,4,0.63,1.362,1.292,1.653,3.396,11.112,0.07,293.73999,40.37,0.014,7.098
0.052,12.1,5,7.4,3.522,4.97,4,0.28,1.549,1.183,2.519,4.71,15.711,-0.05,293.73999,40.37,0.027,10.475
0.052,11.5,5,7.3,3.533,4.92,2,0.33,1.457,1.18,2.374,4.553,15.081,0.09,293.73999,40.37,0.027,9.907
0.052,11.2,5,7.3,3.539,4.89,5,0.36,1.485,1.14,2.262,4.423,14.821,0.04,293.73999,40.37,0.027,9.607
0.052,10.5,5,7.3,3.552,4.86,3,0.45,1.494,1.153,2.07,4.263,14.162,0.0,293.73999,40.37,0.027,8.939
0.052,10.1,5,7.2,3.561,4.83,1,0.49,1.466,1.18,1.99,4.112,13.752,0.02,293.73999,40.37,0.027,8.571
0.052,8.0,5,6.7,3.616,4.66,1,0.67,1.318,1.273,1.513,3.214,11.615,0.07,293.73999,40.37,0.027,6.662
0.052,7.1,5,6.5,3.648,4.63,3,0.73,1.2,1.154,1.247,2.827,10.797,0.04,293.73999,40.37,0.027,5.93
0.052,4.9,5,5.4,3.75,4.43,5,0.99,0.672,0.145,0.751,1.676,8.559,-0.17,293.73999,40.37,0.027,4.215
0.071,11.6,5,7.4,3.531,4.92,2,0.33,1.539,1.162,2.373,4.55,15.842,-0.09,293.73999,40.37,0.039,9.975
0.071,11.1,5,7.3,3.54,4.89,2,0.38,1.439,1.124,2.249,4.359,15.462,0.18,293.73999,40.37,0.039,9.507
0.071,11.0,5,7.3,3.542,4.89,7,0.39,1.581,1.196,2.237,4.222,15.339,-0.4,293.73999,40.37,0.039,9.407
0.071,10.9,5,7.3,3.544,4.87,4,0.41,1.508,1.129,2.154,4.36,15.195,0.01,293.73999,40.37,0.039,9.307
0.071,10.6,5,7.3,3.55,4.88,7,0.44,1.547,1.186,2.148,4.124,14.949,-0.35,293.73999,40.37,0.039,9.039
0.071,10.4,5,7.3,3.555,4.84,6,0.46,1.511,1.174,2.077,4.163,14.618,-0.16,293.73999,40.37,0.039,8.839
0.071,9.9,5,7.2,3.565,4.79,7,0.51,1.492,1.199,1.98,3.922,14.144,-0.3,293.73999,40.37,0.039,8.371
0.071,9.5,5,7.1,3.575,4.79,3,0.55,1.432,1.236,1.863,3.851,13.817,0.06,293.73999,40.37,0.039,8.034
0.071,7.8,5,6.7,3.623,4.66,2,0.68,1.301,1.26,1.453,3.155,12.189,0.07,293.73999,40.37,0.039,6.493
0.071,7.4,5,6.5,3.637,4.61,4,0.7,1.249,1.209,1.334,3.006,11.703,0.04,293.73999,40.37,0.039,6.125
0.071,6.9,5,6.5,3.656,4.57,3,0.74,1.167,1.097,1.186,2.718,11.25,0.0,293.73999,40.37,0.039,5.73
