# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.016,14.4,5,7.67,3.481,5.1,6,0.14,1.841,1.55,3.193,5.523,15.46,-0.36,265.64001,17.06,0.0,12.616
0.016,12.2,5,7.4,3.52,4.99,4,0.27,1.481,1.219,2.565,4.824,13.173,0.06,265.64001,17.06,0.0,10.575
0.033,12.2,5,7.4,3.52,4.99,3,0.27,1.507,1.206,2.565,4.805,14.819,0.04,265.64001,17.06,0.014,10.575
0.033,7.1,5,6.5,3.648,4.63,3,0.73,1.196,1.153,1.243,2.813,9.726,0.05,265.64001,17.06,0.014,5.93
0.052,12.0,5,7.4,3.524,4.97,3,0.29,1.542,1.173,2.49,4.674,15.686,-0.05,265.64001,17.06,0.027,10.375
0.052,11.7,5,7.4,3.529,4.95,4,0.32,1.47,1.182,2.432,4.641,15.397,0.06,265.64001,17.06,0.027,10.075
0.052,11.1,5,7.3,3.54,4.91,3,0.39,1.527,1.145,2.222,4.394,14.615,-0.08,265.64001,17.06,0.027,9.507
0.071,11.6,5,7.4,3.531,4.91,3,0.32,1.451,1.202,2.415,4.627,15.813,0.1,265.64001,17.06,0.041,9.975
0.071,11.2,5,7.3,3.539,4.9,6,0.37,1.586,1.204,2.266,4.312,15.427,-0.36,265.64001,17.06,0.041,9.607
0.071,10.9,5,7.3,3.544,4.9,2,0.41,1.524,1.14,2.161,4.358,15.175,-0.05,265.64001,17.06,0.041,9.339
0.071,10.8,5,7.3,3.546,4.89,2,0.42,1.479,1.133,2.15,4.242,15.136,0.06,265.64001,17.06,0.041,9.239
0.071,10.6,5,7.3,3.55,4.88,3,0.44,1.453,1.142,2.119,4.125,14.897,0.11,265.64001,17.06,0.041,9.039
0.071,10.5,5,7.3,3.552,4.86,3,0.45,1.419,1.124,2.098,4.148,14.739,0.23,265.64001,17.06,0.041,8.939
0.071,10.4,5,7.3,3.555,4.84,3,0.46,1.493,1.163,2.055,4.248,14.674,0.0,265.64001,17.06,0.041,8.839
0.071,8.2,5,6.7,3.61,4.69,4,0.66,1.339,1.295,1.584,3.233,12.601,0.11,265.64001,17.06,0.041,6.862
0.071,6.4,5,6.3,3.678,4.58,5,0.81,1.031,0.862,1.01,2.432,10.786,-0.15,265.64001,17.06,0.041,5.425
0.071,4.0,5,5.0,3.77,4.2,6,1.11,0.579,-0.003,0.678,1.517,8.257,-0.33,265.64001,17.06,0.041,3.379
0.071,1.4,3,5.3,3.7,3.11,2,2.2,0.95,0.636,0.897,2.13,5.732,-0.05,265.64001,17.06,0.041,0.529
0.071,3.6,4,4.69,3.777,3.97,8,0.92,0.51,-0.119,0.651,1.487,7.975,-0.83,265.64001,17.06,0.041,3.507
0.091,10.7,5,7.3,3.548,4.86,4,0.42,1.472,1.14,2.138,4.206,15.572,0.08,265.64001,17.06,0.054,9.139
0.091,10.1,5,7.2,3.561,4.83,6,0.49,1.521,1.199,2.047,3.945,14.868,-0.4,265.64001,17.06,0.054,8.571
0.091,9.8,5,7.2,3.568,4.77,7,0.51,1.485,1.208,1.954,3.946,14.677,-0.23,265.64001,17.06,0.054,8.271
0.091,9.5,5,7.1,3.575,4.79,7,0.55,1.461,1.226,1.875,3.892,14.255,-0.15,265.64001,17.06,0.054,8.034
0.091,9.0,5,7.0,3.587,4.74,2,0.58,1.424,1.241,1.774,3.767,13.754,-0.1,265.64001,17.06,0.054,7.566
0.091,8.3,5,6.9,3.607,4.68,5,0.65,1.358,1.293,1.615,3.373,13.079,0.07,265.64001,17.06,0.054,6.93
0.091,8.1,5,6.7,3.613,4.66,5,0.66,1.338,1.237,1.548,3.411,12.991,-0.09,265.64001,17.06,0.054,6.762
0.091,6.2,5,6.2,3.687,4.57,5,0.81,0.993,0.784,0.977,2.335,10.964,-0.09,265.64001,17.06,0.054,5.29
0.091,4.7,5,5.2,3.77,4.46,4,1.07,0.606,0.054,0.683,1.528,9.535,-0.13,265.64001,17.06,0.054,4.079
0.091,3.0,5,4.2,3.83,4.2,3,1.45,0.418,-0.004,0.463,0.931,7.856,-0.02,265.64001,17.06,0.054,2.569
0.091,7.0,5,6.29,3.684,4.7,8,0.65,0.948,0.617,0.972,2.346,11.907,-0.68,265.64001,17.06,0.054,6.625
0.091,4.8,5,4.87,3.783,4.43,8,0.84,0.492,-0.165,0.636,1.452,9.573,-1.02,265.64001,17.06,0.054,4.698
0.111,10.1,5,7.2,3.561,4.83,3,0.49,1.479,1.19,2.007,4.143,15.311,0.02,265.64001,17.06,0.066,8.571
0.111,10.1,5,7.2,3.561,4.83,4,0.49,1.464,1.19,2.013,4.078,15.383,0.06,265.64001,17.06,0.066,8.571
0.111,9.9,5,7.2,3.565,4.78,3,0.5,1.428,1.202,1.973,3.976,15.289,0.17,265.64001,17.06,0.066,8.371
0.111,9.9,5,7.2,3.565,4.79,2,0.51,1.424,1.199,1.973,3.984,15.116,0.19,265.64001,17.06,0.066,8.371
0.111,9.0,5,7.0,3.587,4.75,7,0.59,1.418,1.139,1.741,3.489,14.192,-0.72,265.64001,17.06,0.066,7.566
0.111,8.7,5,7.0,3.595,4.7,7,0.61,1.382,1.141,1.698,3.413,13.989,-0.62,265.64001,17.06,0.066,7.298
0.111,8.2,5,6.7,3.61,4.69,3,0.66,1.359,1.26,1.584,3.501,13.404,-0.03,265.64001,17.06,0.066,6.862
0.111,8.0,5,6.7,3.616,4.66,5,0.67,1.337,1.259,1.522,3.421,13.287,0.0,265.64001,17.06,0.066,6.662
0.111,7.5,5,6.5,3.633,4.63,3,0.71,1.273,1.258,1.378,2.996,12.834,0.13,265.64001,17.06,0.066,6.225
0.111,7.1,5,6.5,3.648,4.64,6,0.75,1.187,1.069,1.252,2.84,12.487,-0.21,265.64001,17.06,0.066,5.93
0.111,6.8,5,6.4,3.66,4.61,5,0.76,1.153,1.071,1.166,2.691,11.998,0.0,265.64001,17.06,0.066,5.695
0.111,3.6,5,4.5,3.81,4.32,2,1.31,0.486,0.0,0.538,1.147,8.899,-0.01,265.64001,17.06,0.066,3.106
0.111,3.1,5,4.2,3.83,4.22,2,1.43,0.423,-0.002,0.469,0.943,8.293,-0.01,265.64001,17.06,0.066,2.669
0.111,2.0,4,4.2,3.86,3.98,3,1.73,0.332,0.072,0.338,0.728,7.248,0.02,265.64001,17.06,0.066,1.683
0.111,9.8,5,7.01,3.588,4.93,8,0.4,1.414,1.125,1.965,3.481,15.012,-0.72,265.64001,17.06,0.066,8.713
0.111,5.6,5,5.28,3.755,4.58,8,0.77,0.598,-0.086,0.748,1.674,10.988,-0.94,265.64001,17.06,0.066,5.457
0.111,5.0,5,4.95,3.777,4.48,8,0.82,0.543,-0.076,0.662,1.499,10.318,-0.54,265.64001,17.06,0.066,4.893
0.111,4.0,5,4.73,3.793,4.18,8,0.9,0.453,-0.18,0.606,1.375,9.388,-1.34,265.64001,17.06,0.066,3.911
0.131,9.7,5,7.15,3.57,4.79,3,0.53,1.449,1.229,1.927,3.938,15.312,0.07,265.64001,17.06,0.079,8.203
0.131,9.6,5,7.15,3.572,4.78,5,0.54,1.486,1.217,1.926,3.814,15.36,-0.36,265.64001,17.06,0.079,8.103
0.131,9.2,5,7.1,3.582,4.74,3,0.57,1.425,1.264,1.825,3.75,14.853,0.08,265.64001,17.06,0.079,7.734
0.131,8.3,5,6.9,3.607,4.67,1,0.64,1.371,1.259,1.619,3.529,13.937,-0.08,265.64001,17.06,0.079,6.93
0.131,8.3,5,6.9,3.607,4.67,4,0.64,1.368,1.251,1.619,3.514,13.905,-0.11,265.64001,17.06,0.079,6.93
0.131,8.2,5,6.9,3.61,4.66,4,0.65,1.349,1.217,1.589,3.415,13.798,-0.21,265.64001,17.06,0.079,6.83
0.131,6.6,5,6.4,3.669,4.56,4,0.76,1.107,0.99,1.099,2.587,12.329,-0.03,265.64001,17.06,0.079,5.495
0.131,6.5,5,6.3,3.673,4.58,3,0.8,1.086,0.965,1.065,2.531,12.161,0.0,265.64001,17.06,0.079,5.46
0.131,5.3,5,5.6,3.734,4.47,7,0.9,0.725,0.172,0.832,1.886,10.933,-0.5,265.64001,17.06,0.079,4.583
0.131,3.8,5,4.6,3.8,4.34,2,1.25,0.541,0.058,0.578,1.255,9.377,0.15,265.64001,17.06,0.079,3.274
0.131,9.2,5,6.91,3.601,4.87,8,0.47,1.334,1.025,1.782,3.273,14.785,-1.0,265.64001,17.06,0.079,8.252
0.151,9.1,5,7.0,3.585,4.77,4,0.58,1.443,1.259,1.804,3.892,15.135,0.0,265.64001,17.06,0.091,7.666
0.151,8.7,5,7.0,3.595,4.7,2,0.61,1.416,1.282,1.722,3.749,14.595,0.0,265.64001,17.06,0.091,7.298
0.151,8.2,5,6.9,3.61,4.65,7,0.64,1.326,1.121,1.587,3.251,14.121,-0.54,265.64001,17.06,0.091,6.83
0.151,8.2,5,6.7,3.61,4.69,7,0.65,1.358,1.236,1.594,3.463,14.24,-0.14,265.64001,17.06,0.091,6.862
0.151,7.9,5,6.7,3.62,4.68,6,0.68,1.28,1.076,1.49,3.105,13.912,-0.55,265.64001,17.06,0.091,6.593
0.151,6.9,5,6.4,3.656,4.61,2,0.75,1.182,1.107,1.208,2.764,12.892,-0.01,265.64001,17.06,0.091,5.795
0.151,4.3,5,5.0,3.78,4.4,5,1.11,0.578,0.021,0.66,1.484,10.343,-0.16,265.64001,17.06,0.091,3.71
0.151,3.8,5,4.6,3.8,4.34,3,1.25,0.52,0.006,0.584,1.278,9.837,-0.08,265.64001,17.06,0.091,3.274
0.151,3.0,4,5.0,3.77,3.85,5,1.28,0.629,0.113,0.699,1.547,8.906,0.01,265.64001,17.06,0.091,2.467
0.151,2.5,4,4.6,3.79,3.81,4,1.55,0.537,0.021,0.621,1.375,8.532,-0.19,265.64001,17.06,0.091,2.015
0.151,8.8,5,6.84,3.611,4.82,8,0.5,1.302,1.024,1.637,3.18,14.699,-0.83,265.64001,17.06,0.091,7.951
0.151,8.0,5,6.64,3.638,4.75,8,0.57,1.266,1.244,1.317,2.973,13.99,0.15,265.64001,17.06,0.091,7.368
0.151,6.0,5,5.58,3.737,4.63,8,0.73,0.696,0.083,0.827,1.868,11.965,-0.77,265.64001,17.06,0.091,5.812
0.171,8.7,5,7.0,3.595,4.7,2,0.61,1.403,1.3,1.734,3.563,14.877,0.07,265.64001,17.06,0.102,7.298
0.171,8.6,5,7.0,3.598,4.71,2,0.62,1.39,1.326,1.715,3.464,14.934,0.17,265.64001,17.06,0.102,7.198
0.171,8.4,5,6.9,3.604,4.7,3,0.64,1.39,1.27,1.657,3.6,14.657,-0.07,265.64001,17.06,0.102,7.03
0.171,8.2,5,6.9,3.61,4.66,5,0.65,1.364,1.249,1.598,3.486,14.489,-0.12,265.64001,17.06,0.102,6.83
0.171,8.2,5,6.9,3.61,4.66,7,0.65,1.348,1.192,1.599,3.378,14.535,-0.31,265.64001,17.06,0.102,6.83
0.171,8.2,5,6.7,3.61,4.69,6,0.66,1.356,1.216,1.599,3.431,14.517,-0.21,265.64001,17.06,0.102,6.862
0.171,7.8,5,6.7,3.623,4.66,5,0.68,1.309,1.206,1.47,3.274,14.124,-0.14,265.64001,17.06,0.102,6.493
0.171,7.8,5,6.7,3.623,4.66,6,0.68,1.312,1.215,1.471,3.289,14.14,-0.12,265.64001,17.06,0.102,6.493
0.171,7.8,5,6.7,3.623,4.66,7,0.69,1.299,1.173,1.469,3.219,14.078,-0.24,265.64001,17.06,0.102,6.493
0.171,7.6,5,6.5,3.63,4.64,5,0.69,1.278,1.178,1.404,3.155,13.956,-0.17,265.64001,17.06,0.102,6.325
0.171,7.3,5,6.5,3.641,4.63,7,0.72,1.204,1.032,1.317,2.91,13.549,-0.43,265.64001,17.06,0.102,6.065
0.171,7.0,5,6.5,3.652,4.62,1,0.76,1.208,1.156,1.249,2.834,13.295,0.05,265.64001,17.06,0.102,5.83
0.171,6.4,5,6.3,3.678,4.58,5,0.81,1.043,0.855,1.033,2.484,12.597,-0.21,265.64001,17.06,0.102,5.425
0.171,5.9,5,6.1,3.701,4.53,3,0.83,0.946,0.689,0.943,2.211,12.218,0.07,265.64001,17.06,0.102,5.055
