# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.016,14.3,5,7.67,3.482,5.08,3,0.15,1.782,1.498,3.148,5.547,15.303,-0.14,167.55,-62.19,0.0,12.516
0.033,12.5,5,7.5,3.515,4.99,4,0.24,1.477,1.283,2.659,5.017,15.03,0.11,167.55,-62.19,0.014,10.844
0.033,11.9,5,7.4,3.525,4.95,2,0.3,1.448,1.205,2.494,4.74,14.464,0.08,167.55,-62.19,0.014,10.275
0.033,11.1,5,7.3,3.54,4.89,6,0.38,1.525,1.144,2.218,4.373,13.662,-0.1,167.55,-62.19,0.014,9.507
0.052,12.0,5,7.4,3.524,4.95,2,0.28,1.412,1.22,2.549,4.932,15.698,0.25,167.55,-62.19,0.028,10.375
0.052,12.0,5,7.4,3.524,4.97,1,0.29,1.474,1.203,2.522,4.769,15.611,0.06,167.55,-62.19,0.028,10.375
0.052,11.7,5,7.4,3.529,4.95,5,0.32,1.611,1.237,2.339,4.462,15.325,-0.37,167.55,-62.19,0.028,10.075
0.052,11.5,5,7.3,3.533,4.94,5,0.34,1.517,1.141,2.349,4.545,15.153,-0.01,167.55,-62.19,0.028,9.907
0.052,10.9,5,7.3,3.544,4.9,7,0.41,1.6,1.196,2.182,4.094,14.523,-0.62,167.55,-62.19,0.028,9.339
0.052,9.9,5,7.2,3.565,4.79,2,0.51,1.442,1.197,1.952,3.976,13.483,0.06,167.55,-62.19,0.028,8.371
0.052,9.3,5,7.1,3.58,4.74,3,0.56,1.385,1.256,1.825,3.768,12.885,0.26,167.55,-62.19,0.028,7.834
0.052,8.9,5,7.0,3.59,4.72,4,0.59,1.409,1.251,1.739,3.752,12.525,-0.03,167.55,-62.19,0.028,7.466
0.052,8.9,5,7.0,3.59,4.72,3,0.6,1.38,1.284,1.748,3.552,12.511,0.18,167.55,-62.19,0.028,7.466
0.052,5.6,5,6.0,3.717,4.49,6,0.87,0.808,0.383,0.859,2.005,9.135,-0.27,167.55,-62.19,0.028,4.82
0.052,9.8,5,7.01,3.588,4.93,8,0.4,1.393,1.049,1.949,3.378,13.396,-1.08,167.55,-62.19,0.028,8.713
0.071,11.5,5,7.3,3.533,4.94,4,0.34,1.526,1.149,2.352,4.548,15.74,-0.03,167.55,-62.19,0.041,9.907
0.071,10.9,5,7.3,3.544,4.9,6,0.41,1.544,1.159,2.184,4.295,15.138,-0.18,167.55,-62.19,0.041,9.339
0.071,10.2,5,7.2,3.559,4.85,7,0.48,1.522,1.194,2.063,3.982,14.545,-0.38,167.55,-62.19,0.041,8.671
0.071,9.7,5,7.15,3.57,4.79,3,0.53,1.465,1.215,1.91,3.999,14.0,-0.07,167.55,-62.19,0.041,8.203
0.071,9.1,5,7.0,3.585,4.77,7,0.58,1.427,1.196,1.803,3.629,13.383,-0.36,167.55,-62.19,0.041,7.666
0.071,8.8,5,7.0,3.593,4.7,3,0.6,1.383,1.286,1.732,3.493,13.183,0.11,167.55,-62.19,0.041,7.366
0.071,7.4,5,6.5,3.637,4.61,7,0.7,1.204,1.052,1.32,2.911,11.762,-0.39,167.55,-62.19,0.041,6.125
0.071,5.8,5,6.0,3.707,4.54,5,0.86,0.925,0.706,0.916,2.119,10.061,0.28,167.55,-62.19,0.041,5.02
0.071,4.6,5,5.1,3.76,4.35,6,1.02,0.608,0.004,0.716,1.59,8.846,-0.42,167.55,-62.19,0.041,3.947
0.071,4.8,5,4.87,3.783,4.43,8,0.84,0.509,-0.111,0.63,1.427,9.065,-0.67,167.55,-62.19,0.041,4.698
0.091,10.6,5,7.3,3.55,4.88,3,0.44,1.507,1.154,2.1,4.314,15.535,0.0,167.55,-62.19,0.053,9.039
0.091,10.5,5,7.3,3.552,4.86,2,0.45,1.484,1.157,2.089,4.219,15.374,0.04,167.55,-62.19,0.053,8.939
0.091,10.4,5,7.3,3.555,4.84,3,0.46,1.516,1.178,2.083,4.174,15.306,-0.16,167.55,-62.19,0.053,8.839
0.091,10.3,5,7.2,3.557,4.81,5,0.46,1.493,1.173,2.041,4.227,15.191,-0.01,167.55,-62.19,0.053,8.739
0.091,10.3,5,7.2,3.557,4.82,2,0.47,1.47,1.17,2.049,4.141,15.072,0.05,167.55,-62.19,0.053,8.739
0.091,9.6,5,7.15,3.572,4.78,4,0.54,1.463,1.228,1.889,3.988,14.407,-0.05,167.55,-62.19,0.053,8.103
0.091,8.9,5,7.0,3.59,4.72,5,0.59,1.415,1.235,1.755,3.7,13.68,-0.15,167.55,-62.19,0.053,7.466
0.091,8.9,5,7.0,3.59,4.72,6,0.59,1.409,1.188,1.766,3.542,13.826,-0.42,167.55,-62.19,0.053,7.466
0.091,8.5,5,7.0,3.601,4.68,2,0.63,1.383,1.257,1.664,3.582,13.352,-0.1,167.55,-62.19,0.053,7.098
0.091,8.2,5,6.9,3.61,4.66,2,0.65,1.342,1.217,1.579,3.404,13.078,-0.18,167.55,-62.19,0.053,6.83
0.091,7.8,5,6.7,3.623,4.65,7,0.67,1.284,1.163,1.449,3.179,12.741,-0.23,167.55,-62.19,0.053,6.493
0.091,6.0,5,6.1,3.697,4.57,2,0.87,0.963,0.758,0.948,2.222,10.848,0.13,167.55,-62.19,0.053,5.155
0.091,5.2,5,5.6,3.74,4.5,3,0.98,0.742,0.284,0.805,1.806,9.991,0.01,167.55,-62.19,0.053,4.483
0.091,4.4,5,5.0,3.78,4.41,3,1.12,0.587,0.07,0.645,1.442,9.226,0.06,167.55,-62.19,0.053,3.81
0.111,9.9,5,7.2,3.565,4.79,7,0.51,1.516,1.201,2.001,3.821,15.186,-0.53,167.55,-62.19,0.064,8.371
0.111,9.6,5,7.15,3.572,4.77,5,0.53,1.469,1.227,1.899,3.957,14.811,-0.12,167.55,-62.19,0.064,8.103
0.111,9.5,5,7.1,3.575,4.79,7,0.55,1.45,1.241,1.87,3.94,14.767,0.03,167.55,-62.19,0.064,8.034
0.111,9.0,5,7.0,3.587,4.74,4,0.58,1.428,1.259,1.773,3.834,14.312,0.0,167.55,-62.19,0.064,7.566
0.111,8.5,5,7.0,3.601,4.68,4,0.63,1.391,1.278,1.667,3.631,13.851,-0.03,167.55,-62.19,0.064,7.098
