# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.016,10.9,5,7.3,3.544,4.86,4,0.4,1.495,1.119,2.138,4.327,11.816,0.01,179.92999,26.48,0.0,9.307
0.033,9.4,5,7.1,3.577,4.76,5,0.55,1.446,1.201,1.853,3.706,11.918,-0.34,179.92999,26.48,0.014,7.934
0.033,8.4,5,6.9,3.604,4.69,2,0.63,1.348,1.316,1.63,3.296,11.101,0.18,179.92999,26.48,0.014,7.03
0.052,11.4,5,7.3,3.535,4.93,2,0.35,1.522,1.145,2.314,4.502,15.089,-0.04,179.92999,26.48,0.027,9.807
0.052,10.1,5,7.2,3.561,4.83,4,0.49,1.467,1.18,1.99,4.114,13.795,0.02,179.92999,26.48,0.027,8.571
0.052,10.0,5,7.2,3.563,4.81,1,0.5,1.484,1.191,1.983,4.03,13.641,-0.16,179.92999,26.48,0.027,8.471
0.052,9.4,5,7.1,3.577,4.76,7,0.55,1.449,1.211,1.853,3.766,12.906,-0.27,179.92999,26.48,0.027,7.934
0.052,7.2,5,6.5,3.644,4.62,7,0.73,1.13,0.867,1.232,2.759,10.877,-0.82,179.92999,26.48,0.027,5.965
0.052,10.8,5,7.14,3.569,5.01,8,0.28,1.491,1.187,2.261,3.731,14.307,-0.53,179.92999,26.48,0.027,9.49
0.071,11.4,5,7.3,3.535,4.93,2,0.35,1.495,1.154,2.332,4.52,15.683,0.04,179.92999,26.48,0.04,9.807
0.071,11.1,5,7.3,3.54,4.89,4,0.38,1.482,1.14,2.237,4.372,15.402,0.06,179.92999,26.48,0.04,9.507
0.071,10.7,5,7.3,3.548,4.87,7,0.43,1.558,1.188,2.176,4.137,15.034,-0.39,179.92999,26.48,0.04,9.139
0.071,9.0,5,7.0,3.587,4.74,2,0.58,1.408,1.26,1.768,3.698,13.333,0.05,179.92999,26.48,0.04,7.566
