# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.131,7.4,5,6.5,3.637,4.62,2,0.72,1.259,1.194,1.347,3.086,13.054,-0.03,232.06,-5.98,0.083,6.125
0.131,6.0,5,6.1,3.697,4.57,1,0.87,0.951,0.684,0.946,2.243,11.681,-0.08,232.06,-5.98,0.083,5.155
0.131,5.9,5,6.1,3.701,4.56,1,0.89,0.922,0.619,0.927,2.19,11.655,-0.11,232.06,-5.98,0.083,5.055
0.131,5.4,5,5.6,3.728,4.54,3,0.96,0.802,0.393,0.852,1.953,11.08,0.0,232.06,-5.98,0.083,4.683
0.131,5.3,5,5.6,3.734,4.51,2,0.98,0.774,0.331,0.834,1.894,10.988,-0.03,232.06,-5.98,0.083,4.583
0.131,4.8,5,5.3,3.76,4.43,5,1.01,0.645,0.079,0.733,1.625,10.503,-0.2,232.06,-5.98,0.083,4.147
0.131,4.1,5,4.8,3.79,4.38,2,1.19,0.543,0.002,0.619,1.378,9.773,-0.16,232.06,-5.98,0.083,3.542
0.131,3.4,5,4.6,3.8,4.18,4,1.3,0.523,0.027,0.58,1.265,9.103,-0.01,232.06,-5.98,0.083,2.874
0.131,2.9,4,4.8,3.78,3.86,5,1.32,0.598,0.103,0.657,1.463,8.507,0.1,232.06,-5.98,0.083,2.391
0.131,1.8,5,3.4,3.92,4.16,2,1.88,0.148,0.112,0.158,0.406,7.468,-0.08,232.06,-5.98,0.083,1.656
0.131,8.2,5,6.7,3.631,4.77,8,0.56,1.196,0.893,1.394,2.887,13.775,-0.94,232.06,-5.98,0.083,7.513
0.131,5.6,5,5.28,3.755,4.58,8,0.77,0.609,-0.063,0.755,1.688,11.335,-0.86,232.06,-5.98,0.083,5.457
0.151,9.2,5,7.1,3.582,4.74,3,0.57,1.42,1.275,1.835,3.733,15.128,0.14,232.06,-5.98,0.097,7.734
0.151,9.2,5,7.1,3.582,4.74,4,0.57,1.445,1.263,1.828,3.88,15.245,0.02,232.06,-5.98,0.097,7.734
0.151,9.0,5,7.0,3.587,4.74,5,0.58,1.437,1.246,1.793,3.783,14.998,-0.13,232.06,-5.98,0.097,7.566
0.151,8.7,5,7.0,3.595,4.7,4,0.61,1.403,1.298,1.731,3.574,14.662,0.07,232.06,-5.98,0.097,7.298
0.151,8.5,5,7.0,3.601,4.68,6,0.63,1.4,1.282,1.681,3.65,14.499,-0.05,232.06,-5.98,0.097,7.098
0.151,8.3,5,6.9,3.607,4.67,2,0.64,1.38,1.292,1.627,3.549,14.363,0.02,232.06,-5.98,0.097,6.93
0.151,8.2,5,6.7,3.61,4.69,5,0.65,1.349,1.198,1.597,3.395,14.281,-0.27,232.06,-5.98,0.097,6.862
0.151,8.2,5,6.7,3.61,4.69,7,0.65,1.328,1.12,1.592,3.258,14.228,-0.54,232.06,-5.98,0.097,6.862
0.151,8.0,5,6.7,3.616,4.66,7,0.67,1.322,1.179,1.534,3.293,13.929,-0.28,232.06,-5.98,0.097,6.662
0.151,7.8,5,6.7,3.623,4.66,3,0.69,1.319,1.281,1.479,3.166,13.803,0.08,232.06,-5.98,0.097,6.493
0.151,7.4,5,6.5,3.637,4.64,3,0.71,1.266,1.205,1.354,3.108,13.417,-0.01,232.06,-5.98,0.097,6.165
0.151,7.2,5,6.5,3.644,4.61,4,0.71,1.229,1.15,1.297,2.957,13.275,-0.07,232.06,-5.98,0.097,5.965
0.151,6.1,5,6.2,3.692,4.54,2,0.81,0.974,0.714,0.971,2.312,12.104,-0.16,232.06,-5.98,0.097,5.19
0.151,6.3,5,6.3,3.682,4.56,2,0.83,1.061,0.953,1.037,2.441,12.322,0.19,232.06,-5.98,0.097,5.325
0.151,6.0,5,6.1,3.697,4.57,4,0.86,0.977,0.77,0.966,2.261,11.971,0.13,232.06,-5.98,0.097,5.155
0.151,6.0,5,6.1,3.697,4.57,7,0.87,0.899,0.479,0.937,2.233,11.897,-0.68,232.06,-5.98,0.097,5.155
0.151,5.1,5,5.6,3.745,4.42,7,0.91,0.692,0.128,0.799,1.785,11.048,-0.38,232.06,-5.98,0.097,4.383
0.151,5.0,5,5.5,3.74,4.39,7,0.93,0.715,0.164,0.821,1.84,10.982,-0.38,232.06,-5.98,0.097,4.283
0.151,4.7,5,5.2,3.75,4.34,7,0.95,0.654,0.04,0.78,1.743,10.77,-0.58,232.06,-5.98,0.097,4.015
0.151,4.7,5,5.2,3.75,4.35,7,0.96,0.661,0.06,0.78,1.741,10.709,-0.5,232.06,-5.98,0.097,4.015
0.151,5.1,5,5.5,3.745,4.48,3,1.0,0.725,0.232,0.799,1.784,11.148,-0.05,232.06,-5.98,0.097,4.415
0.151,4.5,5,5.0,3.76,4.34,6,1.02,0.65,0.087,0.739,1.635,10.406,-0.19,232.06,-5.98,0.097,3.847
0.151,4.9,5,5.4,3.76,4.46,2,1.04,0.685,0.192,0.748,1.629,10.948,0.15,232.06,-5.98,0.097,4.247
0.151,4.6,5,5.1,3.77,4.42,5,1.06,0.635,0.107,0.702,1.562,10.495,0.02,232.06,-5.98,0.097,3.979
0.151,2.4,3,6.0,3.69,3.3,4,1.49,1.031,0.797,0.961,2.304,8.339,0.04,232.06,-5.98,0.097,1.482
0.151,1.0,4,3.5,3.92,3.9,2,2.2,0.131,0.145,0.147,0.404,6.931,-0.08,232.06,-5.98,0.097,0.828
0.151,8.8,5,6.84,3.611,4.82,8,0.5,1.292,0.978,1.64,3.151,14.804,-1.01,232.06,-5.98,0.097,7.951
0.151,8.4,5,6.75,3.623,4.78,8,0.54,1.233,0.913,1.48,2.984,14.469,-1.01,232.06,-5.98,0.097,7.657
0.151,8.2,5,6.7,3.631,4.77,8,0.56,1.181,0.794,1.4,2.858,14.216,-1.31,232.06,-5.98,0.097,7.513
0.171,9.1,5,7.0,3.585,4.77,6,0.58,1.449,1.241,1.821,3.808,15.295,-0.17,232.06,-5.98,0.111,7.666
0.171,8.9,5,7.0,3.59,4.72,2,0.59,1.404,1.309,1.782,3.637,15.172,0.21,232.06,-5.98,0.111,7.466
0.171,8.9,5,7.0,3.59,4.72,7,0.6,1.41,1.298,1.782,3.607,15.241,0.13,232.06,-5.98,0.111,7.466
0.171,8.8,5,7.0,3.593,4.7,3,0.6,1.429,1.279,1.752,3.793,15.105,-0.02,232.06,-5.98,0.111,7.366
0.171,8.6,5,7.0,3.598,4.71,3,0.62,1.395,1.311,1.718,3.467,14.954,0.09,232.06,-5.98,0.111,7.198
0.171,8.5,5,7.0,3.601,4.68,1,0.62,1.393,1.318,1.694,3.474,14.748,0.08,232.06,-5.98,0.111,7.098
0.171,8.1,5,6.7,3.613,4.66,3,0.66,1.357,1.297,1.578,3.358,14.389,0.06,232.06,-5.98,0.111,6.762
0.171,7.6,5,6.5,3.63,4.66,4,0.71,1.301,1.283,1.422,3.069,13.836,0.13,232.06,-5.98,0.111,6.325
0.171,7.4,5,6.5,3.637,4.62,5,0.72,1.272,1.213,1.359,3.123,13.605,0.0,232.06,-5.98,0.111,6.125
0.171,7.1,5,6.5,3.648,4.58,2,0.72,1.216,1.131,1.273,2.901,13.301,-0.08,232.06,-5.98,0.111,5.865
0.171,7.2,5,6.5,3.644,4.62,4,0.73,1.243,1.209,1.314,2.929,13.388,0.09,232.06,-5.98,0.111,5.965
0.171,7.2,5,6.5,3.644,4.62,2,0.74,1.237,1.163,1.304,2.976,13.371,-0.04,232.06,-5.98,0.111,5.965
0.171,7.0,5,6.5,3.652,4.62,7,0.76,1.168,1.011,1.234,2.811,13.298,-0.35,232.06,-5.98,0.111,5.83
0.171,6.8,5,6.4,3.66,4.62,7,0.78,1.107,0.894,1.164,2.7,13.127,-0.5,232.06,-5.98,0.111,5.695
0.171,6.2,5,6.2,3.687,4.57,5,0.81,1.011,0.797,1.0,2.386,12.4,-0.09,232.06,-5.98,0.111,5.29
0.171,6.3,5,6.3,3.682,4.56,4,0.83,1.057,0.927,1.035,2.453,12.511,0.12,232.06,-5.98,0.111,5.325
0.171,6.1,5,6.2,3.692,4.55,2,0.83,0.988,0.75,0.979,2.328,12.302,-0.07,232.06,-5.98,0.111,5.19
0.171,5.9,5,6.1,3.701,4.53,3,0.83,0.94,0.657,0.939,2.218,12.107,-0.02,232.06,-5.98,0.111,5.055
0.171,6.2,5,6.2,3.687,4.59,4,0.84,1.024,0.842,1.007,2.392,12.414,0.03,232.06,-5.98,0.111,5.29
0.171,5.6,5,6.0,3.717,4.49,4,0.87,0.85,0.457,0.894,2.082,11.85,-0.12,232.06,-5.98,0.111,4.82
0.171,5.5,5,5.8,3.723,4.47,6,0.87,0.805,0.338,0.878,2.029,11.815,-0.3,232.06,-5.98,0.111,4.751
0.171,5.7,5,6.0,3.712,4.54,3,0.9,0.89,0.563,0.912,2.132,12.046,0.01,232.06,-5.98,0.111,4.92
0.171,5.6,5,5.8,3.717,4.54,6,0.91,0.849,0.456,0.895,2.083,11.773,-0.13,232.06,-5.98,0.111,4.851
0.171,5.5,5,5.8,3.723,4.51,6,0.95,0.823,0.403,0.879,2.032,11.674,-0.13,232.06,-5.98,0.111,4.751
0.171,4.6,5,5.1,3.76,4.34,7,0.98,0.634,0.033,0.744,1.651,10.949,-0.38,232.06,-5.98,0.111,3.947
0.171,4.7,5,5.2,3.77,4.45,5,1.04,0.631,0.089,0.707,1.577,10.878,-0.06,232.06,-5.98,0.111,4.079
0.171,4.4,5,5.0,3.77,4.37,6,1.06,0.628,0.08,0.707,1.576,10.699,-0.09,232.06,-5.98,0.111,3.779
0.171,3.7,5,4.5,3.81,4.34,1,1.31,0.51,0.03,0.554,1.179,9.908,0.08,232.06,-5.98,0.111,3.206
0.171,2.7,5,4.0,3.85,4.18,2,1.55,0.387,0.053,0.4,0.822,8.986,0.18,232.06,-5.98,0.111,2.333
0.171,2.2,4,4.4,3.82,3.86,3,1.67,0.46,0.037,0.517,1.073,8.443,-0.02,232.06,-5.98,0.111,1.787
0.171,2.8,3,5.5,3.704,3.3,8,0.93,0.845,0.254,0.907,2.162,9.097,-1.04,232.06,-5.98,0.111,2.541
0.191,8.6,5,7.0,3.598,4.71,3,0.62,1.397,1.331,1.724,3.483,15.206,0.17,232.06,-5.98,0.124,7.198
0.191,8.5,5,7.0,3.601,4.68,5,0.62,1.411,1.294,1.692,3.687,15.062,-0.03,232.06,-5.98,0.124,7.098
0.191,8.5,5,7.0,3.601,4.68,7,0.63,1.393,1.221,1.696,3.527,14.929,-0.31,232.06,-5.98,0.124,7.098
0.191,8.2,5,6.7,3.61,4.69,4,0.65,1.379,1.286,1.609,3.557,14.666,0.01,232.06,-5.98,0.124,6.862
0.191,8.1,5,6.7,3.613,4.66,4,0.65,1.358,1.309,1.586,3.3,14.563,0.09,232.06,-5.98,0.124,6.762
0.191,8.2,5,6.7,3.61,4.69,6,0.66,1.377,1.274,1.608,3.55,14.671,-0.04,232.06,-5.98,0.124,6.862
0.191,7.1,5,6.5,3.648,4.59,7,0.73,1.165,0.953,1.258,2.838,13.566,-0.57,232.06,-5.98,0.124,5.865
0.191,6.7,5,6.4,3.664,4.59,2,0.78,1.136,1.011,1.151,2.681,13.263,-0.1,232.06,-5.98,0.124,5.595
0.191,6.4,5,6.3,3.678,4.58,6,0.81,1.019,0.768,1.032,2.493,12.969,-0.47,232.06,-5.98,0.124,5.425
0.191,6.2,5,6.2,3.687,4.59,2,0.84,1.038,0.886,1.022,2.409,12.796,0.13,232.06,-5.98,0.124,5.29
0.191,6.1,5,6.2,3.692,4.56,4,0.84,0.993,0.757,0.985,2.341,12.587,-0.06,232.06,-5.98,0.124,5.19
0.191,6.2,5,6.2,3.687,4.59,2,0.85,1.027,0.842,1.012,2.404,12.695,0.02,232.06,-5.98,0.124,5.29
0.191,6.1,5,6.2,3.692,4.56,2,0.85,0.997,0.772,0.987,2.342,12.603,-0.02,232.06,-5.98,0.124,5.19
0.191,5.5,5,5.8,3.723,4.49,2,0.9,0.85,0.491,0.894,2.046,12.112,0.1,232.06,-5.98,0.124,4.751
0.191,5.7,5,6.0,3.712,4.54,2,0.91,0.92,0.644,0.931,2.144,12.292,0.21,232.06,-5.98,0.124,4.92
0.191,5.5,5,5.8,3.723,4.5,1,0.92,0.861,0.513,0.894,2.047,12.102,0.15,232.06,-5.98,0.124,4.751
0.191,5.3,5,5.6,3.734,4.49,5,0.95,0.792,0.358,0.853,1.93,11.772,0.02,232.06,-5.98,0.124,4.583
0.191,5.0,5,5.5,3.76,4.49,3,1.02,0.685,0.17,0.756,1.658,11.503,0.06,232.06,-5.98,0.124,4.347
0.191,4.1,5,5.0,3.76,4.18,7,1.04,0.624,0.005,0.75,1.662,10.559,-0.49,232.06,-5.98,0.124,3.447
0.191,4.5,5,5.0,3.77,4.41,5,1.05,0.62,0.049,0.712,1.592,10.961,-0.21,232.06,-5.98,0.124,3.879
0.191,3.7,4,5.0,3.76,4.03,7,1.1,0.642,0.058,0.75,1.656,10.258,-0.31,232.06,-5.98,0.124,3.143
0.191,4.3,5,5.0,3.78,4.4,5,1.11,0.6,0.06,0.674,1.512,10.759,-0.04,232.06,-5.98,0.124,3.71
0.191,2.6,3,6.2,3.67,3.14,7,1.13,1.093,0.819,1.06,2.554,9.185,-0.41,232.06,-5.98,0.124,1.589
0.191,3.2,4,5.0,3.77,3.92,5,1.24,0.621,0.069,0.712,1.583,9.633,-0.17,232.06,-5.98,0.124,2.667
0.191,2.9,4,4.8,3.78,3.87,5,1.34,0.621,0.137,0.674,1.494,9.352,0.18,232.06,-5.98,0.124,2.391
0.191,3.1,5,4.2,3.84,4.27,2,1.45,0.412,0.016,0.45,0.907,9.634,0.05,232.06,-5.98,0.124,2.701
0.191,2.5,4,4.4,3.84,4.06,3,1.58,0.408,0.033,0.444,0.902,8.926,0.05,232.06,-5.98,0.124,2.135
0.191,2.2,4,4.4,3.83,3.91,3,1.67,0.435,0.039,0.486,0.985,8.695,-0.02,232.06,-5.98,0.124,1.811
0.191,7.0,5,6.29,3.684,4.7,8,0.65,0.932,0.402,0.982,2.369,13.493,-1.48,232.06,-5.98,0.124,6.625
0.21,8.3,5,6.9,3.607,4.68,4,0.65,1.394,1.29,1.643,3.616,14.973,-0.02,232.06,-5.98,0.138,6.93
0.21,8.2,5,6.7,3.61,4.69,4,0.65,1.379,1.269,1.614,3.546,14.873,-0.07,232.06,-5.98,0.138,6.862
0.21,8.2,5,6.7,3.61,4.69,5,0.66,1.371,1.342,1.624,3.34,14.902,0.19,232.06,-5.98,0.138,6.862
0.21,7.9,5,6.7,3.62,4.64,5,0.67,1.344,1.26,1.519,3.413,14.571,-0.04,232.06,-5.98,0.138,6.562
0.21,7.8,5,6.7,3.623,4.66,6,0.69,1.3,1.145,1.483,3.192,14.575,-0.35,232.06,-5.98,0.138,6.493
0.21,7.6,5,6.5,3.63,4.64,2,0.69,1.31,1.305,1.433,3.1,14.348,0.17,232.06,-5.98,0.138,6.325
0.21,7.5,5,6.5,3.633,4.62,2,0.7,1.297,1.281,1.407,3.062,14.166,0.14,232.06,-5.98,0.138,6.225
0.21,7.4,5,6.5,3.637,4.62,3,0.71,1.28,1.219,1.371,3.147,14.215,0.0,232.06,-5.98,0.138,6.125
0.21,7.4,5,6.5,3.637,4.62,2,0.72,1.27,1.185,1.368,3.111,14.154,-0.09,232.06,-5.98,0.138,6.125
0.21,6.9,5,6.5,3.656,4.57,2,0.74,1.214,1.187,1.243,2.824,13.616,0.17,232.06,-5.98,0.138,5.73
0.21,7.1,5,6.5,3.648,4.64,2,0.75,1.236,1.184,1.294,2.925,13.796,0.05,232.06,-5.98,0.138,5.93
0.21,7.1,5,6.5,3.648,4.64,7,0.75,1.198,1.051,1.278,2.888,13.891,-0.31,232.06,-5.98,0.138,5.93
0.21,7.0,5,6.5,3.652,4.62,2,0.76,1.218,1.148,1.259,2.865,13.663,-0.01,232.06,-5.98,0.138,5.83
0.21,7.0,5,6.5,3.652,4.62,5,0.76,1.22,1.165,1.264,2.867,13.837,0.04,232.06,-5.98,0.138,5.83
0.21,6.9,5,6.4,3.656,4.62,3,0.76,1.202,1.157,1.239,2.82,13.661,0.11,232.06,-5.98,0.138,5.795
0.21,6.8,5,6.4,3.66,4.61,4,0.76,1.178,1.105,1.2,2.76,13.507,0.05,232.06,-5.98,0.138,5.695
0.21,6.5,5,6.3,3.673,4.58,7,0.8,1.063,0.855,1.076,2.568,13.19,-0.34,232.06,-5.98,0.138,5.46
0.21,6.3,5,6.3,3.682,4.55,4,0.8,1.065,0.928,1.045,2.477,12.996,0.1,232.06,-5.98,0.138,5.325
0.21,6.2,5,6.2,3.687,4.57,1,0.81,1.043,0.889,1.027,2.42,12.889,0.13,232.06,-5.98,0.138,5.29
0.21,6.2,5,6.2,3.687,4.59,3,0.84,1.038,0.873,1.024,2.42,13.009,0.09,232.06,-5.98,0.138,5.29
0.21,6.1,5,6.2,3.692,4.57,6,0.86,0.996,0.756,0.991,2.352,12.778,-0.07,232.06,-5.98,0.138,5.19
0.21,5.7,5,6.0,3.712,4.54,7,0.9,0.859,0.423,0.918,2.145,12.358,-0.4,232.06,-5.98,0.138,4.92
0.21,5.6,5,5.8,3.717,4.55,1,0.93,0.875,0.526,0.911,2.111,12.357,0.04,232.06,-5.98,0.138,4.851
0.21,5.6,5,5.8,3.717,4.55,3,0.93,0.868,0.502,0.907,2.11,12.353,-0.02,232.06,-5.98,0.138,4.851
0.21,5.3,5,5.6,3.734,4.49,5,0.94,0.737,0.16,0.856,1.941,11.984,-0.6,232.06,-5.98,0.138,4.583
0.21,5.5,5,5.8,3.723,4.51,4,0.95,0.854,0.494,0.9,2.059,12.22,0.1,232.06,-5.98,0.138,4.751
0.21,5.4,5,5.6,3.728,4.54,3,0.96,0.808,0.366,0.874,2.001,12.094,-0.12,232.06,-5.98,0.138,4.683
0.21,5.1,5,5.5,3.745,4.49,1,1.02,0.735,0.231,0.816,1.821,11.925,-0.09,232.06,-5.98,0.138,4.415
0.21,4.8,5,5.3,3.76,4.45,2,1.07,0.699,0.205,0.765,1.665,11.634,0.15,232.06,-5.98,0.138,4.147
