# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.016,11.5,5,7.3,3.533,4.94,5,0.34,1.611,1.236,2.288,4.337,12.496,-0.46,76.13,14.7,0.0,9.907
0.016,10.2,5,7.2,3.559,4.85,4,0.48,1.465,1.166,2.0,4.128,11.144,0.02,76.13,14.7,0.0,8.671
0.033,13.8,5,7.65,3.492,5.05,5,0.17,1.688,1.396,3.003,5.409,16.338,0.01,76.13,14.7,0.014,12.048
0.033,10.1,5,7.2,3.561,4.83,5,0.49,1.492,1.184,2.01,4.006,12.741,-0.24,76.13,14.7,0.014,8.571
0.033,8.2,5,6.7,3.61,4.69,2,0.65,1.344,1.256,1.563,3.47,10.811,0.0,76.13,14.7,0.014,6.862
0.033,4.4,5,4.75,3.791,4.32,8,0.87,0.46,-0.155,0.59,1.334,7.107,-0.92,76.13,14.7,0.014,4.305
0.052,12.2,5,7.4,3.52,4.97,6,0.26,1.592,1.232,2.514,4.701,15.868,-0.18,76.13,14.7,0.027,10.575
0.052,12.0,5,7.4,3.524,4.95,5,0.28,1.552,1.183,2.477,4.656,15.544,-0.1,76.13,14.7,0.027,10.375
0.052,11.2,5,7.3,3.539,4.89,2,0.36,1.528,1.147,2.252,4.42,14.888,-0.09,76.13,14.7,0.027,9.607
0.052,11.0,5,7.3,3.542,4.89,3,0.39,1.486,1.129,2.193,4.331,14.635,0.05,76.13,14.7,0.027,9.407
0.052,9.4,5,7.1,3.577,4.76,3,0.55,1.408,1.243,1.844,3.751,13.062,0.14,76.13,14.7,0.027,7.934
0.052,8.2,5,6.7,3.61,4.69,5,0.66,1.329,1.187,1.569,3.345,11.712,-0.25,76.13,14.7,0.027,6.862
0.052,4.8,5,5.3,3.75,4.39,6,0.98,0.66,0.109,0.752,1.677,8.391,-0.28,76.13,14.7,0.027,4.115
0.071,11.5,5,7.3,3.533,4.94,4,0.34,1.607,1.229,2.313,4.405,15.739,-0.38,76.13,14.7,0.041,9.907
0.071,11.1,5,7.3,3.54,4.89,7,0.38,1.557,1.173,2.239,4.337,15.509,-0.23,76.13,14.7,0.041,9.507
