# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,12.3,5,7.4,3.518,5.02,3,0.27,1.538,1.21,2.588,4.812,14.936,0.02,321.76001,27.66,0.014,10.675
0.033,11.9,5,7.4,3.525,4.95,2,0.3,1.423,1.217,2.504,4.793,14.453,0.14,321.76001,27.66,0.014,10.275
0.033,11.9,5,7.4,3.525,4.95,5,0.3,1.547,1.176,2.436,4.603,14.426,-0.12,321.76001,27.66,0.014,10.275
0.033,10.5,5,7.3,3.552,4.86,4,0.45,1.497,1.155,2.073,4.221,13.141,-0.06,321.76001,27.66,0.014,8.939
0.052,12.5,5,7.5,3.515,4.99,6,0.24,1.605,1.257,2.614,4.822,16.041,-0.14,321.76001,27.66,0.027,10.844
0.052,12.2,5,7.4,3.52,4.99,7,0.27,1.706,1.33,2.416,4.566,15.841,-0.56,321.76001,27.66,0.027,10.575
0.052,9.9,5,7.2,3.565,4.79,5,0.51,1.47,1.197,1.948,4.06,13.564,-0.05,321.76001,27.66,0.027,8.371
0.052,7.1,5,6.5,3.648,4.64,2,0.75,1.197,1.132,1.243,2.837,10.686,-0.02,321.76001,27.66,0.027,5.93
0.052,3.4,5,4.4,3.82,4.3,2,1.34,0.47,0.044,0.488,0.994,6.923,0.27,321.76001,27.66,0.027,2.938
0.071,11.6,5,7.3,3.531,4.95,2,0.33,1.523,1.147,2.386,4.585,15.878,-0.01,321.76001,27.66,0.04,10.007
0.071,11.3,5,7.3,3.537,4.92,3,0.36,1.497,1.148,2.298,4.483,15.533,0.03,321.76001,27.66,0.04,9.707
0.071,10.5,5,7.3,3.552,4.86,3,0.45,1.504,1.16,2.082,4.252,14.895,-0.05,321.76001,27.66,0.04,8.939
0.071,4.9,5,5.4,3.76,4.46,2,1.04,0.659,0.151,0.722,1.582,9.19,0.07,321.76001,27.66,0.04,4.247
0.071,3.5,5,4.4,3.82,4.29,2,1.32,0.451,0.003,0.489,1.012,7.814,0.06,321.76001,27.66,0.04,3.038
0.091,10.9,5,7.3,3.544,4.9,5,0.41,1.459,1.116,2.185,4.226,15.68,0.13,321.76001,27.66,0.052,9.339
0.091,10.8,5,7.3,3.546,4.89,5,0.42,1.529,1.154,2.154,4.321,15.565,-0.1,321.76001,27.66,0.052,9.239
0.091,10.1,5,7.2,3.561,4.83,3,0.49,1.489,1.189,2.005,4.14,15.037,-0.06,321.76001,27.66,0.052,8.571
0.091,9.7,5,7.15,3.57,4.79,6,0.53,1.481,1.21,1.934,3.874,14.55,-0.29,321.76001,27.66,0.052,8.203
0.091,8.6,5,7.0,3.598,4.71,2,0.62,1.393,1.26,1.686,3.642,13.523,-0.06,321.76001,27.66,0.052,7.198
0.091,8.1,5,6.7,3.613,4.66,5,0.66,1.34,1.247,1.548,3.428,12.924,-0.06,321.76001,27.66,0.052,6.762
0.091,7.9,5,6.7,3.62,4.68,5,0.68,1.317,1.265,1.491,3.232,12.685,0.06,321.76001,27.66,0.052,6.593
0.091,4.2,5,4.8,3.79,4.4,2,1.18,0.544,0.021,0.606,1.347,9.06,-0.04,321.76001,27.66,0.052,3.642
0.091,3.2,5,4.6,3.8,4.11,4,1.36,0.505,0.005,0.568,1.24,8.09,-0.09,321.76001,27.66,0.052,2.674
0.091,5.6,5,5.28,3.755,4.58,8,0.77,0.578,-0.131,0.745,1.666,10.515,-1.17,321.76001,27.66,0.052,5.457
0.111,10.3,5,7.2,3.557,4.82,7,0.47,1.527,1.193,2.083,4.081,15.527,-0.3,321.76001,27.66,0.064,8.739
0.111,10.0,5,7.2,3.563,4.81,4,0.5,1.482,1.198,1.98,4.155,15.19,0.0,321.76001,27.66,0.064,8.471
0.111,9.4,5,7.1,3.577,4.76,5,0.55,1.46,1.222,1.867,3.812,14.73,-0.25,321.76001,27.66,0.064,7.934
0.111,9.2,5,7.1,3.582,4.74,4,0.57,1.443,1.22,1.827,3.744,14.565,-0.26,321.76001,27.66,0.064,7.734
0.111,9.2,5,7.1,3.582,4.74,6,0.57,1.442,1.238,1.819,3.83,14.472,-0.12,321.76001,27.66,0.064,7.734
0.111,9.1,5,7.0,3.585,4.77,7,0.58,1.432,1.159,1.784,3.535,14.299,-0.64,321.76001,27.66,0.064,7.666
0.111,9.0,5,7.0,3.587,4.75,1,0.59,1.389,1.286,1.783,3.648,14.34,0.24,321.76001,27.66,0.064,7.566
0.111,9.0,5,7.0,3.587,4.75,6,0.59,1.426,1.223,1.784,3.704,14.388,-0.22,321.76001,27.66,0.064,7.566
0.111,8.9,5,7.0,3.59,4.72,3,0.6,1.397,1.282,1.763,3.553,14.284,0.1,321.76001,27.66,0.064,7.466
0.111,8.4,5,6.9,3.604,4.7,5,0.64,1.365,1.31,1.651,3.321,13.636,0.11,321.76001,27.66,0.064,7.03
0.111,8.1,5,6.7,3.613,4.66,6,0.66,1.336,1.341,1.561,3.254,13.388,0.27,321.76001,27.66,0.064,6.762
0.111,7.9,5,6.7,3.62,4.64,2,0.67,1.319,1.236,1.488,3.339,13.116,-0.06,321.76001,27.66,0.064,6.562
0.111,7.9,5,6.7,3.62,4.68,6,0.68,1.319,1.321,1.5,3.165,13.229,0.24,321.76001,27.66,0.064,6.593
0.111,7.5,5,6.5,3.633,4.63,4,0.71,1.261,1.182,1.364,3.105,12.768,-0.09,321.76001,27.66,0.064,6.225
0.111,7.5,5,6.5,3.633,4.63,5,0.71,1.261,1.184,1.364,3.108,12.872,-0.09,321.76001,27.66,0.064,6.225
0.111,7.3,5,6.5,3.641,4.63,6,0.72,1.232,1.153,1.312,2.988,12.681,-0.08,321.76001,27.66,0.064,6.065
0.111,6.8,5,6.4,3.66,4.61,5,0.77,1.145,1.046,1.162,2.685,12.098,-0.06,321.76001,27.66,0.064,5.695
0.111,5.3,5,5.6,3.734,4.51,1,0.98,0.777,0.362,0.833,1.877,10.561,0.06,321.76001,27.66,0.064,4.583
0.111,2.9,4,4.8,3.78,3.87,5,1.34,0.586,0.08,0.649,1.446,8.208,0.04,321.76001,27.66,0.064,2.391
0.111,0.6,3,6.1,3.67,2.42,5,1.38,1.146,0.992,1.035,2.5,5.957,-0.12,321.76001,27.66,0.064,-0.411
0.111,10.0,5,7.04,3.583,4.95,8,0.37,1.439,1.148,2.026,3.548,15.247,-0.67,321.76001,27.66,0.064,8.867
0.111,4.2,5,4.73,3.793,4.26,8,0.88,0.505,-0.055,0.601,1.337,9.48,-0.38,321.76001,27.66,0.064,4.108
0.111,9.6,5,6.82,3.614,5.0,9,0.32,1.228,0.739,1.759,3.011,14.961,-1.86,321.76001,27.66,0.064,8.862
0.131,9.6,5,7.15,3.572,4.78,6,0.54,1.431,1.239,1.904,3.869,15.209,0.14,321.76001,27.66,0.075,8.103
0.131,9.5,5,7.1,3.575,4.79,2,0.55,1.448,1.245,1.876,3.916,15.129,0.05,321.76001,27.66,0.075,8.034
0.131,9.0,5,7.0,3.587,4.74,6,0.58,1.402,1.282,1.788,3.625,14.704,0.15,321.76001,27.66,0.075,7.566
0.131,8.8,5,7.0,3.593,4.72,3,0.6,1.404,1.282,1.743,3.622,14.386,0.06,321.76001,27.66,0.075,7.398
0.131,8.2,5,6.9,3.61,4.66,6,0.65,1.334,1.164,1.588,3.314,13.772,-0.38,321.76001,27.66,0.075,6.83
0.131,6.6,5,6.4,3.669,4.56,5,0.76,1.082,0.919,1.09,2.575,12.317,-0.22,321.76001,27.66,0.075,5.495
0.131,6.6,5,6.3,3.669,4.59,5,0.77,1.136,1.108,1.12,2.605,12.165,0.27,321.76001,27.66,0.075,5.56
0.131,6.6,5,6.3,3.669,4.6,3,0.78,1.123,1.063,1.116,2.6,12.324,0.16,321.76001,27.66,0.075,5.56
0.131,6.7,5,6.4,3.664,4.59,2,0.79,1.134,1.045,1.137,2.646,12.417,0.02,321.76001,27.66,0.075,5.595
0.131,6.5,5,6.3,3.673,4.58,5,0.8,1.042,0.837,1.05,2.512,12.235,-0.35,321.76001,27.66,0.075,5.46
0.131,6.4,5,6.3,3.678,4.58,3,0.81,1.081,1.01,1.05,2.481,11.973,0.22,321.76001,27.66,0.075,5.425
0.131,6.3,5,6.3,3.682,4.56,5,0.83,1.025,0.84,1.006,2.41,11.891,-0.09,321.76001,27.66,0.075,5.325
0.131,6.2,5,6.2,3.687,4.59,7,0.85,0.983,0.736,0.982,2.348,11.9,-0.24,321.76001,27.66,0.075,5.29
0.131,6.0,5,6.1,3.697,4.57,7,0.86,0.956,0.708,0.945,2.239,11.647,-0.01,321.76001,27.66,0.075,5.155
0.131,5.8,5,6.0,3.707,4.55,6,0.88,0.885,0.533,0.908,2.138,11.488,-0.2,321.76001,27.66,0.075,5.02
0.131,4.2,5,4.8,3.79,4.4,2,1.18,0.551,0.028,0.615,1.367,9.839,-0.04,321.76001,27.66,0.075,3.642
0.131,3.0,5,4.4,3.82,4.14,3,1.43,0.448,-0.007,0.506,1.053,8.722,-0.1,321.76001,27.66,0.075,2.538
0.151,9.3,5,7.1,3.58,4.74,2,0.56,1.428,1.263,1.848,3.761,15.27,0.09,321.76001,27.66,0.085,7.834
0.151,9.2,5,7.1,3.582,4.74,2,0.57,1.42,1.269,1.83,3.705,15.25,0.1,321.76001,27.66,0.085,7.734
0.151,9.1,5,7.0,3.585,4.77,6,0.58,1.441,1.216,1.818,3.705,15.041,-0.3,321.76001,27.66,0.085,7.666
0.151,7.7,5,6.7,3.626,4.63,3,0.69,1.304,1.277,1.439,3.107,13.773,0.09,321.76001,27.66,0.085,6.393
0.151,7.5,5,6.5,3.633,4.63,2,0.71,1.279,1.263,1.386,3.013,13.47,0.13,321.76001,27.66,0.085,6.225
