# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,13.8,5,7.65,3.492,5.05,2,0.17,1.638,1.439,2.991,5.579,16.328,0.13,226.33,72.7,0.013,12.048
0.033,8.3,5,6.9,3.607,4.67,3,0.64,1.339,1.312,1.601,3.262,10.928,0.17,226.33,72.7,0.013,6.93
0.033,6.0,5,5.58,3.737,4.63,8,0.73,0.662,0.034,0.794,1.801,8.689,-0.88,226.33,72.7,0.013,5.812
0.052,12.4,5,7.5,3.516,4.98,2,0.25,1.576,1.219,2.602,4.812,16.065,-0.06,226.33,72.7,0.026,10.744
0.052,12.3,5,7.5,3.518,4.96,5,0.25,1.673,1.33,2.475,4.639,15.913,-0.47,226.33,72.7,0.026,10.644
0.052,12.1,5,7.4,3.522,4.97,6,0.28,1.539,1.172,2.529,4.722,15.661,-0.02,226.33,72.7,0.026,10.475
0.052,12.0,5,7.4,3.524,4.97,7,0.29,1.693,1.301,2.346,4.488,15.53,-0.57,226.33,72.7,0.026,10.375
0.052,11.7,5,7.4,3.529,4.94,2,0.31,1.458,1.191,2.435,4.65,15.388,0.08,226.33,72.7,0.026,10.075
0.052,11.6,5,7.3,3.531,4.95,3,0.33,1.535,1.16,2.369,4.543,15.237,-0.08,226.33,72.7,0.026,10.007
0.052,11.0,5,7.3,3.542,4.89,4,0.39,1.547,1.163,2.208,4.296,14.693,-0.22,226.33,72.7,0.026,9.407
0.052,10.9,5,7.3,3.544,4.86,5,0.4,1.512,1.129,2.148,4.361,14.545,-0.02,226.33,72.7,0.026,9.307
0.052,8.9,5,7.0,3.59,4.72,7,0.59,1.405,1.223,1.744,3.66,12.422,-0.18,226.33,72.7,0.026,7.466
0.052,8.3,5,6.9,3.607,4.68,3,0.65,1.347,1.289,1.604,3.309,11.956,0.08,226.33,72.7,0.026,6.93
0.052,8.1,5,6.7,3.613,4.66,4,0.66,1.324,1.333,1.544,3.222,11.735,0.28,226.33,72.7,0.026,6.762
0.052,6.4,5,6.3,3.678,4.56,4,0.8,1.057,0.965,1.023,2.434,10.056,0.14,226.33,72.7,0.026,5.36
0.052,4.7,5,5.3,3.76,4.43,5,1.04,0.632,0.081,0.709,1.572,8.241,-0.15,226.33,72.7,0.026,4.047
0.071,10.3,5,7.2,3.557,4.84,4,0.47,1.449,1.165,2.05,4.057,14.695,0.09,226.33,72.7,0.037,8.771
0.071,10.1,5,7.2,3.561,4.83,5,0.49,1.508,1.193,2.03,3.976,14.497,-0.33,226.33,72.7,0.037,8.571
0.071,8.1,5,6.7,3.613,4.66,6,0.66,1.338,1.251,1.541,3.429,12.422,-0.03,226.33,72.7,0.037,6.762
0.071,8.0,5,6.7,3.616,4.66,4,0.67,1.319,1.297,1.52,3.167,12.4,0.15,226.33,72.7,0.037,6.662
0.071,6.0,5,6.1,3.697,4.55,4,0.83,0.958,0.753,0.941,2.206,10.311,0.13,226.33,72.7,0.037,5.155
0.071,5.5,5,5.8,3.723,4.49,6,0.91,0.846,0.525,0.862,1.968,9.737,0.24,226.33,72.7,0.037,4.751
0.071,11.4,5,7.21,3.558,5.06,8,0.23,1.575,1.148,2.453,3.787,15.739,-1.04,226.33,72.7,0.037,9.94
0.091,10.7,5,7.3,3.548,4.87,7,0.43,1.546,1.177,2.161,4.197,15.562,-0.28,226.33,72.7,0.046,9.139
0.091,10.0,5,7.2,3.563,4.81,5,0.5,1.495,1.196,1.998,4.01,14.776,-0.22,226.33,72.7,0.046,8.471
0.091,9.9,5,7.2,3.565,4.79,2,0.51,1.476,1.202,1.956,4.076,14.644,-0.06,226.33,72.7,0.046,8.371
0.091,9.3,5,7.1,3.58,4.74,2,0.56,1.442,1.238,1.827,3.882,14.075,-0.06,226.33,72.7,0.046,7.834
0.091,8.9,5,7.0,3.59,4.72,5,0.6,1.388,1.282,1.755,3.55,13.802,0.14,226.33,72.7,0.046,7.466
0.091,8.7,5,7.0,3.595,4.7,7,0.61,1.384,1.179,1.715,3.468,13.554,-0.42,226.33,72.7,0.046,7.298
0.091,8.2,5,6.9,3.61,4.66,7,0.65,1.347,1.242,1.575,3.449,12.997,-0.09,226.33,72.7,0.046,6.83
0.091,7.7,5,6.7,3.626,4.63,7,0.69,1.253,1.11,1.408,3.053,12.583,-0.36,226.33,72.7,0.046,6.393
0.091,6.8,5,6.4,3.66,4.61,6,0.77,1.126,1.0,1.15,2.662,11.555,-0.17,226.33,72.7,0.046,5.695
0.091,4.5,5,5.0,3.77,4.42,4,1.09,0.612,0.078,0.68,1.518,9.376,-0.04,226.33,72.7,0.046,3.879
0.117,10.1,5,7.2,3.561,4.83,6,0.49,1.479,1.187,1.999,4.155,15.473,0.01,226.33,72.7,0.053,8.571
0.117,10.0,5,7.2,3.563,4.8,2,0.49,1.48,1.196,1.978,4.131,15.382,-0.02,226.33,72.7,0.053,8.471
0.117,9.5,5,7.15,3.575,4.76,7,0.54,1.467,1.215,1.887,3.781,14.959,-0.32,226.33,72.7,0.053,8.003
0.117,9.4,5,7.1,3.577,4.76,6,0.55,1.403,1.252,1.854,3.815,14.797,0.22,226.33,72.7,0.053,7.934
0.117,9.2,5,7.1,3.582,4.74,7,0.57,1.44,1.162,1.795,3.551,14.581,-0.66,226.33,72.7,0.053,7.734
0.117,9.1,5,7.0,3.585,4.77,3,0.58,1.397,1.27,1.799,3.661,14.59,0.18,226.33,72.7,0.053,7.666
0.117,8.6,5,7.0,3.598,4.71,4,0.62,1.374,1.311,1.695,3.417,13.905,0.16,226.33,72.7,0.053,7.198
0.117,8.4,5,6.9,3.604,4.7,4,0.64,1.372,1.247,1.637,3.535,13.882,-0.11,226.33,72.7,0.053,7.03
0.117,8.3,5,6.9,3.607,4.68,5,0.65,1.35,1.207,1.609,3.419,13.673,-0.24,226.33,72.7,0.053,6.93
0.117,7.0,5,6.5,3.652,4.61,5,0.75,1.157,1.019,1.212,2.764,12.325,-0.29,226.33,72.7,0.053,5.83
0.117,7.0,5,6.5,3.652,4.62,5,0.76,1.172,1.068,1.218,2.775,12.429,-0.16,226.33,72.7,0.053,5.83
0.117,6.4,5,6.3,3.678,4.58,3,0.8,1.059,0.951,1.029,2.457,11.878,0.09,226.33,72.7,0.053,5.425
0.117,4.2,5,5.0,3.76,4.22,7,1.01,0.651,0.12,0.72,1.59,9.562,-0.04,226.33,72.7,0.053,3.547
0.117,4.5,5,5.0,3.76,4.35,6,1.03,0.611,0.005,0.72,1.6,9.919,-0.43,226.33,72.7,0.053,3.847
0.117,4.7,5,5.2,3.77,4.48,2,1.1,0.613,0.076,0.683,1.525,10.106,-0.05,226.33,72.7,0.053,4.079
0.117,4.2,5,5.0,3.77,4.27,5,1.1,0.645,0.166,0.688,1.512,9.618,0.23,226.33,72.7,0.053,3.579
0.117,0.7,3,6.1,3.66,2.33,7,1.19,1.126,0.833,1.09,2.596,6.052,-0.67,226.33,72.7,0.053,-0.358
0.117,3.1,4,4.8,3.79,3.98,5,1.27,0.546,0.043,0.605,1.337,8.441,-0.01,226.33,72.7,0.053,2.615
0.117,3.2,5,4.5,3.81,4.15,4,1.35,0.487,0.023,0.528,1.125,8.692,0.07,226.33,72.7,0.053,2.706
0.117,10.2,5,7.06,3.58,4.96,8,0.35,1.448,1.19,2.084,3.675,15.532,-0.39,226.33,72.7,0.053,9.022
0.147,9.4,5,7.1,3.577,4.77,3,0.56,1.405,1.252,1.857,3.819,15.212,0.22,226.33,72.7,0.059,7.934
0.147,9.3,5,7.1,3.58,4.74,2,0.56,1.397,1.263,1.838,3.792,15.144,0.25,226.33,72.7,0.059,7.834
0.147,9.2,5,7.1,3.582,4.74,6,0.57,1.442,1.213,1.828,3.708,15.156,-0.31,226.33,72.7,0.059,7.734
0.147,9.1,5,7.0,3.585,4.77,3,0.58,1.433,1.247,1.793,3.846,15.061,-0.03,226.33,72.7,0.059,7.666
0.147,9.1,5,7.0,3.585,4.77,7,0.58,1.432,1.201,1.81,3.646,14.891,-0.36,226.33,72.7,0.059,7.666
0.147,9.0,5,7.0,3.587,4.75,5,0.59,1.397,1.276,1.781,3.607,14.975,0.15,226.33,72.7,0.059,7.566
0.147,9.0,5,7.0,3.587,4.75,6,0.59,1.424,1.217,1.783,3.681,14.945,-0.25,226.33,72.7,0.059,7.566
0.147,8.7,5,7.0,3.595,4.7,4,0.61,1.382,1.3,1.719,3.465,14.559,0.13,226.33,72.7,0.059,7.298
0.147,8.2,5,6.7,3.61,4.69,5,0.66,1.347,1.292,1.59,3.287,14.013,0.08,226.33,72.7,0.059,6.862
0.147,7.9,5,6.7,3.62,4.68,7,0.68,1.31,1.207,1.487,3.296,13.74,-0.13,226.33,72.7,0.059,6.593
0.147,7.7,5,6.7,3.626,4.63,7,0.68,1.242,1.061,1.411,2.985,13.64,-0.5,226.33,72.7,0.059,6.393
0.147,7.6,5,6.5,3.63,4.65,2,0.7,1.283,1.235,1.392,3.166,13.582,0.02,226.33,72.7,0.059,6.325
0.147,7.6,5,6.5,3.63,4.65,5,0.7,1.284,1.253,1.398,3.067,13.458,0.07,226.33,72.7,0.059,6.325
0.147,7.5,5,6.5,3.633,4.62,7,0.7,1.263,1.197,1.363,3.119,13.452,-0.05,226.33,72.7,0.059,6.225
0.147,7.4,5,6.5,3.637,4.62,3,0.72,1.252,1.19,1.337,3.067,13.251,-0.03,226.33,72.7,0.059,6.125
0.147,7.3,5,6.5,3.641,4.63,2,0.72,1.215,1.102,1.306,2.941,13.135,-0.22,226.33,72.7,0.059,6.065
0.147,7.2,5,6.5,3.644,4.61,6,0.72,1.225,1.172,1.285,2.93,13.076,0.02,226.33,72.7,0.059,5.965
0.147,7.2,5,6.5,3.644,4.62,3,0.74,1.226,1.186,1.29,2.901,13.097,0.06,226.33,72.7,0.059,5.965
0.147,7.0,5,6.5,3.652,4.61,5,0.75,1.144,0.975,1.21,2.759,12.98,-0.41,226.33,72.7,0.059,5.83
0.147,6.2,5,6.2,3.687,4.59,2,0.84,0.989,0.766,0.978,2.338,12.054,-0.14,226.33,72.7,0.059,5.29
0.147,6.2,5,6.2,3.687,4.59,6,0.84,1.007,0.829,0.986,2.346,12.061,0.03,226.33,72.7,0.059,5.29
0.147,6.0,5,6.2,3.697,4.53,7,0.84,0.916,0.578,0.929,2.21,11.818,-0.35,226.33,72.7,0.059,5.09
0.147,5.2,5,5.6,3.74,4.49,3,0.97,0.77,0.358,0.817,1.811,11.022,0.19,226.33,72.7,0.059,4.483
0.147,4.8,5,5.3,3.76,4.43,5,1.01,0.619,0.022,0.723,1.606,10.764,-0.37,226.33,72.7,0.059,4.147
0.147,3.9,4,5.1,3.75,4.05,7,1.05,0.675,0.133,0.765,1.699,9.805,-0.23,226.33,72.7,0.059,3.263
0.147,2.8,4,4.7,3.8,3.93,5,1.37,0.489,-0.017,0.57,1.248,8.725,-0.25,226.33,72.7,0.059,2.339
0.147,9.4,5,6.95,3.596,4.89,8,0.44,1.367,1.084,1.837,3.363,15.224,-0.79,226.33,72.7,0.059,8.405
0.147,9.0,5,6.88,3.606,4.85,8,0.49,1.323,1.072,1.704,3.253,14.875,-0.69,226.33,72.7,0.059,8.101
0.147,6.0,5,5.58,3.737,4.63,8,0.73,0.663,-0.004,0.813,1.843,11.967,-1.09,226.33,72.7,0.059,5.812
0.147,5.8,5,5.42,3.746,4.61,8,0.75,0.67,0.089,0.781,1.748,11.679,-0.48,226.33,72.7,0.059,5.637
0.147,4.4,5,4.75,3.791,4.32,8,0.87,0.469,-0.157,0.609,1.378,10.338,-1.02,226.33,72.7,0.059,4.305
0.176,8.7,5,7.0,3.595,4.7,2,0.61,1.386,1.295,1.72,3.47,15.058,0.1,226.33,72.7,0.062,7.298
0.176,8.6,5,7.0,3.598,4.71,7,0.62,1.38,1.188,1.697,3.473,14.847,-0.37,226.33,72.7,0.062,7.198
0.176,8.3,5,6.9,3.607,4.68,4,0.65,1.354,1.336,1.62,3.318,14.671,0.23,226.33,72.7,0.062,6.93
0.176,8.1,5,6.7,3.613,4.66,7,0.66,1.301,1.096,1.542,3.177,14.296,-0.56,226.33,72.7,0.062,6.762
0.176,8.0,5,6.7,3.616,4.65,7,0.66,1.273,1.032,1.485,3.099,14.234,-0.74,226.33,72.7,0.062,6.662
0.176,8.0,5,6.7,3.616,4.66,5,0.67,1.335,1.256,1.521,3.413,14.291,-0.01,226.33,72.7,0.062,6.662
0.176,7.5,5,6.5,3.633,4.63,6,0.71,1.255,1.167,1.362,3.084,13.752,-0.13,226.33,72.7,0.062,6.225
0.176,7.3,5,6.5,3.641,4.64,4,0.73,1.243,1.21,1.322,2.933,13.592,0.08,226.33,72.7,0.062,6.065
0.176,7.3,5,6.5,3.641,4.64,5,0.73,1.242,1.206,1.321,2.945,13.548,0.07,226.33,72.7,0.062,6.065
0.176,6.6,5,6.3,3.669,4.61,5,0.8,1.111,1.035,1.105,2.586,12.957,0.1,226.33,72.7,0.062,5.56
0.176,6.5,5,6.3,3.673,4.58,4,0.8,1.073,0.938,1.056,2.514,12.773,-0.06,226.33,72.7,0.062,5.46
0.176,6.4,5,6.3,3.678,4.56,2,0.8,1.05,0.904,1.022,2.455,12.781,-0.04,226.33,72.7,0.062,5.36
0.176,6.0,5,6.1,3.697,4.57,2,0.86,0.964,0.755,0.951,2.23,12.234,0.12,226.33,72.7,0.062,5.155
0.176,5.8,5,6.0,3.707,4.56,3,0.9,0.898,0.593,0.906,2.132,12.057,-0.03,226.33,72.7,0.062,5.02
0.176,5.2,5,5.6,3.74,4.48,5,0.95,0.733,0.249,0.808,1.814,11.58,-0.11,226.33,72.7,0.062,4.483
0.176,5.1,5,5.5,3.745,4.48,2,1.0,0.741,0.304,0.795,1.751,11.422,0.17,226.33,72.7,0.062,4.415
0.176,4.7,5,5.2,3.77,4.46,5,1.05,0.656,0.18,0.695,1.523,11.035,0.27,226.33,72.7,0.062,4.079
0.176,4.3,5,5.0,3.77,4.31,7,1.05,0.592,0.015,0.687,1.537,10.541,-0.28,226.33,72.7,0.062,3.679
0.176,3.9,5,4.8,3.78,4.22,5,1.17,0.584,0.059,0.648,1.451,10.156,0.0,226.33,72.7,0.062,3.31
0.176,3.4,5,4.4,3.82,4.3,3,1.34,0.459,0.012,0.497,1.029,9.662,0.08,226.33,72.7,0.062,2.938
0.176,3.3,5,4.5,3.81,4.19,4,1.34,0.47,-0.022,0.536,1.147,9.627,-0.17,226.33,72.7,0.062,2.806
0.176,1.8,5,3.4,3.93,4.2,2,1.93,0.118,0.103,0.128,0.331,8.016,-0.05,226.33,72.7,0.062,1.687
0.176,7.2,5,6.37,3.674,4.71,8,0.63,0.999,0.703,1.024,2.469,13.554,-0.74,226.33,72.7,0.062,6.779
0.176,5.8,5,5.42,3.746,4.61,8,0.75,0.644,0.003,0.783,1.756,12.068,-0.81,226.33,72.7,0.062,5.637
0.176,3.6,4,4.69,3.777,3.97,8,0.92,0.559,-0.018,0.66,1.486,9.794,-0.34,226.33,72.7,0.062,3.507
0.176,2.8,3,5.5,3.704,3.3,8,0.93,0.821,0.207,0.887,2.119,9.033,-1.17,226.33,72.7,0.062,2.541
0.206,8.4,5,6.9,3.604,4.69,4,0.63,1.365,1.332,1.651,3.345,15.097,0.19,226.33,72.7,0.064,7.03
0.206,8.2,5,6.9,3.61,4.65,4,0.64,1.358,1.268,1.582,3.502,14.88,-0.03,226.33,72.7,0.064,6.83
0.206,8.0,5,6.7,3.616,4.66,4,0.67,1.333,1.272,1.525,3.327,14.592,0.04,226.33,72.7,0.064,6.662
0.206,8.0,5,6.7,3.616,4.66,5,0.67,1.324,1.215,1.521,3.341,14.55,-0.14,226.33,72.7,0.064,6.662
0.206,7.9,5,6.7,3.62,4.67,2,0.67,1.322,1.242,1.489,3.356,14.615,-0.03,226.33,72.7,0.064,6.593
0.206,7.7,5,6.7,3.626,4.63,4,0.68,1.288,1.209,1.42,3.216,14.393,-0.09,226.33,72.7,0.064,6.393
0.206,7.6,5,6.5,3.63,4.65,3,0.7,1.28,1.214,1.391,3.188,14.299,-0.04,226.33,72.7,0.064,6.325
0.206,7.6,5,6.5,3.63,4.66,3,0.71,1.285,1.245,1.398,3.115,14.152,0.05,226.33,72.7,0.064,6.325
0.206,7.4,5,6.5,3.637,4.62,4,0.71,1.249,1.177,1.338,3.056,14.073,-0.06,226.33,72.7,0.064,6.125
0.206,7.4,5,6.5,3.637,4.62,7,0.72,1.213,1.061,1.33,2.934,14.055,-0.38,226.33,72.7,0.064,6.125
0.206,6.5,5,6.3,3.673,4.57,6,0.78,1.082,0.967,1.06,2.519,13.123,0.02,226.33,72.7,0.064,5.46
0.206,6.4,5,6.3,3.678,4.59,3,0.82,1.061,0.948,1.033,2.466,13.109,0.07,226.33,72.7,0.064,5.425
0.206,6.1,5,6.2,3.692,4.55,5,0.83,0.955,0.68,0.955,2.279,12.66,-0.23,226.33,72.7,0.064,5.19
0.206,5.8,5,6.0,3.707,4.53,5,0.85,0.886,0.545,0.904,2.129,12.467,-0.15,226.33,72.7,0.064,5.02
0.206,5.8,5,6.0,3.707,4.54,2,0.87,0.906,0.621,0.911,2.134,12.373,0.05,226.33,72.7,0.064,5.02
0.206,5.6,5,6.0,3.717,4.49,5,0.87,0.835,0.444,0.875,2.04,12.205,-0.12,226.33,72.7,0.064,4.82
0.206,5.8,5,6.0,3.707,4.55,3,0.88,0.899,0.595,0.906,2.133,12.494,-0.02,226.33,72.7,0.064,5.02
0.206,5.3,5,5.6,3.734,4.47,7,0.91,0.755,0.283,0.826,1.875,12.024,-0.16,226.33,72.7,0.064,4.583
0.206,5.2,5,5.6,3.74,4.47,7,0.93,0.672,0.049,0.808,1.82,11.8,-0.78,226.33,72.7,0.064,4.483
0.206,5.4,5,5.6,3.728,4.53,4,0.94,0.788,0.364,0.843,1.935,12.052,-0.07,226.33,72.7,0.064,4.683
0.206,5.5,5,5.8,3.723,4.51,5,0.95,0.802,0.373,0.859,1.989,12.08,-0.18,226.33,72.7,0.064,4.751
