# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,12.8,5,7.5,3.509,5.03,5,0.22,1.641,1.312,2.688,4.899,15.337,-0.2,248.66,-29.79,0.014,11.144
0.033,7.6,5,6.5,3.63,4.66,7,0.71,1.242,1.128,1.367,3.04,10.123,-0.24,248.66,-29.79,0.014,6.325
0.033,6.8,5,6.4,3.66,4.61,7,0.77,1.085,0.896,1.127,2.619,9.401,-0.43,248.66,-29.79,0.014,5.695
0.052,12.3,5,7.5,3.518,4.96,1,0.25,1.521,1.213,2.599,4.851,15.902,0.03,248.66,-29.79,0.028,10.644
0.052,11.6,5,7.3,3.531,4.95,2,0.33,1.451,1.191,2.408,4.604,15.204,0.09,248.66,-29.79,0.028,10.007
0.052,11.4,5,7.3,3.535,4.92,2,0.34,1.507,1.139,2.32,4.517,14.981,0.01,248.66,-29.79,0.028,9.807
0.052,10.3,5,7.2,3.557,4.84,6,0.47,1.485,1.166,2.029,4.21,13.869,0.0,248.66,-29.79,0.028,8.771
0.052,10.0,5,7.2,3.563,4.81,4,0.5,1.432,1.188,1.981,3.939,13.607,0.1,248.66,-29.79,0.028,8.471
0.052,9.7,5,7.15,3.57,4.79,3,0.53,1.419,1.216,1.91,3.855,13.318,0.13,248.66,-29.79,0.028,8.203
0.052,9.6,5,7.15,3.572,4.77,3,0.53,1.425,1.228,1.883,3.835,13.19,0.09,248.66,-29.79,0.028,8.103
0.052,9.1,5,7.0,3.585,4.77,6,0.58,1.423,1.235,1.781,3.801,12.609,-0.06,248.66,-29.79,0.028,7.666
0.052,7.1,5,6.5,3.648,4.59,1,0.74,1.197,1.133,1.241,2.837,10.665,-0.02,248.66,-29.79,0.028,5.865
0.052,6.5,5,6.3,3.673,4.56,7,0.77,1.043,0.87,1.034,2.475,10.006,-0.22,248.66,-29.79,0.028,5.46
0.071,11.0,5,7.3,3.542,4.89,7,0.39,1.609,1.21,2.222,4.157,15.36,-0.57,248.66,-29.79,0.042,9.407
0.071,10.4,5,7.3,3.555,4.83,2,0.45,1.452,1.158,2.074,4.09,14.678,0.09,248.66,-29.79,0.042,8.839
0.071,9.1,5,7.1,3.585,4.72,5,0.57,1.427,1.198,1.803,3.621,13.355,-0.37,248.66,-29.79,0.042,7.634
0.071,7.3,5,6.5,3.641,4.64,5,0.73,1.223,1.139,1.302,2.962,11.708,-0.1,248.66,-29.79,0.042,6.065
0.071,6.3,5,6.3,3.682,4.56,7,0.83,0.997,0.778,0.987,2.374,10.679,-0.24,248.66,-29.79,0.042,5.325
0.071,3.5,5,4.8,3.78,4.09,5,1.26,0.574,0.047,0.64,1.432,7.843,-0.03,248.66,-29.79,0.042,2.91
0.091,10.4,5,7.3,3.555,4.84,3,0.46,1.503,1.17,2.067,4.239,15.166,-0.04,248.66,-29.79,0.055,8.839
0.091,10.3,5,7.2,3.557,4.84,2,0.47,1.477,1.172,2.048,4.167,15.232,0.04,248.66,-29.79,0.055,8.771
0.091,10.2,5,7.2,3.559,4.85,6,0.48,1.528,1.198,2.07,3.989,15.106,-0.39,248.66,-29.79,0.055,8.671
0.091,9.7,5,7.15,3.57,4.79,7,0.53,1.497,1.19,1.92,3.722,14.516,-0.61,248.66,-29.79,0.055,8.203
0.091,6.4,5,6.3,3.678,4.58,2,0.8,1.075,1.004,1.042,2.463,11.205,0.22,248.66,-29.79,0.055,5.425
0.091,6.0,5,6.2,3.697,4.52,2,0.83,0.972,0.788,0.955,2.223,10.821,0.21,248.66,-29.79,0.055,5.09
0.091,5.4,5,5.8,3.728,4.48,7,0.89,0.742,0.207,0.839,1.922,10.161,-0.52,248.66,-29.79,0.055,4.651
0.091,5.5,5,5.8,3.723,4.5,6,0.93,0.79,0.334,0.856,1.98,10.271,-0.28,248.66,-29.79,0.055,4.751
0.091,4.3,5,5.0,3.78,4.42,2,1.16,0.582,0.053,0.646,1.449,9.202,0.0,248.66,-29.79,0.055,3.71
0.091,2.2,4,4.5,3.8,3.76,3,1.65,0.511,0.049,0.567,1.23,7.133,0.02,248.66,-29.79,0.055,1.739
0.091,10.6,5,7.11,3.573,4.99,8,0.3,1.492,1.147,2.21,3.613,15.427,-0.91,248.66,-29.79,0.055,9.335
0.111,10.0,5,7.2,3.563,4.81,4,0.5,1.486,1.2,1.985,4.143,15.231,-0.03,248.66,-29.79,0.069,8.471
0.111,9.4,5,7.1,3.577,4.76,5,0.55,1.458,1.235,1.859,3.898,14.782,-0.12,248.66,-29.79,0.069,7.934
0.111,9.3,5,7.1,3.58,4.74,2,0.56,1.451,1.237,1.84,3.864,14.57,-0.12,248.66,-29.79,0.069,7.834
0.111,9.2,5,7.1,3.582,4.74,6,0.57,1.404,1.272,1.824,3.735,14.503,0.2,248.66,-29.79,0.069,7.734
0.111,8.9,5,7.0,3.59,4.72,3,0.6,1.422,1.256,1.757,3.77,14.243,-0.06,248.66,-29.79,0.069,7.466
0.111,8.0,5,6.7,3.616,4.65,6,0.66,1.325,1.216,1.522,3.344,13.245,-0.15,248.66,-29.79,0.069,6.662
0.111,6.5,5,6.3,3.673,4.58,7,0.81,1.038,0.827,1.046,2.505,11.754,-0.37,248.66,-29.79,0.069,5.46
0.111,6.4,5,6.3,3.678,4.59,1,0.82,1.046,0.888,1.024,2.46,11.689,-0.09,248.66,-29.79,0.069,5.425
0.111,6.0,5,6.1,3.697,4.57,2,0.86,0.943,0.671,0.94,2.229,11.371,-0.11,248.66,-29.79,0.069,5.155
0.111,4.6,5,5.1,3.77,4.43,3,1.09,0.622,0.092,0.69,1.538,9.902,-0.01,248.66,-29.79,0.069,3.979
0.111,3.7,5,4.8,3.78,4.16,5,1.22,0.578,0.041,0.651,1.459,8.942,-0.08,248.66,-29.79,0.069,3.11
0.131,9.6,5,7.15,3.572,4.77,3,0.53,1.419,1.24,1.907,3.917,15.321,0.22,248.66,-29.79,0.081,8.103
0.131,9.6,5,7.15,3.572,4.78,3,0.54,1.461,1.239,1.899,3.993,15.359,0.03,248.66,-29.79,0.081,8.103
0.131,9.6,5,7.15,3.572,4.78,4,0.54,1.466,1.238,1.897,4.024,15.282,0.01,248.66,-29.79,0.081,8.103
0.131,8.8,5,7.0,3.593,4.7,5,0.6,1.417,1.254,1.743,3.717,14.409,-0.11,248.66,-29.79,0.081,7.366
