# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,14.0,5,7.65,3.488,5.08,6,0.16,1.77,1.476,3.063,5.405,16.554,-0.21,276.39999,-53.81,0.014,12.248
0.033,10.9,5,7.3,3.544,4.86,7,0.4,1.585,1.194,2.212,4.108,13.485,-0.54,276.39999,-53.81,0.014,9.307
0.033,3.7,5,4.5,3.81,4.33,3,1.28,0.478,0.005,0.514,1.093,6.378,0.08,276.39999,-53.81,0.014,3.206
0.052,12.3,5,7.5,3.518,4.96,3,0.25,1.563,1.203,2.577,4.781,15.982,-0.06,276.39999,-53.81,0.028,10.644
0.052,12.3,5,7.5,3.518,4.98,6,0.26,1.586,1.229,2.558,4.756,16.0,-0.13,276.39999,-53.81,0.028,10.644
0.052,11.5,5,7.3,3.533,4.92,6,0.33,1.521,1.144,2.346,4.533,15.088,-0.04,276.39999,-53.81,0.028,9.907
0.052,3.4,5,4.5,3.81,4.23,3,1.32,0.493,0.037,0.521,1.101,6.92,0.19,276.39999,-53.81,0.028,2.906
0.071,11.4,5,7.3,3.535,4.92,3,0.34,1.442,1.169,2.354,4.536,15.696,0.15,276.39999,-53.81,0.041,9.807
0.071,11.1,5,7.3,3.54,4.89,6,0.38,1.571,1.188,2.246,4.301,15.414,-0.31,276.39999,-53.81,0.041,9.507
0.071,10.5,5,7.3,3.552,4.86,4,0.45,1.507,1.163,2.086,4.242,14.833,-0.07,276.39999,-53.81,0.041,8.939
0.071,10.3,5,7.2,3.557,4.81,2,0.46,1.478,1.168,2.039,4.181,14.685,0.02,276.39999,-53.81,0.041,8.739
0.071,10.1,5,7.2,3.561,4.83,5,0.49,1.486,1.187,2.001,4.125,14.492,-0.07,276.39999,-53.81,0.041,8.571
0.071,8.1,5,6.7,3.613,4.66,7,0.66,1.331,1.224,1.543,3.382,12.342,-0.12,276.39999,-53.81,0.041,6.762
0.071,6.0,5,6.1,3.697,4.58,2,0.88,0.949,0.716,0.934,2.21,10.344,0.03,276.39999,-53.81,0.041,5.155
0.071,5.7,5,6.0,3.712,4.53,2,0.88,0.878,0.581,0.892,2.07,9.992,0.1,276.39999,-53.81,0.041,4.92
0.091,10.4,5,7.3,3.555,4.84,6,0.46,1.518,1.18,2.086,4.163,15.176,-0.18,276.39999,-53.81,0.054,8.839
0.091,10.3,5,7.2,3.557,4.84,2,0.47,1.454,1.169,2.058,4.069,15.099,0.09,276.39999,-53.81,0.054,8.771
0.091,9.8,5,7.2,3.568,4.77,4,0.51,1.472,1.213,1.934,4.065,14.67,-0.03,276.39999,-53.81,0.054,8.271
0.091,9.6,5,7.15,3.572,4.78,3,0.54,1.417,1.233,1.896,3.873,14.425,0.18,276.39999,-53.81,0.054,8.103
0.091,9.5,5,7.15,3.575,4.76,5,0.54,1.463,1.225,1.877,3.867,14.308,-0.19,276.39999,-53.81,0.054,8.003
0.091,7.2,5,6.5,3.644,4.62,6,0.74,1.203,1.098,1.276,2.893,12.105,-0.18,276.39999,-53.81,0.054,5.965
0.091,6.5,5,6.3,3.673,4.57,7,0.79,1.012,0.749,1.03,2.48,11.391,-0.59,276.39999,-53.81,0.054,5.46
0.091,5.7,5,6.0,3.712,4.54,2,0.9,0.862,0.51,0.887,2.078,10.608,-0.09,276.39999,-53.81,0.054,4.92
0.091,3.8,5,4.8,3.78,4.18,6,1.12,0.558,-0.003,0.645,1.451,8.742,-0.24,276.39999,-53.81,0.054,3.21
0.091,2.0,5,3.6,3.89,4.1,2,1.78,0.241,0.113,0.265,0.551,6.939,0.05,276.39999,-53.81,0.054,1.76
