# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.111,8.9,5,7.0,3.59,4.72,5,0.59,1.408,1.271,1.755,3.68,14.253,0.05,358.62,50.49,0.058,7.466
0.111,8.1,5,6.7,3.613,4.66,6,0.65,1.333,1.216,1.55,3.374,13.427,-0.16,358.62,50.49,0.058,6.762
0.111,7.5,5,6.5,3.633,4.63,7,0.71,1.221,1.06,1.354,2.948,12.806,-0.42,358.62,50.49,0.058,6.225
0.111,6.3,5,6.3,3.682,4.56,2,0.83,1.053,0.959,1.022,2.409,11.636,0.23,358.62,50.49,0.058,5.325
0.111,5.5,5,5.8,3.723,4.5,6,0.93,0.82,0.443,0.859,1.987,10.875,0.02,358.62,50.49,0.058,4.751
0.111,5.3,5,5.6,3.734,4.49,5,0.94,0.777,0.37,0.832,1.871,10.571,0.09,358.62,50.49,0.058,4.583
0.111,5.3,5,5.6,3.734,4.5,3,0.97,0.759,0.303,0.824,1.87,10.629,-0.09,358.62,50.49,0.058,4.583
0.111,4.4,5,5.0,3.76,4.31,7,1.03,0.62,0.03,0.722,1.602,9.692,-0.35,358.62,50.49,0.058,3.747
0.111,4.7,5,5.3,3.76,4.43,5,1.04,0.66,0.142,0.725,1.598,9.917,0.03,358.62,50.49,0.058,4.047
0.111,4.3,5,5.0,3.77,4.32,6,1.08,0.604,0.049,0.685,1.53,9.51,-0.16,358.62,50.49,0.058,3.679
0.111,10.0,5,7.04,3.583,4.95,8,0.37,1.436,1.13,2.024,3.521,15.342,-0.78,358.62,50.49,0.058,8.867
0.111,7.6,5,6.51,3.655,4.73,8,0.6,1.141,0.991,1.196,2.732,12.979,-0.32,358.62,50.49,0.058,7.078
0.137,9.5,5,7.15,3.575,4.76,2,0.54,1.465,1.231,1.879,3.903,15.287,-0.15,358.62,50.49,0.065,8.003
0.137,9.4,5,7.1,3.577,4.76,7,0.55,1.467,1.194,1.874,3.644,15.149,-0.54,358.62,50.49,0.065,7.934
0.137,9.4,5,7.1,3.577,4.77,7,0.56,1.455,1.239,1.853,3.934,15.049,-0.05,358.62,50.49,0.065,7.934
0.137,9.3,5,7.1,3.58,4.74,6,0.56,1.406,1.263,1.841,3.777,15.127,0.2,358.62,50.49,0.065,7.834
0.137,9.2,5,7.1,3.582,4.74,4,0.57,1.441,1.251,1.813,3.895,15.026,-0.01,358.62,50.49,0.065,7.734
0.137,8.9,5,7.0,3.59,4.72,1,0.6,1.415,1.269,1.756,3.736,14.589,0.03,358.62,50.49,0.065,7.466
0.137,8.9,5,7.0,3.59,4.72,7,0.6,1.421,1.259,1.755,3.779,14.675,-0.04,358.62,50.49,0.065,7.466
0.137,8.6,5,7.0,3.598,4.7,2,0.61,1.37,1.333,1.696,3.461,14.391,0.26,358.62,50.49,0.065,7.198
0.137,8.4,5,6.9,3.604,4.7,7,0.64,1.369,1.224,1.643,3.491,14.156,-0.21,358.62,50.49,0.065,7.03
0.137,7.6,5,6.5,3.63,4.65,2,0.7,1.287,1.297,1.403,3.039,13.269,0.21,358.62,50.49,0.065,6.325
0.137,7.4,5,6.5,3.637,4.61,7,0.7,1.216,1.072,1.331,2.947,13.115,-0.35,358.62,50.49,0.065,6.125
0.137,6.3,5,6.3,3.682,4.56,7,0.82,0.993,0.75,0.993,2.391,12.003,-0.33,358.62,50.49,0.065,5.325
0.137,6.3,5,6.3,3.682,4.56,5,0.83,1.031,0.868,1.005,2.404,12.07,0.0,358.62,50.49,0.065,5.325
0.137,6.1,5,6.2,3.692,4.55,3,0.83,0.979,0.757,0.962,2.289,11.762,-0.02,358.62,50.49,0.065,5.19
0.137,6.1,5,6.2,3.692,4.57,7,0.86,0.946,0.651,0.954,2.277,11.916,-0.32,358.62,50.49,0.065,5.19
0.137,6.0,5,6.1,3.697,4.58,2,0.88,0.944,0.678,0.939,2.227,11.761,-0.09,358.62,50.49,0.065,5.155
0.137,5.2,5,5.6,3.74,4.47,7,0.92,0.717,0.196,0.809,1.816,10.896,-0.27,358.62,50.49,0.065,4.483
0.137,5.2,5,5.5,3.74,4.52,2,0.99,0.719,0.203,0.809,1.816,10.972,-0.25,358.62,50.49,0.065,4.515
0.137,4.8,5,5.3,3.76,4.43,5,1.01,0.66,0.136,0.726,1.604,10.554,0.0,358.62,50.49,0.065,4.147
0.137,4.6,5,5.1,3.77,4.44,3,1.1,0.621,0.088,0.688,1.535,10.408,-0.02,358.62,50.49,0.065,3.979
0.137,3.6,5,4.5,3.81,4.32,2,1.3,0.493,0.016,0.535,1.139,9.422,0.07,358.62,50.49,0.065,3.106
0.137,3.2,5,4.5,3.81,4.16,3,1.36,0.483,0.01,0.537,1.143,8.918,-0.01,358.62,50.49,0.065,2.706
0.137,1.7,4,4.0,3.87,3.93,3,1.85,0.301,0.11,0.305,0.663,7.394,0.05,358.62,50.49,0.065,1.407
0.137,1.7,4,3.9,3.89,4.0,2,1.86,0.237,0.124,0.264,0.556,7.466,-0.04,358.62,50.49,0.065,1.455
0.137,8.0,5,6.64,3.638,4.75,8,0.57,1.196,1.001,1.307,2.871,13.724,-0.5,358.62,50.49,0.065,7.368
0.137,0.5,3,5.65,3.691,2.32,8,0.9,0.987,0.625,0.938,2.242,6.151,-0.42,358.62,50.49,0.065,0.25
0.166,9.0,5,7.0,3.587,4.75,7,0.59,1.424,1.171,1.786,3.529,15.164,-0.56,358.62,50.49,0.072,7.566
0.166,8.5,5,7.0,3.601,4.68,4,0.62,1.391,1.269,1.672,3.614,14.66,-0.08,358.62,50.49,0.072,7.098
0.166,8.4,5,6.9,3.604,4.69,3,0.63,1.367,1.318,1.654,3.335,14.478,0.13,358.62,50.49,0.072,7.03
0.166,8.2,5,6.9,3.61,4.66,6,0.65,1.348,1.22,1.587,3.419,14.321,-0.19,358.62,50.49,0.072,6.83
0.166,8.0,5,6.7,3.616,4.66,6,0.67,1.324,1.208,1.524,3.334,14.135,-0.17,358.62,50.49,0.072,6.662
0.166,7.9,5,6.7,3.62,4.64,5,0.67,1.322,1.281,1.499,3.216,14.154,0.07,358.62,50.49,0.072,6.562
0.166,6.9,5,6.4,3.656,4.62,7,0.77,1.156,1.039,1.194,2.738,13.023,-0.17,358.62,50.49,0.072,5.795
0.166,6.8,5,6.4,3.66,4.61,4,0.77,1.134,1.007,1.161,2.686,12.976,-0.17,358.62,50.49,0.072,5.695
0.166,6.5,5,6.3,3.673,4.57,6,0.79,1.057,0.883,1.053,2.515,12.594,-0.22,358.62,50.49,0.072,5.46
0.166,6.4,5,6.3,3.678,4.57,2,0.79,1.066,0.957,1.038,2.475,12.528,0.09,358.62,50.49,0.072,5.425
0.166,5.9,5,6.1,3.701,4.53,2,0.83,0.912,0.588,0.92,2.177,12.007,-0.18,358.62,50.49,0.072,5.055
0.166,5.7,5,6.0,3.712,4.51,2,0.85,0.884,0.572,0.9,2.097,11.938,0.06,358.62,50.49,0.072,4.92
0.166,6.0,5,6.1,3.697,4.57,7,0.86,0.891,0.473,0.927,2.212,12.243,-0.68,358.62,50.49,0.072,5.155
0.166,5.9,5,6.1,3.701,4.56,6,0.88,0.936,0.681,0.931,2.185,12.145,0.06,358.62,50.49,0.072,5.055
0.166,5.6,5,6.0,3.717,4.5,2,0.89,0.84,0.457,0.878,2.049,11.774,-0.09,358.62,50.49,0.072,4.82
0.166,5.4,5,5.6,3.728,4.52,5,0.93,0.783,0.338,0.847,1.942,11.485,-0.15,358.62,50.49,0.072,4.683
0.166,5.6,5,5.8,3.717,4.56,5,0.94,0.877,0.575,0.892,2.052,11.837,0.2,358.62,50.49,0.072,4.851
0.166,4.8,5,5.3,3.75,4.37,7,0.94,0.686,0.154,0.77,1.716,10.92,-0.18,358.62,50.49,0.072,4.115
0.166,5.2,5,5.5,3.74,4.52,3,0.99,0.748,0.291,0.814,1.823,11.358,0.01,358.62,50.49,0.072,4.515
0.166,4.7,5,5.3,3.76,4.41,6,0.99,0.646,0.091,0.729,1.614,10.915,-0.16,358.62,50.49,0.072,4.047
0.166,4.1,5,5.0,3.76,4.17,7,1.01,0.625,0.038,0.729,1.612,10.357,-0.33,358.62,50.49,0.072,3.447
0.166,5.0,5,5.5,3.75,4.49,2,1.03,0.714,0.244,0.78,1.716,11.158,0.1,358.62,50.49,0.072,4.315
0.166,4.6,5,5.1,3.77,4.42,5,1.06,0.641,0.14,0.695,1.534,10.7,0.14,358.62,50.49,0.072,3.979
0.166,4.4,5,5.0,3.78,4.42,2,1.15,0.577,0.029,0.653,1.467,10.561,-0.11,358.62,50.49,0.072,3.81
0.166,3.2,4,5.1,3.76,3.85,6,1.22,0.656,0.132,0.729,1.603,9.436,-0.03,358.62,50.49,0.072,2.643
0.166,2.9,5,4.0,3.85,4.25,2,1.5,0.366,0.015,0.388,0.796,8.993,0.04,358.62,50.49,0.072,2.533
0.166,2.0,5,3.5,3.91,4.18,2,1.82,0.18,0.106,0.194,0.455,8.112,-0.04,358.62,50.49,0.072,1.824
0.166,8.8,5,6.84,3.611,4.82,8,0.5,1.285,0.977,1.63,3.133,14.904,-0.99,358.62,50.49,0.072,7.951
0.166,7.0,5,6.29,3.684,4.7,8,0.65,0.93,0.501,0.966,2.343,13.113,-1.07,358.62,50.49,0.072,6.625
0.166,5.6,5,5.28,3.755,4.58,8,0.77,0.615,-0.039,0.75,1.676,11.813,-0.75,358.62,50.49,0.072,5.457
0.196,8.7,5,7.0,3.595,4.7,3,0.61,1.407,1.282,1.718,3.685,15.199,0.02,358.62,50.49,0.077,7.298
0.196,8.5,5,7.0,3.601,4.68,3,0.63,1.395,1.28,1.673,3.641,15.115,-0.04,358.62,50.49,0.077,7.098
0.196,8.5,5,7.0,3.601,4.68,4,0.63,1.39,1.299,1.676,3.56,15.111,0.03,358.62,50.49,0.077,7.098
0.196,8.4,5,6.9,3.604,4.69,7,0.63,1.375,1.238,1.648,3.521,14.943,-0.17,358.62,50.49,0.077,7.03
0.196,8.1,5,6.7,3.613,4.66,3,0.65,1.35,1.279,1.561,3.41,14.706,0.03,358.62,50.49,0.077,6.762
0.196,8.0,5,6.7,3.616,4.65,2,0.66,1.334,1.242,1.526,3.393,14.633,-0.07,358.62,50.49,0.077,6.662
0.196,7.6,5,6.5,3.63,4.65,7,0.7,1.228,1.031,1.384,2.948,14.237,-0.55,358.62,50.49,0.077,6.325
0.196,7.6,5,6.5,3.63,4.66,2,0.71,1.289,1.248,1.403,3.128,14.222,0.05,358.62,50.49,0.077,6.325
0.196,7.2,5,6.5,3.644,4.61,5,0.72,1.231,1.181,1.294,2.937,13.82,0.03,358.62,50.49,0.077,5.965
0.196,6.9,5,6.5,3.656,4.59,2,0.76,1.181,1.133,1.21,2.762,13.53,0.09,358.62,50.49,0.077,5.73
0.196,6.9,5,6.5,3.656,4.59,7,0.76,1.16,1.045,1.195,2.743,13.485,-0.16,358.62,50.49,0.077,5.73
0.196,6.6,5,6.4,3.669,4.56,6,0.76,1.059,0.846,1.083,2.566,13.051,-0.42,358.62,50.49,0.077,5.495
0.196,6.7,5,6.4,3.664,4.59,2,0.78,1.149,1.102,1.152,2.659,13.294,0.17,358.62,50.49,0.077,5.595
0.196,6.2,5,6.2,3.687,4.58,3,0.83,1.012,0.831,0.992,2.361,12.718,0.02,358.62,50.49,0.077,5.29
0.196,5.8,5,6.0,3.707,4.53,5,0.84,0.96,0.774,0.941,2.152,12.408,0.41,358.62,50.49,0.077,5.02
0.196,5.8,5,6.0,3.707,4.55,5,0.88,0.909,0.621,0.916,2.146,12.326,0.04,358.62,50.49,0.077,5.02
0.196,5.3,5,5.6,3.734,4.46,7,0.89,0.724,0.169,0.831,1.885,11.853,-0.51,358.62,50.49,0.077,4.583
0.196,5.7,5,6.0,3.712,4.54,7,0.9,0.85,0.448,0.894,2.094,12.242,-0.28,358.62,50.49,0.077,4.92
0.196,5.4,5,5.6,3.728,4.54,3,0.96,0.805,0.412,0.854,1.948,11.964,0.05,358.62,50.49,0.077,4.683
0.196,5.3,5,5.6,3.734,4.5,2,0.97,0.763,0.299,0.832,1.887,11.866,-0.12,358.62,50.49,0.077,4.583
0.196,5.1,5,5.5,3.745,4.47,5,0.97,0.731,0.267,0.797,1.766,11.563,0.07,358.62,50.49,0.077,4.415
0.196,5.0,5,5.5,3.75,4.47,5,0.99,0.696,0.181,0.772,1.72,11.58,-0.1,358.62,50.49,0.077,4.315
0.196,4.9,5,5.4,3.76,4.44,5,1.0,0.654,0.109,0.73,1.617,11.409,-0.1,358.62,50.49,0.077,4.247
0.196,4.4,5,5.0,3.76,4.31,7,1.03,0.618,0.011,0.73,1.621,10.884,-0.43,358.62,50.49,0.077,3.747
0.196,4.6,5,5.1,3.77,4.42,4,1.07,0.644,0.144,0.697,1.538,11.139,0.15,358.62,50.49,0.077,3.979
0.196,4.4,5,5.0,3.78,4.41,3,1.12,0.58,0.034,0.655,1.471,11.002,-0.09,358.62,50.49,0.077,3.81
0.196,4.3,5,5.0,3.78,4.41,3,1.15,0.598,0.085,0.655,1.461,10.848,0.09,358.62,50.49,0.077,3.71
0.196,4.0,5,4.7,3.79,4.34,4,1.17,0.557,0.043,0.615,1.365,10.551,0.02,358.62,50.49,0.077,3.442
0.196,4.1,5,4.8,3.79,4.38,2,1.19,0.586,0.103,0.618,1.357,10.725,0.24,358.62,50.49,0.077,3.542
0.196,3.3,4,4.8,3.78,3.99,5,1.22,0.601,0.102,0.655,1.458,9.901,0.12,358.62,50.49,0.077,2.791
0.196,3.5,5,4.7,3.79,4.14,5,1.26,0.537,0.001,0.616,1.369,10.097,-0.19,358.62,50.49,0.077,2.942
0.196,3.6,5,4.4,3.82,4.33,2,1.32,0.474,0.028,0.506,1.043,10.043,0.15,358.62,50.49,0.077,3.138
0.196,0.6,3,6.1,3.67,2.42,5,1.36,1.155,1.012,1.04,2.512,7.199,-0.08,358.62,50.49,0.077,-0.411
0.196,0.5,3,6.1,3.67,2.43,4,1.5,1.18,1.091,1.041,2.514,7.107,0.07,358.62,50.49,0.077,-0.511
0.196,0.8,3,5.8,3.68,2.73,3,1.95,1.102,0.939,0.982,2.395,7.334,0.03,358.62,50.49,0.077,-0.164
0.196,8.2,5,6.7,3.631,4.77,8,0.56,1.243,1.077,1.392,3.002,14.711,-0.38,358.62,50.49,0.077,7.513
0.196,7.2,5,6.37,3.674,4.71,8,0.63,1.017,0.767,1.04,2.494,13.766,-0.55,358.62,50.49,0.077,6.779
0.196,6.6,5,6.12,3.705,4.67,8,0.68,0.828,0.301,0.898,2.134,13.158,-0.98,358.62,50.49,0.077,6.31
0.196,4.8,5,4.87,3.783,4.43,8,0.84,0.518,-0.11,0.645,1.461,11.276,-0.72,358.62,50.49,0.077,4.698
0.226,8.1,5,6.7,3.613,4.66,2,0.66,1.352,1.263,1.559,3.47,14.971,-0.03,358.62,50.49,0.079,6.762
0.226,7.9,5,6.7,3.62,4.63,4,0.66,1.323,1.294,1.505,3.16,14.693,0.1,358.62,50.49,0.079,6.562
0.226,8.0,5,6.7,3.616,4.66,3,0.67,1.341,1.267,1.529,3.411,14.782,0.01,358.62,50.49,0.079,6.662
0.226,7.6,5,6.5,3.63,4.66,7,0.71,1.278,1.192,1.397,3.167,14.48,-0.11,358.62,50.49,0.079,6.325
0.226,7.3,5,6.5,3.641,4.63,2,0.71,1.248,1.209,1.327,2.966,14.202,0.07,358.62,50.49,0.079,6.065
0.226,7.3,5,6.5,3.641,4.63,5,0.72,1.249,1.222,1.331,2.933,14.141,0.11,358.62,50.49,0.079,6.065
0.226,7.3,5,6.5,3.641,4.64,7,0.73,1.239,1.162,1.319,3.007,14.127,-0.07,358.62,50.49,0.079,6.065
0.226,7.2,5,6.5,3.644,4.62,5,0.73,1.244,1.24,1.308,2.905,14.07,0.19,358.62,50.49,0.079,5.965
0.226,7.2,5,6.5,3.644,4.62,3,0.74,1.234,1.205,1.303,2.896,14.093,0.1,358.62,50.49,0.079,5.965
0.226,7.0,5,6.5,3.652,4.62,3,0.76,1.19,1.105,1.232,2.806,13.889,-0.08,358.62,50.49,0.079,5.83
0.226,6.6,5,6.3,3.669,4.59,6,0.77,1.118,1.045,1.113,2.601,13.496,0.11,358.62,50.49,0.079,5.56
0.226,6.6,5,6.3,3.669,4.6,5,0.78,1.114,1.023,1.108,2.597,13.395,0.06,358.62,50.49,0.079,5.56
0.226,6.4,5,6.3,3.678,4.55,3,0.79,1.053,0.899,1.028,2.469,13.181,-0.07,358.62,50.49,0.079,5.36
0.226,6.3,5,6.3,3.682,4.56,3,0.82,1.055,0.946,1.029,2.426,13.065,0.18,358.62,50.49,0.079,5.325
0.226,6.3,5,6.3,3.682,4.56,5,0.82,1.039,0.882,1.013,2.42,13.066,0.02,358.62,50.49,0.079,5.325
0.226,5.8,5,6.0,3.707,4.55,7,0.88,0.875,0.493,0.908,2.138,12.56,-0.31,358.62,50.49,0.079,5.02
0.226,5.7,5,6.0,3.712,4.53,4,0.89,0.884,0.568,0.902,2.104,12.546,0.05,358.62,50.49,0.079,4.92
0.226,5.2,5,5.6,3.74,4.47,7,0.92,0.731,0.229,0.815,1.829,12.026,-0.18,358.62,50.49,0.079,4.483
0.226,5.3,5,5.6,3.734,4.49,5,0.95,0.743,0.23,0.833,1.888,12.172,-0.33,358.62,50.49,0.079,4.583
0.226,5.1,5,5.5,3.745,4.47,6,0.96,0.735,0.281,0.801,1.768,11.859,0.1,358.62,50.49,0.079,4.415
0.226,5.4,5,5.6,3.728,4.54,2,0.97,0.815,0.442,0.86,1.95,12.286,0.12,358.62,50.49,0.079,4.683
0.226,4.9,5,5.4,3.75,4.43,5,0.99,0.705,0.208,0.773,1.721,11.651,-0.01,358.62,50.49,0.079,4.215
0.226,5.1,5,5.5,3.745,4.49,2,1.02,0.746,0.308,0.802,1.767,11.938,0.17,358.62,50.49,0.079,4.415
0.226,4.6,5,5.1,3.76,4.35,6,1.02,0.649,0.094,0.731,1.619,11.473,-0.15,358.62,50.49,0.079,3.947
0.226,4.3,5,5.0,3.76,4.26,7,1.02,0.629,0.043,0.731,1.62,11.222,-0.32,358.62,50.49,0.079,3.647
0.226,4.7,5,5.2,3.77,4.46,4,1.06,0.63,0.106,0.695,1.547,11.553,0.03,358.62,50.49,0.079,4.079
0.226,4.1,5,4.8,3.79,4.37,4,1.17,0.544,0.007,0.618,1.373,11.026,-0.13,358.62,50.49,0.079,3.542
0.226,3.5,5,4.7,3.79,4.15,5,1.28,0.55,0.03,0.617,1.367,10.41,-0.06,358.62,50.49,0.079,2.942
0.226,3.3,5,4.5,3.81,4.19,3,1.33,0.515,0.071,0.544,1.142,10.237,0.25,358.62,50.49,0.079,2.806
0.226,3.1,4,4.8,3.78,3.97,4,1.39,0.577,0.038,0.656,1.467,9.987,-0.12,358.62,50.49,0.079,2.591
0.226,0.2,3,6.4,3.63,2.1,4,1.59,1.304,1.361,1.359,3.028,7.005,-0.07,358.62,50.49,0.079,-1.053
0.226,1.9,5,3.4,3.92,4.19,2,1.87,0.156,0.119,0.151,0.386,8.743,0.21,358.62,50.49,0.079,1.756
0.226,-0.6,3,6.1,3.67,2.29,2,3.28,1.167,1.039,1.041,2.512,6.273,-0.06,358.62,50.49,0.079,-1.611
0.226,7.6,5,6.51,3.655,4.73,8,0.6,1.102,0.829,1.177,2.713,14.459,-0.8,358.62,50.49,0.079,7.078
0.226,6.6,5,6.12,3.705,4.67,8,0.68,0.831,0.31,0.9,2.137,13.351,-0.95,358.62,50.49,0.079,6.31
0.256,7.8,5,6.7,3.623,4.65,6,0.67,1.314,1.241,1.463,3.319,14.822,-0.03,358.62,50.49,0.081,6.493
0.256,7.6,5,6.5,3.63,4.66,5,0.71,1.267,1.156,1.395,3.114,14.668,-0.21,358.62,50.49,0.081,6.325
0.256,7.4,5,6.5,3.637,4.62,2,0.72,1.264,1.243,1.357,2.972,14.521,0.11,358.62,50.49,0.081,6.125
0.256,7.1,5,6.5,3.648,4.58,4,0.72,1.215,1.15,1.263,2.885,14.138,-0.01,358.62,50.49,0.081,5.865
0.256,7.2,5,6.5,3.644,4.62,7,0.74,1.171,0.973,1.274,2.835,14.282,-0.53,358.62,50.49,0.081,5.965
0.256,7.1,5,6.5,3.648,4.64,6,0.75,1.173,1.016,1.253,2.827,14.239,-0.36,358.62,50.49,0.081,5.93
0.256,6.9,5,6.4,3.656,4.62,5,0.77,1.168,1.07,1.201,2.75,14.009,-0.1,358.62,50.49,0.081,5.795
0.256,6.7,5,6.4,3.664,4.59,5,0.78,1.119,0.989,1.132,2.641,13.87,-0.13,358.62,50.49,0.081,5.595
0.256,6.7,5,6.4,3.664,4.59,3,0.79,1.137,1.054,1.141,2.653,13.891,0.05,358.62,50.49,0.081,5.595
0.256,6.7,5,6.4,3.664,4.59,4,0.79,1.134,1.038,1.137,2.648,13.917,0.0,358.62,50.49,0.081,5.595
0.256,6.6,5,6.3,3.669,4.61,7,0.8,1.061,0.851,1.086,2.571,13.803,-0.42,358.62,50.49,0.081,5.56
0.256,6.2,5,6.2,3.687,4.59,6,0.85,0.993,0.765,0.987,2.356,13.363,-0.16,358.62,50.49,0.081,5.29
0.256,5.7,5,6.0,3.712,4.53,7,0.89,0.827,0.359,0.893,2.09,12.826,-0.54,358.62,50.49,0.081,4.92
0.256,5.6,5,6.0,3.717,4.5,5,0.89,0.837,0.438,0.882,2.055,12.777,-0.15,358.62,50.49,0.081,4.82
0.256,5.7,5,6.0,3.712,4.54,3,0.9,0.88,0.553,0.899,2.105,12.834,0.0,358.62,50.49,0.081,4.92
0.256,5.7,5,6.0,3.712,4.55,4,0.92,0.889,0.59,0.908,2.105,12.89,0.1,358.62,50.49,0.081,4.92
0.256,5.7,5,6.0,3.712,4.55,6,0.92,0.863,0.491,0.897,2.1,12.902,-0.17,358.62,50.49,0.081,4.92
0.256,5.4,5,5.8,3.728,4.5,5,0.93,0.819,0.446,0.86,1.95,12.586,0.14,358.62,50.49,0.081,4.651
0.256,5.5,5,5.8,3.723,4.51,7,0.94,0.783,0.288,0.866,2.0,12.599,-0.43,358.62,50.49,0.081,4.751
0.256,5.5,5,5.8,3.723,4.51,7,0.95,0.784,0.291,0.866,2.0,12.573,-0.42,358.62,50.49,0.081,4.751
0.256,5.1,5,5.5,3.745,4.46,6,0.95,0.697,0.157,0.792,1.771,12.165,-0.28,358.62,50.49,0.081,4.415
