# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,9.7,5,7.15,3.57,4.79,4,0.53,1.454,1.209,1.895,3.994,12.277,-0.04,326.34,72.73,0.013,8.203
0.033,6.0,5,6.1,3.697,4.57,3,0.87,0.95,0.747,0.932,2.186,8.593,0.13,326.34,72.73,0.013,5.155
0.052,11.3,5,7.3,3.537,4.92,3,0.36,1.49,1.145,2.293,4.468,14.852,0.04,326.34,72.73,0.026,9.707
0.052,11.3,5,7.3,3.537,4.93,2,0.37,1.544,1.166,2.28,4.423,14.962,-0.15,326.34,72.73,0.026,9.707
0.052,7.3,5,6.5,3.641,4.63,6,0.72,1.224,1.157,1.297,2.966,10.953,-0.05,326.34,72.73,0.026,6.065
0.052,5.5,5,5.8,3.723,4.48,6,0.89,0.807,0.42,0.844,1.958,9.102,-0.02,326.34,72.73,0.026,4.751
0.052,3.0,5,4.0,3.85,4.28,1,1.49,0.371,0.041,0.366,0.746,6.649,0.3,326.34,72.73,0.026,2.633
0.071,11.6,5,7.4,3.531,4.91,2,0.32,1.513,1.138,2.388,4.584,15.81,0.0,326.34,72.73,0.037,9.975
0.071,11.5,5,7.3,3.533,4.94,1,0.34,1.518,1.142,2.354,4.556,15.739,0.0,326.34,72.73,0.037,9.907
0.071,11.5,5,7.3,3.533,4.94,3,0.34,1.466,1.177,2.375,4.558,15.833,0.08,326.34,72.73,0.037,9.907
0.071,11.2,5,7.3,3.539,4.9,2,0.37,1.459,1.156,2.281,4.387,15.563,0.1,326.34,72.73,0.037,9.607
0.071,10.5,5,7.3,3.552,4.86,7,0.45,1.54,1.187,2.127,4.085,14.903,-0.36,326.34,72.73,0.037,8.939
0.071,9.7,5,7.15,3.57,4.79,7,0.53,1.481,1.203,1.936,3.808,14.067,-0.37,326.34,72.73,0.037,8.203
0.071,8.9,5,7.0,3.59,4.72,6,0.6,1.412,1.258,1.742,3.77,13.202,0.0,326.34,72.73,0.037,7.466
0.071,6.4,5,6.3,3.678,4.58,7,0.81,1.026,0.849,1.007,2.427,10.613,-0.18,326.34,72.73,0.037,5.425
0.071,6.3,5,6.3,3.682,4.56,2,0.83,1.034,0.91,1.005,2.387,10.525,0.12,326.34,72.73,0.037,5.325
0.071,5.4,5,5.6,3.728,4.52,5,0.93,0.79,0.391,0.835,1.912,9.623,0.03,326.34,72.73,0.037,4.683
0.071,11.0,5,7.16,3.566,5.03,8,0.26,1.528,1.129,2.328,3.669,15.275,-1.06,326.34,72.73,0.037,9.642
0.091,10.7,5,7.3,3.548,4.87,4,0.43,1.442,1.121,2.141,4.179,15.47,0.16,326.34,72.73,0.046,9.139
0.091,10.5,5,7.3,3.552,4.86,4,0.45,1.518,1.171,2.099,4.204,15.371,-0.15,326.34,72.73,0.046,8.939
