# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.071,10.9,5,7.3,3.544,4.86,4,0.4,1.492,1.125,2.161,4.311,15.168,0.04,154.71001,54.6,0.038,9.307
0.071,10.3,5,7.2,3.557,4.84,2,0.47,1.44,1.161,2.053,4.043,14.678,0.12,154.71001,54.6,0.038,8.771
0.071,10.1,5,7.2,3.561,4.83,5,0.49,1.482,1.185,1.996,4.139,14.368,-0.04,154.71001,54.6,0.038,8.571
0.071,9.5,5,7.1,3.575,4.79,2,0.55,1.412,1.238,1.866,3.81,13.713,0.16,154.71001,54.6,0.038,8.034
0.071,9.4,5,7.1,3.577,4.76,7,0.55,1.459,1.179,1.847,3.608,13.659,-0.6,154.71001,54.6,0.038,7.934
0.071,9.2,5,7.1,3.582,4.74,3,0.57,1.405,1.256,1.811,3.662,13.57,0.1,154.71001,54.6,0.038,7.734
0.071,8.5,5,7.0,3.601,4.68,5,0.63,1.384,1.276,1.656,3.619,12.801,-0.01,154.71001,54.6,0.038,7.098
0.071,6.8,5,6.4,3.66,4.62,4,0.78,1.165,1.147,1.174,2.684,11.017,0.22,154.71001,54.6,0.038,5.695
0.071,6.5,5,6.3,3.673,4.58,4,0.8,1.058,0.91,1.043,2.489,10.815,-0.12,154.71001,54.6,0.038,5.46
0.071,6.0,5,6.1,3.697,4.57,6,0.87,0.955,0.743,0.939,2.208,10.239,0.11,154.71001,54.6,0.038,5.155
0.071,2.9,4,4.6,3.82,4.1,3,1.44,0.47,0.061,0.491,0.999,7.305,0.27,154.71001,54.6,0.038,2.487
0.091,10.5,5,7.3,3.552,4.86,7,0.45,1.55,1.194,2.139,4.069,15.429,-0.41,154.71001,54.6,0.048,8.939
0.091,10.1,5,7.2,3.561,4.83,2,0.49,1.466,1.185,2.002,4.096,14.912,0.04,154.71001,54.6,0.048,8.571
0.091,7.9,5,6.7,3.62,4.68,7,0.68,1.272,1.084,1.479,3.082,12.696,-0.49,154.71001,54.6,0.048,6.593
0.091,7.7,5,6.7,3.626,4.63,2,0.68,1.287,1.218,1.414,3.222,12.585,-0.06,154.71001,54.6,0.048,6.393
0.091,6.8,5,6.4,3.66,4.6,3,0.75,1.162,1.129,1.174,2.69,11.744,0.17,154.71001,54.6,0.048,5.695
0.091,6.6,5,6.3,3.669,4.59,3,0.77,1.106,1.027,1.098,2.572,11.524,0.09,154.71001,54.6,0.048,5.56
0.091,6.6,5,6.3,3.669,4.6,3,0.79,1.092,0.969,1.086,2.559,11.362,-0.07,154.71001,54.6,0.048,5.56
0.091,6.4,5,6.3,3.678,4.59,7,0.82,0.994,0.747,1.001,2.425,11.342,-0.47,154.71001,54.6,0.048,5.425
0.091,3.6,5,4.7,3.79,4.18,4,1.25,0.559,0.069,0.603,1.331,8.413,0.13,154.71001,54.6,0.048,3.042
0.091,8.4,5,6.75,3.623,4.78,8,0.54,1.239,0.988,1.46,2.983,13.333,-0.72,154.71001,54.6,0.048,7.657
0.111,10.1,5,7.2,3.561,4.83,5,0.49,1.509,1.196,2.032,4.023,15.447,-0.27,154.71001,54.6,0.056,8.571
0.111,10.1,5,7.2,3.561,4.83,7,0.49,1.523,1.2,2.05,3.939,15.424,-0.42,154.71001,54.6,0.056,8.571
0.111,10.0,5,7.2,3.563,4.81,3,0.5,1.482,1.197,1.98,4.134,15.349,-0.02,154.71001,54.6,0.056,8.471
0.111,10.0,5,7.2,3.563,4.81,7,0.5,1.524,1.197,2.014,3.844,15.183,-0.56,154.71001,54.6,0.056,8.471
0.111,9.6,5,7.15,3.572,4.77,4,0.53,1.463,1.23,1.888,4.002,14.962,-0.03,154.71001,54.6,0.056,8.103
0.111,8.6,5,7.0,3.598,4.71,2,0.62,1.376,1.305,1.696,3.409,13.97,0.13,154.71001,54.6,0.056,7.198
0.111,8.5,5,7.0,3.601,4.68,3,0.63,1.387,1.269,1.664,3.61,13.765,-0.06,154.71001,54.6,0.056,7.098
0.111,8.4,5,6.9,3.604,4.69,2,0.63,1.377,1.265,1.638,3.57,13.774,-0.05,154.71001,54.6,0.056,7.03
0.111,7.9,5,6.7,3.62,4.67,7,0.67,1.29,1.14,1.484,3.179,13.189,-0.33,154.71001,54.6,0.056,6.593
0.111,7.4,5,6.5,3.637,4.62,7,0.72,1.176,0.932,1.306,2.851,12.648,-0.75,154.71001,54.6,0.056,6.125
0.111,5.9,5,6.1,3.701,4.53,2,0.83,0.921,0.637,0.916,2.168,11.163,-0.04,154.71001,54.6,0.056,5.055
0.111,6.1,5,6.2,3.692,4.56,5,0.85,0.972,0.742,0.957,2.28,11.44,-0.05,154.71001,54.6,0.056,5.19
0.111,6.0,5,6.1,3.697,4.57,7,0.87,0.913,0.577,0.928,2.207,11.184,-0.36,154.71001,54.6,0.056,5.155
0.111,5.4,5,5.8,3.728,4.51,4,0.94,0.793,0.384,0.84,1.929,10.708,0.0,154.71001,54.6,0.056,4.651
0.111,5.3,5,5.6,3.734,4.5,3,0.97,0.769,0.339,0.824,1.869,10.501,0.01,154.71001,54.6,0.056,4.583
0.111,1.5,5,3.2,3.97,4.24,2,2.17,0.032,0.023,0.02,0.093,6.849,-0.01,154.71001,54.6,0.056,1.486
0.137,9.6,5,7.15,3.572,4.78,5,0.54,1.457,1.233,1.89,3.991,15.247,0.02,154.71001,54.6,0.062,8.103
0.137,9.5,5,7.1,3.575,4.79,6,0.55,1.44,1.242,1.873,3.877,15.337,0.06,154.71001,54.6,0.062,8.034
0.137,9.4,5,7.1,3.577,4.76,6,0.55,1.463,1.212,1.874,3.739,15.132,-0.36,154.71001,54.6,0.062,7.934
0.137,9.0,5,7.0,3.587,4.75,7,0.59,1.424,1.208,1.787,3.647,14.764,-0.31,154.71001,54.6,0.062,7.566
0.137,8.8,5,7.0,3.593,4.73,5,0.61,1.411,1.246,1.735,3.701,14.454,-0.1,154.71001,54.6,0.062,7.398
0.137,8.5,5,7.0,3.601,4.68,3,0.63,1.387,1.263,1.668,3.598,14.318,-0.09,154.71001,54.6,0.062,7.098
0.137,8.3,5,6.9,3.607,4.67,2,0.64,1.371,1.276,1.611,3.557,14.068,-0.01,154.71001,54.6,0.062,6.93
0.137,8.0,5,6.7,3.616,4.65,2,0.66,1.327,1.293,1.53,3.182,13.826,0.1,154.71001,54.6,0.062,6.662
0.137,8.0,5,6.7,3.616,4.65,5,0.66,1.284,1.073,1.505,3.123,13.782,-0.59,154.71001,54.6,0.062,6.662
0.137,7.8,5,6.7,3.623,4.65,6,0.67,1.283,1.154,1.452,3.168,13.553,-0.27,154.71001,54.6,0.062,6.493
0.137,7.8,5,6.7,3.623,4.66,3,0.68,1.308,1.273,1.465,3.133,13.484,0.09,154.71001,54.6,0.062,6.493
0.137,7.6,5,6.5,3.63,4.65,7,0.7,1.253,1.129,1.386,3.065,13.357,-0.27,154.71001,54.6,0.062,6.325
0.137,7.5,5,6.5,3.633,4.63,5,0.71,1.213,1.03,1.354,2.914,13.293,-0.5,154.71001,54.6,0.062,6.225
0.137,7.4,5,6.5,3.637,4.62,5,0.72,1.224,1.098,1.332,2.973,13.235,-0.28,154.71001,54.6,0.062,6.125
0.137,7.2,5,6.5,3.644,4.62,7,0.74,1.165,0.971,1.267,2.819,12.903,-0.52,154.71001,54.6,0.062,5.965
0.137,7.0,5,6.5,3.652,4.61,3,0.75,1.192,1.122,1.227,2.795,12.677,-0.02,154.71001,54.6,0.062,5.83
0.137,6.3,5,6.3,3.682,4.56,7,0.83,1.026,0.852,1.002,2.4,12.036,-0.04,154.71001,54.6,0.062,5.325
0.137,4.7,5,5.2,3.75,4.35,7,0.96,0.679,0.142,0.766,1.706,10.475,-0.21,154.71001,54.6,0.062,4.015
0.137,4.4,5,5.0,3.76,4.29,7,0.98,0.587,-0.066,0.724,1.615,10.154,-0.72,154.71001,54.6,0.062,3.747
0.137,4.6,5,5.1,3.76,4.35,6,1.02,0.652,0.116,0.724,1.602,10.391,-0.06,154.71001,54.6,0.062,3.947
0.137,3.9,5,5.0,3.76,4.11,7,1.05,0.592,-0.041,0.724,1.61,9.641,-0.62,154.71001,54.6,0.062,3.247
0.137,4.4,5,5.0,3.78,4.42,2,1.13,0.589,0.07,0.648,1.451,10.094,0.05,154.71001,54.6,0.062,3.81
0.137,2.6,3,6.1,3.68,3.23,6,1.19,1.06,0.843,0.978,2.388,8.301,-0.1,154.71001,54.6,0.062,1.636
0.137,0.5,3,6.3,3.63,2.1,6,1.26,1.299,1.362,1.352,3.013,6.16,-0.06,154.71001,54.6,0.062,-0.753
0.137,3.4,5,4.5,3.81,4.23,3,1.32,0.489,0.015,0.534,1.138,9.12,0.04,154.71001,54.6,0.062,2.906
0.137,2.4,4,4.5,3.82,3.93,3,1.59,0.447,0.022,0.499,1.031,8.163,0.0,154.71001,54.6,0.062,1.987
0.137,0.9,3,4.0,3.85,3.59,2,2.18,0.347,0.084,0.359,0.754,6.595,0.08,154.71001,54.6,0.062,0.559
0.137,7.4,5,6.44,3.665,4.72,8,0.62,1.029,0.687,1.08,2.562,13.201,-1.0,154.71001,54.6,0.062,6.93
0.137,5.6,5,5.28,3.755,4.58,8,0.77,0.683,0.184,0.75,1.655,11.393,0.03,154.71001,54.6,0.062,5.457
0.166,9.2,5,7.1,3.582,4.74,3,0.57,1.443,1.25,1.815,3.889,15.282,-0.03,154.71001,54.6,0.069,7.734
0.166,9.1,5,7.1,3.585,4.72,3,0.57,1.412,1.271,1.803,3.668,15.253,0.09,154.71001,54.6,0.069,7.634
0.166,9.0,5,7.0,3.587,4.75,6,0.59,1.429,1.258,1.776,3.836,15.107,0.0,154.71001,54.6,0.069,7.566
0.166,8.8,5,7.0,3.593,4.7,4,0.6,1.39,1.3,1.744,3.533,14.994,0.15,154.71001,54.6,0.069,7.366
0.166,8.6,5,7.0,3.598,4.7,2,0.61,1.392,1.291,1.696,3.567,14.85,0.05,154.71001,54.6,0.069,7.198
0.166,8.5,5,6.9,3.601,4.7,3,0.63,1.393,1.28,1.669,3.644,14.578,-0.02,154.71001,54.6,0.069,7.13
0.166,8.4,5,6.9,3.604,4.7,5,0.64,1.357,1.178,1.647,3.397,14.571,-0.38,154.71001,54.6,0.069,7.03
0.166,8.2,5,6.9,3.61,4.66,2,0.65,1.361,1.272,1.584,3.516,14.327,-0.01,154.71001,54.6,0.069,6.83
0.166,7.5,5,6.5,3.633,4.62,2,0.7,1.264,1.192,1.366,3.118,13.575,-0.07,154.71001,54.6,0.069,6.225
0.166,7.4,5,6.5,3.637,4.64,4,0.71,1.242,1.148,1.339,3.031,13.505,-0.14,154.71001,54.6,0.069,6.165
0.166,7.4,5,6.5,3.637,4.62,5,0.72,1.243,1.155,1.339,3.036,13.621,-0.13,154.71001,54.6,0.069,6.125
0.166,7.3,5,6.5,3.641,4.63,2,0.72,1.244,1.193,1.318,2.997,13.532,0.02,154.71001,54.6,0.069,6.065
0.166,7.1,5,6.5,3.648,4.63,7,0.74,1.141,0.912,1.231,2.78,13.302,-0.65,154.71001,54.6,0.069,5.93
0.166,7.0,5,6.5,3.652,4.62,4,0.76,1.186,1.098,1.227,2.796,13.188,-0.09,154.71001,54.6,0.069,5.83
0.166,6.5,5,6.3,3.673,4.57,2,0.79,1.093,1.011,1.073,2.532,12.609,0.13,154.71001,54.6,0.069,5.46
0.166,6.1,5,6.2,3.692,4.55,2,0.83,0.994,0.812,0.975,2.297,12.317,0.12,154.71001,54.6,0.069,5.19
0.166,5.8,5,6.0,3.707,4.53,4,0.85,0.892,0.563,0.907,2.135,12.073,-0.11,154.71001,54.6,0.069,5.02
0.166,5.7,5,6.0,3.712,4.53,7,0.89,0.839,0.415,0.89,2.084,11.906,-0.37,154.71001,54.6,0.069,4.92
0.166,5.4,5,5.8,3.728,4.5,5,0.93,0.784,0.342,0.845,1.938,11.573,-0.13,154.71001,54.6,0.069,4.651
0.166,5.1,5,5.6,3.745,4.44,6,0.95,0.68,0.111,0.787,1.761,11.191,-0.41,154.71001,54.6,0.069,4.383
0.166,5.2,5,5.5,3.74,4.53,2,1.01,0.734,0.249,0.811,1.82,11.472,-0.12,154.71001,54.6,0.069,4.515
0.166,4.8,5,5.3,3.76,4.45,2,1.06,0.65,0.103,0.727,1.61,11.01,-0.11,154.71001,54.6,0.069,4.147
0.166,3.8,5,4.6,3.8,4.34,3,1.24,0.522,0.024,0.574,1.253,9.959,0.02,154.71001,54.6,0.069,3.274
0.166,3.8,5,4.6,3.8,4.34,2,1.25,0.513,0.0,0.575,1.258,10.017,-0.08,154.71001,54.6,0.069,3.274
0.166,3.4,5,4.5,3.81,4.24,3,1.33,0.491,0.016,0.537,1.144,9.653,0.04,154.71001,54.6,0.069,2.906
0.196,8.7,5,7.0,3.595,4.7,6,0.61,1.406,1.255,1.717,3.676,15.156,-0.1,154.71001,54.6,0.072,7.298
0.196,8.5,5,6.9,3.601,4.7,4,0.63,1.375,1.325,1.681,3.383,15.113,0.16,154.71001,54.6,0.072,7.13
0.196,8.4,5,6.9,3.604,4.69,7,0.63,1.353,1.158,1.649,3.355,14.932,-0.46,154.71001,54.6,0.072,7.03
0.196,8.3,5,6.9,3.607,4.67,5,0.64,1.358,1.313,1.625,3.301,14.928,0.12,154.71001,54.6,0.072,6.93
0.196,8.1,5,6.7,3.613,4.66,6,0.66,1.321,1.159,1.556,3.277,14.567,-0.36,154.71001,54.6,0.072,6.762
0.196,7.6,5,6.5,3.63,4.65,4,0.7,1.283,1.216,1.395,3.197,14.177,-0.04,154.71001,54.6,0.072,6.325
0.196,7.3,5,6.5,3.641,4.63,7,0.71,1.161,0.896,1.28,2.829,13.902,-0.82,154.71001,54.6,0.072,6.065
0.196,7.1,5,6.5,3.648,4.64,3,0.75,1.205,1.123,1.26,2.868,13.706,-0.07,154.71001,54.6,0.072,5.93
0.196,6.4,5,6.3,3.678,4.58,7,0.81,1.033,0.846,1.021,2.458,12.843,-0.21,154.71001,54.6,0.072,5.425
0.196,6.0,5,6.1,3.697,4.55,6,0.82,0.915,0.566,0.933,2.22,12.56,-0.4,154.71001,54.6,0.072,5.155
0.196,6.2,5,6.2,3.687,4.58,5,0.83,0.997,0.781,0.984,2.351,12.809,-0.11,154.71001,54.6,0.072,5.29
0.196,6.1,5,6.2,3.692,4.57,2,0.86,0.998,0.828,0.981,2.301,12.704,0.16,154.71001,54.6,0.072,5.19
0.196,6.0,5,6.1,3.697,4.58,7,0.88,0.914,0.566,0.934,2.22,12.457,-0.4,154.71001,54.6,0.072,5.155
0.196,5.9,5,6.0,3.701,4.59,3,0.89,0.923,0.636,0.925,2.183,12.459,-0.06,154.71001,54.6,0.072,5.12
0.196,5.7,5,6.0,3.712,4.53,2,0.89,0.933,0.722,0.923,2.102,12.236,0.42,154.71001,54.6,0.072,4.92
0.196,5.5,5,5.8,3.723,4.48,6,0.89,0.807,0.379,0.863,1.997,12.039,-0.16,154.71001,54.6,0.072,4.751
0.196,5.2,5,5.6,3.74,4.48,5,0.95,0.757,0.326,0.822,1.822,11.709,0.1,154.71001,54.6,0.072,4.483
0.196,5.3,5,5.6,3.734,4.5,3,0.96,0.783,0.377,0.839,1.884,11.816,0.1,154.71001,54.6,0.072,4.583
0.196,4.5,5,5.0,3.76,4.33,7,0.98,0.645,0.09,0.729,1.612,11.085,-0.16,154.71001,54.6,0.072,3.847
0.196,5.2,5,5.5,3.74,4.53,2,1.01,0.742,0.272,0.813,1.823,11.8,-0.05,154.71001,54.6,0.072,4.515
0.196,4.2,5,5.0,3.76,4.22,7,1.02,0.606,-0.015,0.729,1.617,10.766,-0.51,154.71001,54.6,0.072,3.547
0.196,4.7,5,5.3,3.76,4.43,5,1.03,0.64,0.073,0.729,1.615,11.215,-0.21,154.71001,54.6,0.072,4.047
0.196,4.2,5,5.0,3.77,4.25,7,1.05,0.597,0.025,0.691,1.544,10.77,-0.26,154.71001,54.6,0.072,3.579
0.196,4.6,5,5.1,3.77,4.43,3,1.09,0.638,0.134,0.695,1.535,11.151,0.13,154.71001,54.6,0.072,3.979
0.196,3.8,4,5.0,3.76,4.07,7,1.09,0.592,-0.044,0.729,1.619,10.34,-0.65,154.71001,54.6,0.072,3.243
0.196,4.4,5,5.0,3.78,4.41,3,1.12,0.577,0.03,0.653,1.467,10.924,-0.1,154.71001,54.6,0.072,3.81
0.196,3.9,5,4.6,3.8,4.36,2,1.24,0.536,0.051,0.575,1.25,10.469,0.14,154.71001,54.6,0.072,3.374
0.196,2.9,4,5.0,3.77,3.83,5,1.33,0.601,0.052,0.691,1.537,9.528,-0.19,154.71001,54.6,0.072,2.367
0.196,2.4,4,4.5,3.8,3.83,4,1.58,0.505,0.022,0.575,1.252,8.962,-0.11,154.71001,54.6,0.072,1.939
0.196,2.1,4,4.6,3.79,3.69,3,1.68,0.544,0.058,0.613,1.35,8.7,-0.03,154.71001,54.6,0.072,1.615
0.196,7.8,5,6.58,3.647,4.74,8,0.59,1.111,0.743,1.216,2.736,14.271,-1.21,154.71001,54.6,0.072,7.224
0.196,5.8,5,5.42,3.746,4.61,8,0.75,0.706,0.197,0.788,1.759,12.242,-0.15,154.71001,54.6,0.072,5.637
0.196,5.6,5,5.28,3.755,4.58,8,0.77,0.606,-0.065,0.75,1.678,12.05,-0.86,154.71001,54.6,0.072,5.457
0.226,8.1,5,6.7,3.613,4.66,2,0.66,1.34,1.321,1.566,3.246,15.033,0.18,154.71001,54.6,0.074,6.762
0.226,8.1,5,6.7,3.613,4.66,3,0.66,1.34,1.323,1.566,3.247,14.868,0.19,154.71001,54.6,0.074,6.762
0.226,8.0,5,6.7,3.616,4.66,5,0.67,1.332,1.29,1.534,3.215,14.915,0.09,154.71001,54.6,0.074,6.662
0.226,7.9,5,6.7,3.62,4.64,6,0.67,1.315,1.216,1.492,3.309,14.744,-0.13,154.71001,54.6,0.074,6.562
0.226,7.7,5,6.7,3.626,4.64,3,0.7,1.3,1.28,1.436,3.074,14.513,0.11,154.71001,54.6,0.074,6.393
0.226,7.5,5,6.5,3.633,4.62,4,0.7,1.275,1.239,1.376,3.063,14.389,0.06,154.71001,54.6,0.074,6.225
0.226,6.7,5,6.4,3.664,4.59,3,0.78,1.144,1.091,1.149,2.655,13.55,0.14,154.71001,54.6,0.074,5.595
0.226,6.5,5,6.3,3.673,4.57,7,0.79,1.058,0.884,1.054,2.517,13.275,-0.22,154.71001,54.6,0.074,5.46
0.226,6.3,5,6.3,3.682,4.54,7,0.79,1.023,0.834,1.004,2.408,13.119,-0.1,154.71001,54.6,0.074,5.325
0.226,6.3,5,6.3,3.682,4.56,6,0.82,0.999,0.762,0.998,2.4,13.108,-0.3,154.71001,54.6,0.074,5.325
0.226,5.8,5,6.1,3.707,4.51,5,0.84,0.894,0.563,0.908,2.139,12.562,-0.11,154.71001,54.6,0.074,4.955
0.226,6.0,5,6.1,3.697,4.57,7,0.86,0.939,0.65,0.94,2.231,12.9,-0.17,154.71001,54.6,0.074,5.155
0.226,6.0,5,6.1,3.697,4.58,2,0.88,0.973,0.779,0.961,2.241,12.777,0.17,154.71001,54.6,0.074,5.155
0.226,5.8,5,6.0,3.707,4.56,3,0.9,0.898,0.582,0.91,2.141,12.671,-0.06,154.71001,54.6,0.074,5.02
0.226,5.6,5,5.8,3.717,4.54,7,0.9,0.827,0.413,0.879,2.048,12.414,-0.22,154.71001,54.6,0.074,4.851
0.226,5.3,5,5.6,3.734,4.49,5,0.95,0.754,0.271,0.83,1.884,12.077,-0.2,154.71001,54.6,0.074,4.583
0.226,5.2,5,5.6,3.74,4.49,5,0.96,0.72,0.199,0.813,1.824,12.007,-0.27,154.71001,54.6,0.074,4.483
0.226,5.1,5,5.5,3.745,4.48,4,0.98,0.728,0.26,0.794,1.763,11.88,0.05,154.71001,54.6,0.074,4.415
0.226,4.9,5,5.4,3.76,4.44,5,1.0,0.648,0.094,0.729,1.615,11.773,-0.15,154.71001,54.6,0.074,4.247
0.226,4.9,5,5.4,3.76,4.45,4,1.01,0.675,0.176,0.738,1.611,11.765,0.12,154.71001,54.6,0.074,4.247
0.226,4.9,5,5.4,3.76,4.46,3,1.04,0.677,0.184,0.739,1.609,11.737,0.14,154.71001,54.6,0.074,4.247
0.226,4.4,5,5.0,3.77,4.36,6,1.04,0.582,-0.021,0.692,1.551,11.277,-0.42,154.71001,54.6,0.074,3.779
0.226,4.7,5,5.3,3.76,4.44,4,1.05,0.661,0.134,0.729,1.613,11.595,-0.01,154.71001,54.6,0.074,4.047
0.226,4.8,5,5.3,3.76,4.45,2,1.06,0.659,0.128,0.729,1.613,11.635,-0.03,154.71001,54.6,0.074,4.147
0.226,4.5,5,5.0,3.77,4.41,5,1.06,0.618,0.076,0.692,1.544,11.365,-0.07,154.71001,54.6,0.074,3.879
0.226,4.3,5,5.0,3.78,4.41,4,1.13,0.583,0.045,0.653,1.467,11.138,-0.05,154.71001,54.6,0.074,3.71
0.226,4.4,5,5.0,3.78,4.42,2,1.14,0.561,-0.014,0.654,1.473,11.232,-0.28,154.71001,54.6,0.074,3.81
0.226,3.9,5,4.7,3.79,4.31,4,1.2,0.547,0.021,0.615,1.366,10.783,-0.08,154.71001,54.6,0.074,3.342
0.226,3.8,5,4.6,3.8,4.33,3,1.23,0.532,0.046,0.575,1.252,10.732,0.11,154.71001,54.6,0.074,3.274
0.226,3.6,5,4.8,3.78,4.14,5,1.24,0.591,0.072,0.653,1.46,10.505,0.03,154.71001,54.6,0.074,3.01
0.226,3.5,5,4.5,3.81,4.27,3,1.31,0.492,0.014,0.54,1.15,10.414,0.03,154.71001,54.6,0.074,3.006
0.226,3.4,5,4.6,3.8,4.18,4,1.31,0.529,0.045,0.575,1.252,10.155,0.08,154.71001,54.6,0.074,2.874
0.226,3.1,4,4.8,3.78,3.97,4,1.39,0.574,0.033,0.653,1.462,10.004,-0.13,154.71001,54.6,0.074,2.591
0.226,2.4,3,6.1,3.68,3.24,5,1.41,1.052,0.807,0.982,2.395,9.331,-0.19,154.71001,54.6,0.074,1.436
0.226,7.4,5,6.44,3.665,4.72,8,0.62,1.072,0.859,1.116,2.611,14.29,-0.48,154.71001,54.6,0.074,6.93
0.226,6.2,5,5.75,3.726,4.65,8,0.71,0.732,0.124,0.848,1.961,13.063,-0.91,154.71001,54.6,0.074,5.982
0.226,4.4,5,4.75,3.791,4.32,8,0.87,0.522,-0.037,0.613,1.364,11.255,-0.32,154.71001,54.6,0.074,4.305
0.256,7.8,5,6.7,3.623,4.66,5,0.68,1.304,1.213,1.46,3.272,14.959,-0.1,154.71001,54.6,0.075,6.493
0.256,7.7,5,6.7,3.626,4.63,7,0.68,1.26,1.108,1.42,3.065,14.727,-0.38,154.71001,54.6,0.075,6.393
0.256,7.8,5,6.7,3.623,4.66,4,0.69,1.314,1.246,1.461,3.327,14.846,-0.01,154.71001,54.6,0.075,6.493
0.256,7.5,5,6.5,3.633,4.61,7,0.69,1.206,0.993,1.349,2.911,14.689,-0.63,154.71001,54.6,0.075,6.225
0.256,7.4,5,6.5,3.637,4.61,6,0.7,1.228,1.101,1.337,2.983,14.468,-0.28,154.71001,54.6,0.075,6.125
0.256,7.4,5,6.5,3.637,4.62,7,0.71,1.235,1.124,1.339,3.008,14.603,-0.21,154.71001,54.6,0.075,6.125
0.256,7.4,5,6.5,3.637,4.62,4,0.72,1.26,1.209,1.346,3.073,14.452,0.02,154.71001,54.6,0.075,6.125
0.256,7.3,5,6.5,3.641,4.63,7,0.72,1.215,1.088,1.311,2.94,14.463,-0.26,154.71001,54.6,0.075,6.065
0.256,7.2,5,6.5,3.644,4.61,5,0.72,1.196,1.062,1.281,2.884,14.336,-0.29,154.71001,54.6,0.075,5.965
0.256,7.3,5,6.5,3.641,4.64,7,0.73,1.201,1.043,1.307,2.902,14.475,-0.38,154.71001,54.6,0.075,6.065
0.256,6.9,5,6.5,3.656,4.57,3,0.74,1.18,1.134,1.209,2.76,13.962,0.09,154.71001,54.6,0.075,5.73
0.256,7.1,5,6.5,3.648,4.64,5,0.75,1.206,1.125,1.261,2.871,14.218,-0.07,154.71001,54.6,0.075,5.93
0.256,7.0,5,6.5,3.652,4.61,5,0.75,1.183,1.084,1.228,2.797,14.087,-0.13,154.71001,54.6,0.075,5.83
0.256,6.6,5,6.3,3.669,4.59,7,0.76,1.078,0.907,1.089,2.573,13.763,-0.26,154.71001,54.6,0.075,5.56
0.256,6.5,5,6.3,3.673,4.56,4,0.77,1.086,0.97,1.065,2.529,13.559,0.02,154.71001,54.6,0.075,5.46
0.256,6.4,5,6.3,3.678,4.58,7,0.8,0.994,0.717,1.007,2.442,13.514,-0.58,154.71001,54.6,0.075,5.425
0.256,6.2,5,6.2,3.687,4.57,6,0.81,0.987,0.747,0.982,2.349,13.356,-0.2,154.71001,54.6,0.075,5.29
0.256,6.3,5,6.3,3.682,4.56,5,0.83,0.993,0.741,0.996,2.398,13.411,-0.36,154.71001,54.6,0.075,5.325
0.256,5.9,5,6.1,3.701,4.54,5,0.84,0.924,0.633,0.924,2.184,12.924,-0.06,154.71001,54.6,0.075,5.055
0.256,5.7,5,6.0,3.712,4.51,4,0.85,0.87,0.52,0.894,2.097,12.76,-0.08,154.71001,54.6,0.075,4.92
0.256,6.0,5,6.1,3.697,4.57,2,0.87,0.954,0.704,0.944,2.238,13.122,-0.02,154.71001,54.6,0.075,5.155
