# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.016,11.5,5,7.4,3.533,4.9,5,0.33,1.436,1.179,2.368,4.543,12.538,0.11,330.37,-24.21,0.0,9.875
0.016,5.4,5,5.15,3.763,4.55,8,0.79,0.568,-0.073,0.688,1.541,6.499,-0.64,330.37,-24.21,0.0,5.272
0.033,11.9,5,7.4,3.525,4.94,4,0.29,1.437,1.218,2.498,4.76,14.561,0.09,330.37,-24.21,0.014,10.275
0.033,7.6,5,6.5,3.63,4.65,2,0.7,1.264,1.2,1.371,3.143,10.228,-0.04,330.37,-24.21,0.014,6.325
0.033,6.4,5,6.3,3.678,4.55,6,0.79,1.035,0.89,1.002,2.412,9.058,-0.04,330.37,-24.21,0.014,5.36
0.052,11.3,5,7.3,3.537,4.92,1,0.36,1.538,1.159,2.282,4.439,14.944,-0.12,330.37,-24.21,0.028,9.707
0.052,11.2,5,7.3,3.539,4.9,3,0.37,1.435,1.136,2.28,4.412,14.844,0.17,330.37,-24.21,0.028,9.607
0.052,10.9,5,7.3,3.544,4.86,3,0.4,1.52,1.136,2.157,4.34,14.412,-0.06,330.37,-24.21,0.028,9.307
0.052,10.5,5,7.3,3.552,4.86,7,0.45,1.552,1.195,2.141,4.016,14.09,-0.48,330.37,-24.21,0.028,8.939
0.052,8.0,5,6.7,3.616,4.66,2,0.67,1.317,1.221,1.506,3.337,11.613,-0.09,330.37,-24.21,0.028,6.662
0.052,6.6,5,6.3,3.669,4.6,2,0.79,1.105,1.043,1.095,2.557,10.228,0.14,330.37,-24.21,0.028,5.56
0.052,4.8,5,5.3,3.77,4.49,2,1.07,0.592,0.032,0.673,1.507,8.365,-0.19,330.37,-24.21,0.028,4.179
0.071,11.6,5,7.4,3.531,4.91,4,0.32,1.5,1.154,2.396,4.598,15.88,0.02,330.37,-24.21,0.042,9.975
0.071,11.5,5,7.3,3.533,4.92,3,0.33,1.458,1.187,2.382,4.567,15.748,0.09,330.37,-24.21,0.042,9.907
0.071,11.3,5,7.3,3.537,4.91,5,0.35,1.527,1.147,2.289,4.481,15.673,-0.05,330.37,-24.21,0.042,9.707
0.071,11.1,5,7.3,3.54,4.89,2,0.38,1.511,1.134,2.223,4.435,15.351,0.01,330.37,-24.21,0.042,9.507
0.071,10.6,5,7.3,3.55,4.88,5,0.44,1.538,1.179,2.138,4.165,14.88,-0.27,330.37,-24.21,0.042,9.039
0.071,10.4,5,7.3,3.555,4.84,6,0.46,1.504,1.17,2.068,4.203,14.662,-0.09,330.37,-24.21,0.042,8.839
0.071,10.2,5,7.2,3.559,4.85,4,0.48,1.465,1.176,2.024,4.105,14.491,0.05,330.37,-24.21,0.042,8.671
0.071,8.8,5,7.0,3.593,4.7,4,0.6,1.404,1.242,1.727,3.675,13.031,-0.12,330.37,-24.21,0.042,7.366
0.071,8.8,5,7.0,3.593,4.73,5,0.61,1.398,1.204,1.734,3.571,13.054,-0.29,330.37,-24.21,0.042,7.398
0.071,7.3,5,6.5,3.641,4.63,5,0.71,1.215,1.116,1.3,2.942,11.668,-0.17,330.37,-24.21,0.042,6.065
0.071,6.2,5,6.2,3.687,4.59,2,0.85,0.979,0.75,0.97,2.322,10.419,-0.17,330.37,-24.21,0.042,5.29
0.071,4.4,5,5.0,3.77,4.37,6,1.06,0.622,0.11,0.681,1.51,8.711,0.07,330.37,-24.21,0.042,3.779
0.071,4.3,5,5.0,3.78,4.4,5,1.12,0.58,0.055,0.64,1.435,8.542,0.02,330.37,-24.21,0.042,3.71
0.071,10.8,5,7.14,3.569,5.01,8,0.28,1.504,1.165,2.267,3.692,15.102,-0.77,330.37,-24.21,0.042,9.49
0.091,10.6,5,7.3,3.55,4.87,7,0.43,1.609,1.185,2.026,3.955,15.466,-0.88,330.37,-24.21,0.056,9.039
0.091,10.6,5,7.3,3.55,4.88,5,0.44,1.448,1.136,2.125,4.154,15.415,0.15,330.37,-24.21,0.056,9.039
0.091,10.5,5,7.3,3.552,4.86,2,0.45,1.451,1.149,2.104,4.118,15.303,0.12,330.37,-24.21,0.056,8.939
0.091,10.4,5,7.3,3.555,4.84,7,0.46,1.558,1.201,2.119,3.988,15.197,-0.53,330.37,-24.21,0.056,8.839
0.091,10.3,5,7.2,3.557,4.82,1,0.47,1.402,1.139,2.062,4.146,15.211,0.29,330.37,-24.21,0.056,8.739
0.091,9.9,5,7.2,3.565,4.79,4,0.51,1.481,1.204,1.964,4.068,14.655,-0.09,330.37,-24.21,0.056,8.371
0.091,9.3,5,7.1,3.58,4.74,5,0.56,1.405,1.261,1.837,3.765,14.217,0.19,330.37,-24.21,0.056,7.834
0.091,9.1,5,7.0,3.585,4.77,6,0.58,1.432,1.212,1.805,3.693,13.875,-0.28,330.37,-24.21,0.056,7.666
0.091,7.6,5,6.5,3.63,4.66,5,0.71,1.283,1.243,1.395,3.107,12.424,0.05,330.37,-24.21,0.056,6.325
0.091,6.8,5,6.4,3.66,4.61,5,0.77,1.153,1.097,1.17,2.691,11.605,0.09,330.37,-24.21,0.056,5.695
0.091,6.0,5,6.1,3.697,4.57,1,0.87,0.932,0.64,0.933,2.215,10.859,-0.19,330.37,-24.21,0.056,5.155
0.091,8.0,5,6.64,3.638,4.75,8,0.57,1.174,0.92,1.303,2.836,12.788,-0.75,330.37,-24.21,0.056,7.368
0.111,9.6,5,7.15,3.572,4.77,3,0.53,1.434,1.239,1.902,3.849,14.811,0.1,330.37,-24.21,0.07,8.103
0.111,9.3,5,7.1,3.58,4.74,2,0.56,1.45,1.244,1.837,3.904,14.55,-0.06,330.37,-24.21,0.07,7.834
0.111,8.6,5,7.0,3.598,4.71,2,0.62,1.38,1.309,1.702,3.423,13.809,0.13,330.37,-24.21,0.07,7.198
0.111,8.5,5,7.0,3.601,4.68,4,0.63,1.392,1.278,1.67,3.633,13.713,-0.04,330.37,-24.21,0.07,7.098
