# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.091,9.2,5,7.1,3.582,4.74,5,0.57,1.412,1.261,1.818,3.687,14.015,0.1,276.38,-29.81,0.056,7.734
0.091,8.5,5,7.0,3.601,4.68,2,0.63,1.362,1.344,1.669,3.401,13.257,0.27,276.38,-29.81,0.056,7.098
0.091,6.1,5,6.2,3.692,4.56,3,0.85,0.997,0.838,0.977,2.286,11.028,0.19,276.38,-29.81,0.056,5.19
0.091,5.9,5,6.1,3.701,4.55,5,0.86,0.895,0.546,0.912,2.159,10.811,-0.29,276.38,-29.81,0.056,5.055
0.091,5.1,5,5.6,3.745,4.44,6,0.95,0.703,0.193,0.782,1.747,9.974,-0.14,276.38,-29.81,0.056,4.383
0.091,4.8,5,5.3,3.76,4.45,2,1.06,0.648,0.108,0.722,1.598,9.715,-0.08,276.38,-29.81,0.056,4.147
0.091,3.8,5,4.6,3.8,4.34,2,1.24,0.52,0.027,0.568,1.24,8.629,0.05,276.38,-29.81,0.056,3.274
0.111,10.3,5,7.2,3.557,4.84,4,0.47,1.453,1.172,2.066,4.066,15.556,0.1,276.38,-29.81,0.069,8.771
0.111,10.2,5,7.2,3.559,4.85,3,0.48,1.491,1.184,2.027,4.204,15.419,0.01,276.38,-29.81,0.069,8.671
0.111,8.2,5,6.9,3.61,4.65,2,0.64,1.361,1.279,1.585,3.496,13.502,0.01,276.38,-29.81,0.069,6.83
0.111,8.0,5,6.7,3.616,4.66,5,0.67,1.329,1.293,1.533,3.187,13.252,0.11,276.38,-29.81,0.069,6.662
0.111,6.5,5,6.3,3.673,4.57,7,0.79,1.011,0.725,1.032,2.488,11.774,-0.67,276.38,-29.81,0.069,5.46
0.111,5.4,5,5.8,3.728,4.51,4,0.94,0.785,0.347,0.845,1.939,10.652,-0.12,276.38,-29.81,0.069,4.651
0.111,5.4,5,5.6,3.728,4.54,3,0.96,0.794,0.377,0.846,1.94,10.658,-0.04,276.38,-29.81,0.069,4.683
0.111,4.7,5,5.3,3.76,4.43,5,1.03,0.645,0.091,0.727,1.611,9.911,-0.15,276.38,-29.81,0.069,4.047
0.111,3.5,5,4.5,3.81,4.27,2,1.31,0.482,-0.005,0.539,1.151,8.85,-0.06,276.38,-29.81,0.069,3.006
0.111,2.5,5,3.8,3.88,4.25,2,1.64,0.287,0.093,0.3,0.626,7.855,0.09,276.38,-29.81,0.069,2.228
0.111,2.1,4,4.3,3.85,3.96,3,1.69,0.357,0.035,0.378,0.792,7.331,-0.03,276.38,-29.81,0.069,1.759
0.111,10.2,5,7.06,3.58,4.96,8,0.35,1.454,1.193,2.091,3.686,15.54,-0.4,276.38,-29.81,0.069,9.022
0.111,7.8,5,6.58,3.647,4.74,8,0.59,1.103,0.694,1.209,2.717,13.03,-1.38,276.38,-29.81,0.069,7.224
0.131,9.8,5,7.15,3.568,4.81,5,0.52,1.441,1.219,1.957,3.929,15.393,0.12,276.38,-29.81,0.082,8.303
0.131,9.2,5,7.1,3.582,4.74,3,0.57,1.444,1.258,1.82,3.898,14.766,0.01,276.38,-29.81,0.082,7.734
0.131,9.2,5,7.1,3.582,4.74,5,0.57,1.411,1.273,1.829,3.737,14.909,0.18,276.38,-29.81,0.082,7.734
0.131,7.9,5,6.7,3.62,4.63,2,0.66,1.33,1.263,1.496,3.381,13.469,0.0,276.38,-29.81,0.082,6.562
0.131,6.7,5,6.4,3.664,4.57,5,0.75,1.132,1.029,1.136,2.647,12.341,-0.02,276.38,-29.81,0.082,5.595
0.131,6.7,5,6.4,3.664,4.58,7,0.76,1.076,0.858,1.117,2.622,12.4,-0.49,276.38,-29.81,0.082,5.595
0.131,6.1,5,6.1,3.692,4.59,6,0.87,0.959,0.68,0.964,2.296,11.784,-0.25,276.38,-29.81,0.082,5.255
0.131,5.5,5,5.8,3.723,4.5,7,0.92,0.777,0.267,0.867,2.0,11.215,-0.49,276.38,-29.81,0.082,4.751
0.131,5.0,5,5.5,3.75,4.45,6,0.95,0.683,0.139,0.774,1.726,10.654,-0.23,276.38,-29.81,0.082,4.315
0.131,4.8,5,5.3,3.76,4.44,4,1.04,0.649,0.091,0.732,1.623,10.512,-0.16,276.38,-29.81,0.082,4.147
0.131,4.1,5,4.8,3.79,4.39,2,1.21,0.561,0.051,0.617,1.368,9.668,0.05,276.38,-29.81,0.082,3.542
0.131,0.6,3,6.1,3.67,2.37,6,1.23,1.163,1.032,1.042,2.516,6.184,-0.06,276.38,-29.81,0.082,-0.411
0.131,0.6,3,6.1,3.66,2.29,6,1.26,1.213,1.105,1.111,2.639,6.229,-0.12,276.38,-29.81,0.082,-0.458
0.131,9.2,5,6.91,3.601,4.87,8,0.47,1.349,1.082,1.784,3.33,14.894,-0.75,276.38,-29.81,0.082,8.252
0.151,9.4,5,7.1,3.577,4.77,2,0.56,1.456,1.253,1.864,3.945,15.305,0.02,276.38,-29.81,0.094,7.934
0.151,9.2,5,7.1,3.582,4.73,3,0.56,1.416,1.277,1.834,3.743,15.22,0.17,276.38,-29.81,0.094,7.734
0.151,9.0,5,7.0,3.587,4.74,6,0.58,1.435,1.222,1.799,3.694,14.951,-0.28,276.38,-29.81,0.094,7.566
0.151,8.9,5,7.0,3.59,4.72,2,0.6,1.421,1.279,1.769,3.725,14.864,0.04,276.38,-29.81,0.094,7.466
0.151,8.8,5,7.0,3.593,4.7,1,0.6,1.413,1.288,1.749,3.665,14.752,0.05,276.38,-29.81,0.094,7.366
0.151,8.4,5,6.9,3.604,4.69,4,0.63,1.383,1.304,1.659,3.482,14.461,0.05,276.38,-29.81,0.094,7.03
0.151,8.1,5,6.7,3.613,4.66,6,0.65,1.352,1.291,1.57,3.357,14.103,0.06,276.38,-29.81,0.094,6.762
0.151,7.7,5,6.7,3.626,4.63,6,0.68,1.308,1.26,1.437,3.237,13.642,0.03,276.38,-29.81,0.094,6.393
0.151,7.6,5,6.5,3.63,4.64,3,0.69,1.269,1.155,1.399,3.118,13.556,-0.23,276.38,-29.81,0.094,6.325
0.151,7.6,5,6.5,3.63,4.66,2,0.71,1.295,1.275,1.415,3.053,13.599,0.12,276.38,-29.81,0.094,6.325
0.151,7.4,5,6.5,3.637,4.62,1,0.72,1.267,1.226,1.358,3.041,13.404,0.05,276.38,-29.81,0.094,6.125
0.151,7.2,5,6.5,3.644,4.62,3,0.74,1.227,1.144,1.296,2.951,13.185,-0.08,276.38,-29.81,0.094,5.965
0.151,6.9,5,6.4,3.656,4.62,2,0.76,1.184,1.109,1.21,2.768,12.949,0.0,276.38,-29.81,0.094,5.795
0.151,6.4,5,6.3,3.678,4.58,2,0.8,1.058,0.906,1.036,2.483,12.441,-0.06,276.38,-29.81,0.094,5.425
0.151,5.6,5,6.0,3.717,4.49,7,0.86,0.792,0.248,0.881,2.058,11.59,-0.72,276.38,-29.81,0.094,4.82
0.151,5.7,5,6.0,3.712,4.54,5,0.91,0.872,0.51,0.903,2.113,11.63,-0.13,276.38,-29.81,0.094,4.92
0.151,5.7,5,6.0,3.712,4.54,6,0.91,0.882,0.548,0.904,2.116,11.652,-0.02,276.38,-29.81,0.094,4.92
0.151,4.8,5,5.3,3.76,4.42,6,0.99,0.645,0.072,0.737,1.635,10.777,-0.24,276.38,-29.81,0.094,4.147
0.151,5.2,5,5.5,3.74,4.53,1,1.01,0.756,0.3,0.823,1.843,11.279,0.02,276.38,-29.81,0.094,4.515
0.151,4.4,5,5.0,3.78,4.41,3,1.11,0.599,0.076,0.662,1.48,10.473,0.05,276.38,-29.81,0.094,3.81
0.151,1.2,3,6.0,3.65,2.52,6,1.27,1.209,1.048,1.19,2.773,7.181,-0.34,276.38,-29.81,0.094,0.085
0.151,0.6,4,3.3,3.97,3.87,2,2.5,0.019,0.029,0.027,0.118,6.683,0.05,276.38,-29.81,0.094,0.548
0.151,6.6,5,6.12,3.705,4.67,8,0.68,0.86,0.421,0.915,2.158,12.595,-0.6,276.38,-29.81,0.094,6.31
0.151,6.4,5,5.93,3.716,4.66,8,0.7,0.78,0.185,0.879,2.066,12.331,-1.01,276.38,-29.81,0.094,6.148
0.171,8.9,5,7.0,3.59,4.72,2,0.59,1.412,1.291,1.779,3.603,15.072,0.09,276.38,-29.81,0.105,7.466
0.171,8.6,5,7.0,3.598,4.71,3,0.62,1.391,1.32,1.717,3.457,14.928,0.14,276.38,-29.81,0.105,7.198
0.171,8.0,5,6.7,3.616,4.66,5,0.67,1.333,1.21,1.538,3.351,14.287,-0.19,276.38,-29.81,0.105,6.662
0.171,7.8,5,6.7,3.623,4.66,2,0.69,1.325,1.343,1.485,3.166,14.103,0.28,276.38,-29.81,0.105,6.493
0.171,7.7,5,6.7,3.626,4.63,1,0.69,1.31,1.306,1.449,3.111,14.043,0.17,276.38,-29.81,0.105,6.393
0.171,6.3,5,6.3,3.682,4.56,2,0.83,1.049,0.899,1.026,2.445,12.484,0.05,276.38,-29.81,0.105,5.325
0.171,6.2,5,6.2,3.687,4.59,3,0.84,1.021,0.835,1.003,2.386,12.484,0.02,276.38,-29.81,0.105,5.29
0.171,5.7,5,6.0,3.712,4.51,3,0.85,0.887,0.552,0.908,2.126,11.89,-0.01,276.38,-29.81,0.105,4.92
0.171,5.6,5,5.8,3.717,4.55,5,0.92,0.865,0.521,0.898,2.081,11.841,0.05,276.38,-29.81,0.105,4.851
0.171,5.6,5,5.8,3.717,4.56,7,0.94,0.761,0.099,0.881,2.065,11.878,-1.32,276.38,-29.81,0.105,4.851
0.171,5.1,5,5.5,3.745,4.48,4,1.0,0.722,0.216,0.802,1.792,11.289,-0.11,276.38,-29.81,0.105,4.415
0.171,4.2,5,5.0,3.76,4.23,7,1.03,0.668,0.133,0.742,1.637,10.422,-0.04,276.38,-29.81,0.105,3.547
0.171,4.4,5,5.0,3.78,4.42,2,1.15,0.615,0.106,0.666,1.485,10.613,0.14,276.38,-29.81,0.105,3.81
0.171,4.0,5,4.7,3.79,4.34,4,1.17,0.578,0.08,0.627,1.384,10.253,0.12,276.38,-29.81,0.105,3.442
0.171,3.2,4,4.8,3.79,4.0,5,1.24,0.544,0.01,0.627,1.393,9.401,-0.2,276.38,-29.81,0.105,2.715
0.171,3.0,4,4.7,3.81,4.08,3,1.43,0.495,0.024,0.554,1.177,9.338,-0.01,276.38,-29.81,0.105,2.563
0.171,8.8,5,6.84,3.611,4.82,8,0.5,1.293,0.97,1.643,3.155,15.068,-1.05,276.38,-29.81,0.105,7.951
0.171,4.6,5,4.8,3.787,4.38,8,0.86,0.503,-0.132,0.643,1.455,10.815,-0.9,276.38,-29.81,0.105,4.502
0.171,4.0,5,4.73,3.793,4.18,8,0.9,0.534,-0.003,0.616,1.366,10.249,-0.21,276.38,-29.81,0.105,3.911
0.191,8.6,5,7.0,3.598,4.7,5,0.61,1.393,1.185,1.72,3.477,15.136,-0.45,276.38,-29.81,0.116,7.198
0.191,8.6,5,7.0,3.598,4.71,7,0.62,1.395,1.194,1.72,3.501,15.017,-0.41,276.38,-29.81,0.116,7.198
0.191,8.5,5,7.0,3.601,4.68,6,0.62,1.392,1.227,1.692,3.539,15.044,-0.28,276.38,-29.81,0.116,7.098
0.191,8.5,5,7.0,3.601,4.68,7,0.63,1.39,1.217,1.693,3.517,15.034,-0.32,276.38,-29.81,0.116,7.098
0.191,8.4,5,6.9,3.604,4.7,7,0.64,1.355,1.119,1.635,3.34,14.917,-0.66,276.38,-29.81,0.116,7.03
0.191,8.2,5,6.9,3.61,4.65,4,0.64,1.372,1.299,1.607,3.468,14.752,0.04,276.38,-29.81,0.116,6.83
0.191,8.2,5,6.9,3.61,4.66,2,0.65,1.371,1.264,1.604,3.519,14.728,-0.08,276.38,-29.81,0.116,6.83
0.191,8.0,5,6.7,3.616,4.66,6,0.67,1.341,1.229,1.542,3.39,14.549,-0.14,276.38,-29.81,0.116,6.662
0.191,7.6,5,6.5,3.63,4.65,2,0.7,1.302,1.284,1.424,3.074,14.093,0.13,276.38,-29.81,0.116,6.325
0.191,7.4,5,6.5,3.637,4.64,2,0.71,1.255,1.154,1.358,3.066,13.897,-0.16,276.38,-29.81,0.116,6.165
0.191,7.4,5,6.5,3.637,4.64,7,0.71,1.244,1.119,1.356,3.029,13.862,-0.25,276.38,-29.81,0.116,6.165
0.191,7.1,5,6.5,3.648,4.58,5,0.72,1.221,1.142,1.276,2.909,13.628,-0.06,276.38,-29.81,0.116,5.865
0.191,7.3,5,6.5,3.641,4.64,7,0.73,1.212,1.047,1.324,2.933,13.771,-0.4,276.38,-29.81,0.116,6.065
0.191,6.9,5,6.4,3.656,4.62,6,0.76,1.182,1.085,1.216,2.783,13.478,-0.08,276.38,-29.81,0.116,5.795
0.191,6.1,5,6.2,3.692,4.55,5,0.82,1.0,0.79,0.987,2.337,12.678,0.04,276.38,-29.81,0.116,5.19
0.191,6.3,5,6.3,3.682,4.56,1,0.83,1.075,0.987,1.046,2.464,12.754,0.26,276.38,-29.81,0.116,5.325
0.191,5.8,5,6.0,3.707,4.56,7,0.9,0.859,0.399,0.918,2.163,12.34,-0.62,276.38,-29.81,0.116,5.02
0.191,4.7,5,5.2,3.75,4.35,7,0.96,0.675,0.089,0.788,1.757,11.281,-0.42,276.38,-29.81,0.116,4.015
0.191,4.8,5,5.3,3.75,4.39,6,0.98,0.715,0.212,0.788,1.753,11.407,-0.03,276.38,-29.81,0.116,4.115
0.191,4.7,5,5.3,3.76,4.42,6,1.01,0.679,0.157,0.749,1.649,11.179,0.03,276.38,-29.81,0.116,4.047
0.191,4.4,5,5.0,3.77,4.37,6,1.05,0.634,0.094,0.709,1.58,10.885,-0.05,276.38,-29.81,0.116,3.779
0.191,4.5,5,5.0,3.78,4.44,2,1.12,0.592,0.044,0.671,1.506,11.043,-0.09,276.38,-29.81,0.116,3.91
0.191,4.4,5,5.0,3.78,4.41,4,1.12,0.599,0.063,0.671,1.504,10.886,-0.02,276.38,-29.81,0.116,3.81
0.191,4.0,5,5.0,3.77,4.21,6,1.14,0.661,0.172,0.713,1.568,10.45,0.2,276.38,-29.81,0.116,3.379
0.191,3.7,5,4.6,3.8,4.27,3,1.25,0.526,0.012,0.594,1.3,10.148,-0.1,276.38,-29.81,0.116,3.174
0.191,2.1,4,4.3,3.84,3.92,3,1.68,0.402,0.049,0.435,0.882,8.544,0.09,276.38,-29.81,0.116,1.735
0.191,1.7,5,3.4,3.91,4.09,2,1.91,0.19,0.148,0.199,0.473,8.231,0.17,276.38,-29.81,0.116,1.524
0.191,0.8,5,2.9,4.03,4.18,1,2.67,-0.032,-0.158,-0.011,-0.073,7.346,0.03,276.38,-29.81,0.116,0.854
0.191,4.6,5,4.8,3.787,4.38,8,0.86,0.514,-0.111,0.647,1.46,11.11,-0.79,276.38,-29.81,0.116,4.502
0.21,8.4,5,6.9,3.604,4.69,2,0.63,1.396,1.269,1.667,3.603,15.158,-0.1,276.38,-29.81,0.125,7.03
0.21,8.3,5,6.9,3.607,4.68,2,0.65,1.372,1.357,1.645,3.38,15.047,0.25,276.38,-29.81,0.125,6.93
0.21,8.2,5,6.9,3.61,4.66,2,0.65,1.379,1.293,1.609,3.542,14.985,0.01,276.38,-29.81,0.125,6.83
0.21,7.8,5,6.7,3.623,4.66,7,0.69,1.28,1.089,1.475,3.094,14.594,-0.5,276.38,-29.81,0.125,6.493
0.21,7.5,5,6.5,3.633,4.63,3,0.71,1.294,1.294,1.403,3.056,14.265,0.19,276.38,-29.81,0.125,6.225
0.21,7.3,5,6.5,3.641,4.63,5,0.72,1.223,1.074,1.329,2.962,13.962,-0.33,276.38,-29.81,0.125,6.065
0.21,7.3,5,6.5,3.641,4.63,6,0.72,1.244,1.143,1.335,3.021,14.043,-0.15,276.38,-29.81,0.125,6.065
0.21,7.1,5,6.5,3.648,4.63,6,0.73,1.244,1.231,1.3,2.906,13.878,0.18,276.38,-29.81,0.125,5.93
0.21,6.7,5,6.4,3.664,4.58,2,0.77,1.135,1.007,1.15,2.681,13.535,-0.11,276.38,-29.81,0.125,5.595
0.21,6.7,5,6.4,3.664,4.59,7,0.78,1.088,0.859,1.134,2.659,13.511,-0.52,276.38,-29.81,0.125,5.595
0.21,6.6,5,6.3,3.669,4.6,4,0.79,1.124,1.01,1.121,2.631,13.295,-0.01,276.38,-29.81,0.125,5.56
0.21,6.5,5,6.3,3.673,4.57,4,0.79,1.104,0.993,1.088,2.577,13.295,0.04,276.38,-29.81,0.125,5.46
0.21,6.3,5,6.3,3.682,4.54,6,0.79,1.038,0.843,1.025,2.453,12.989,-0.11,276.38,-29.81,0.125,5.325
0.21,6.3,5,6.3,3.682,4.55,2,0.81,1.039,0.847,1.026,2.454,12.948,-0.1,276.38,-29.81,0.125,5.325
0.21,5.9,5,6.1,3.701,4.53,2,0.83,0.952,0.686,0.95,2.232,12.737,0.04,276.38,-29.81,0.125,5.055
0.21,6.0,5,6.1,3.697,4.56,4,0.84,1.004,0.843,0.985,2.295,12.72,0.3,276.38,-29.81,0.125,5.155
0.21,6.0,5,6.1,3.697,4.57,6,0.86,0.969,0.711,0.965,2.282,12.677,-0.04,276.38,-29.81,0.125,5.155
0.21,5.6,5,6.0,3.717,4.5,5,0.88,0.873,0.529,0.906,2.098,12.395,0.06,276.38,-29.81,0.125,4.82
0.21,5.5,5,5.8,3.723,4.48,2,0.88,0.824,0.393,0.885,2.044,12.213,-0.16,276.38,-29.81,0.125,4.751
0.21,5.2,5,5.6,3.74,4.5,3,0.98,0.755,0.271,0.834,1.87,11.92,-0.09,276.38,-29.81,0.125,4.483
0.21,4.9,5,5.4,3.76,4.45,4,1.01,0.685,0.169,0.756,1.658,11.544,0.06,276.38,-29.81,0.125,4.247
0.21,5.0,5,5.5,3.75,4.48,3,1.02,0.726,0.242,0.797,1.763,11.645,0.05,276.38,-29.81,0.125,4.315
0.21,4.4,5,5.0,3.76,4.3,7,1.02,0.646,0.058,0.75,1.662,11.228,-0.31,276.38,-29.81,0.125,3.747
0.21,4.4,5,5.0,3.77,4.37,6,1.05,0.61,0.023,0.713,1.594,11.23,-0.31,276.38,-29.81,0.125,3.779
0.21,4.7,5,5.3,3.76,4.44,3,1.06,0.691,0.188,0.759,1.657,11.486,0.12,276.38,-29.81,0.125,4.047
0.21,4.7,5,5.2,3.77,4.47,2,1.08,0.644,0.114,0.714,1.588,11.534,0.02,276.38,-29.81,0.125,4.079
0.21,1.9,3,6.2,3.67,2.9,6,1.24,1.14,0.957,1.062,2.562,8.644,-0.14,276.38,-29.81,0.125,0.889
0.21,3.3,5,4.2,3.83,4.28,2,1.38,0.443,0.007,0.494,0.999,10.045,-0.02,276.38,-29.81,0.125,2.869
0.21,3.1,4,4.8,3.79,4.01,4,1.38,0.576,0.075,0.635,1.402,9.831,0.05,276.38,-29.81,0.125,2.615
0.21,2.6,4,4.4,3.84,4.08,3,1.54,0.408,0.033,0.445,0.902,9.328,0.06,276.38,-29.81,0.125,2.235
0.21,2.6,5,3.8,3.87,4.24,2,1.6,0.332,0.083,0.344,0.737,9.291,-0.02,276.38,-29.81,0.125,2.297
0.21,1.6,3,4.4,3.82,3.67,3,1.88,0.463,0.063,0.519,1.077,8.276,0.01,276.38,-29.81,0.125,1.187
0.21,4.8,5,4.87,3.783,4.43,8,0.84,0.517,-0.142,0.665,1.515,11.569,-0.98,276.38,-29.81,0.125,4.698
0.23,8.0,5,6.7,3.616,4.66,4,0.67,1.358,1.273,1.55,3.474,14.906,-0.02,276.38,-29.81,0.134,6.662
0.23,7.8,5,6.7,3.623,4.66,5,0.69,1.331,1.286,1.492,3.234,14.724,0.07,276.38,-29.81,0.134,6.493
0.23,7.5,5,6.5,3.633,4.61,6,0.69,1.271,1.163,1.39,3.119,14.546,-0.2,276.38,-29.81,0.134,6.225
0.23,7.7,5,6.7,3.626,4.64,4,0.7,1.302,1.198,1.448,3.235,14.67,-0.17,276.38,-29.81,0.134,6.393
0.23,7.4,5,6.5,3.637,4.61,3,0.7,1.269,1.187,1.366,3.11,14.261,-0.09,276.38,-29.81,0.134,6.125
0.23,7.5,5,6.5,3.633,4.63,4,0.71,1.25,1.094,1.386,3.035,14.52,-0.38,276.38,-29.81,0.134,6.225
0.23,7.2,5,6.5,3.644,4.62,1,0.74,1.261,1.253,1.331,2.953,14.052,0.19,276.38,-29.81,0.134,5.965
0.23,7.2,5,6.5,3.644,4.62,7,0.74,1.2,1.029,1.301,2.906,14.193,-0.42,276.38,-29.81,0.134,5.965
0.23,7.1,5,6.5,3.648,4.63,3,0.74,1.227,1.147,1.285,2.927,14.095,-0.05,276.38,-29.81,0.134,5.93
0.23,7.1,5,6.5,3.648,4.63,4,0.74,1.233,1.164,1.287,2.934,14.045,-0.01,276.38,-29.81,0.134,5.93
0.23,6.9,5,6.5,3.656,4.57,4,0.74,1.217,1.2,1.244,2.822,13.887,0.2,276.38,-29.81,0.134,5.73
0.23,6.6,5,6.3,3.669,4.59,7,0.76,1.082,0.877,1.109,2.62,13.467,-0.38,276.38,-29.81,0.134,5.56
0.23,6.8,5,6.4,3.66,4.61,3,0.77,1.177,1.109,1.2,2.758,13.663,0.07,276.38,-29.81,0.134,5.695
0.23,6.5,5,6.3,3.673,4.57,4,0.79,1.095,0.954,1.085,2.577,13.511,-0.07,276.38,-29.81,0.134,5.46
0.23,6.3,5,6.3,3.682,4.54,5,0.79,1.05,0.873,1.031,2.464,13.307,-0.03,276.38,-29.81,0.134,5.325
0.23,6.5,5,6.3,3.673,4.58,2,0.8,1.105,0.988,1.09,2.583,13.482,0.03,276.38,-29.81,0.134,5.46
0.23,6.2,5,6.2,3.687,4.57,6,0.8,1.005,0.759,1.006,2.401,13.229,-0.21,276.38,-29.81,0.134,5.29
0.23,6.5,5,6.3,3.673,4.58,6,0.81,1.075,0.893,1.078,2.569,13.519,-0.23,276.38,-29.81,0.134,5.46
0.23,5.9,5,6.1,3.701,4.53,6,0.83,0.943,0.647,0.948,2.236,12.946,-0.07,276.38,-29.81,0.134,5.055
0.23,6.1,5,6.2,3.692,4.56,2,0.85,1.005,0.793,0.994,2.352,13.047,0.03,276.38,-29.81,0.134,5.19
0.23,6.1,5,6.2,3.692,4.57,3,0.86,1.002,0.779,0.991,2.351,12.983,-0.01,276.38,-29.81,0.134,5.19
0.23,5.7,5,6.0,3.712,4.52,2,0.86,0.886,0.526,0.919,2.149,12.584,-0.11,276.38,-29.81,0.134,4.92
0.23,5.8,5,6.0,3.707,4.54,6,0.87,0.931,0.646,0.942,2.197,12.783,0.07,276.38,-29.81,0.134,5.02
0.23,5.4,5,5.8,3.728,4.48,7,0.88,0.791,0.31,0.872,1.994,12.324,-0.27,276.38,-29.81,0.134,4.651
0.23,5.8,5,6.0,3.707,4.55,2,0.89,0.901,0.539,0.932,2.189,12.663,-0.22,276.38,-29.81,0.134,5.02
0.23,5.8,5,6.0,3.707,4.56,2,0.91,0.921,0.612,0.935,2.196,12.649,-0.02,276.38,-29.81,0.134,5.02
0.23,5.6,5,5.8,3.717,4.55,5,0.93,0.859,0.473,0.905,2.104,12.586,-0.1,276.38,-29.81,0.134,4.851
0.23,5.6,5,5.8,3.717,4.56,5,0.94,0.843,0.416,0.904,2.101,12.544,-0.26,276.38,-29.81,0.134,4.851
0.23,5.4,5,5.6,3.728,4.53,4,0.95,0.81,0.377,0.872,1.997,12.415,-0.08,276.38,-29.81,0.134,4.683
0.23,4.5,5,5.0,3.76,4.33,7,0.98,0.631,0.01,0.754,1.673,11.442,-0.48,276.38,-29.81,0.134,3.847
0.23,4.6,5,5.1,3.77,4.43,3,1.09,0.67,0.178,0.721,1.586,11.595,0.21,276.38,-29.81,0.134,3.979
