# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,13.0,5,7.5,3.506,5.03,6,0.21,1.697,1.39,2.72,4.914,15.656,-0.38,250.10001,-40.9,0.014,11.312
0.033,12.0,5,7.4,3.524,4.95,4,0.28,1.549,1.181,2.469,4.642,14.513,-0.11,250.10001,-40.9,0.014,10.375
0.033,10.7,5,7.3,3.548,4.86,6,0.42,1.43,1.111,2.128,4.154,13.398,0.16,250.10001,-40.9,0.014,9.139
0.033,10.6,5,7.3,3.55,4.88,5,0.44,1.518,1.162,2.112,4.188,13.163,-0.18,250.10001,-40.9,0.014,9.039
0.052,11.0,5,7.3,3.542,4.89,6,0.39,1.513,1.13,2.181,4.397,14.54,-0.01,250.10001,-40.9,0.028,9.407
0.052,10.3,5,7.2,3.557,4.81,4,0.46,1.485,1.167,2.03,4.203,13.996,-0.01,250.10001,-40.9,0.028,8.739
0.052,10.3,5,7.2,3.557,4.82,2,0.47,1.428,1.153,2.048,4.051,13.82,0.15,250.10001,-40.9,0.028,8.739
0.052,9.6,5,7.15,3.572,4.77,7,0.53,1.479,1.175,1.864,3.647,13.236,-0.68,250.10001,-40.9,0.028,8.103
0.052,6.8,5,6.4,3.66,4.61,3,0.77,1.129,1.025,1.146,2.651,10.305,-0.09,250.10001,-40.9,0.028,5.695
0.052,6.2,5,6.3,3.687,4.52,2,0.81,1.007,0.855,0.979,2.32,9.893,0.12,250.10001,-40.9,0.028,5.225
0.052,6.1,5,6.2,3.692,4.55,1,0.83,0.975,0.781,0.953,2.259,9.678,0.07,250.10001,-40.9,0.028,5.19
0.052,3.2,4,4.8,3.79,4.01,5,1.27,0.539,0.036,0.595,1.316,6.832,0.0,250.10001,-40.9,0.028,2.715
0.052,10.2,5,7.06,3.58,4.96,8,0.35,1.443,1.152,2.074,3.557,13.897,-0.64,250.10001,-40.9,0.028,9.022
0.071,11.3,5,7.3,3.537,4.91,2,0.35,1.496,1.148,2.299,4.485,15.612,0.03,250.10001,-40.9,0.042,9.707
0.071,11.3,5,7.3,3.537,4.92,6,0.36,1.544,1.164,2.287,4.446,15.707,-0.13,250.10001,-40.9,0.042,9.707
0.071,10.8,5,7.3,3.546,4.86,3,0.41,1.462,1.128,2.158,4.191,15.055,0.1,250.10001,-40.9,0.042,9.207
0.071,9.5,5,7.15,3.575,4.76,2,0.54,1.434,1.239,1.863,3.865,13.776,0.06,250.10001,-40.9,0.042,8.003
0.071,9.1,5,7.0,3.585,4.77,7,0.58,1.427,1.188,1.806,3.594,13.429,-0.42,250.10001,-40.9,0.042,7.666
0.071,8.4,5,6.9,3.604,4.7,4,0.64,1.357,1.202,1.634,3.437,12.788,-0.27,250.10001,-40.9,0.042,7.03
0.071,5.7,5,6.0,3.712,4.54,3,0.91,0.862,0.523,0.882,2.069,10.028,-0.05,250.10001,-40.9,0.042,4.92
0.071,5.4,5,5.8,3.728,4.5,5,0.93,0.765,0.299,0.834,1.913,9.679,-0.24,250.10001,-40.9,0.042,4.651
0.071,4.3,5,5.0,3.78,4.41,3,1.14,0.566,0.018,0.64,1.44,8.545,-0.12,250.10001,-40.9,0.042,3.71
0.091,9.1,5,7.0,3.585,4.77,7,0.58,1.43,1.176,1.81,3.55,13.953,-0.53,250.10001,-40.9,0.055,7.666
0.091,8.1,5,6.7,3.613,4.66,3,0.65,1.346,1.264,1.549,3.461,12.895,0.0,250.10001,-40.9,0.055,6.762
