# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,11.3,5,7.3,3.537,4.92,3,0.36,1.445,1.159,2.306,4.429,13.97,0.11,12.82,26.52,0.014,9.707
0.033,11.1,5,7.3,3.54,4.89,4,0.38,1.512,1.131,2.212,4.405,13.737,-0.03,12.82,26.52,0.014,9.507
0.033,9.2,5,7.1,3.582,4.74,5,0.57,1.391,1.254,1.801,3.666,11.86,0.16,12.82,26.52,0.014,7.734
0.033,8.9,5,7.0,3.59,4.72,5,0.6,1.397,1.257,1.735,3.676,11.528,0.03,12.82,26.52,0.014,7.466
0.033,3.6,5,4.6,3.8,4.24,3,1.26,0.512,0.033,0.55,1.198,6.225,0.1,12.82,26.52,0.014,3.074
0.052,12.2,5,7.4,3.52,4.97,7,0.26,1.635,1.28,2.472,4.645,15.784,-0.35,12.82,26.52,0.027,10.575
0.052,11.7,5,7.4,3.529,4.95,1,0.32,1.522,1.148,2.41,4.596,15.267,-0.02,12.82,26.52,0.027,10.075
0.052,11.5,5,7.4,3.533,4.9,2,0.33,1.495,1.146,2.357,4.55,15.178,0.02,12.82,26.52,0.027,9.875
0.052,11.4,5,7.3,3.535,4.93,2,0.35,1.431,1.161,2.349,4.531,14.99,0.17,12.82,26.52,0.027,9.807
0.052,11.2,5,7.3,3.539,4.89,1,0.36,1.518,1.138,2.251,4.442,14.747,-0.04,12.82,26.52,0.027,9.607
0.052,10.4,5,7.3,3.555,4.84,1,0.46,1.461,1.156,2.062,4.126,14.091,0.06,12.82,26.52,0.027,8.839
0.052,9.9,5,7.2,3.565,4.79,5,0.51,1.481,1.196,1.965,3.97,13.548,-0.21,12.82,26.52,0.027,8.371
0.052,8.7,5,7.0,3.595,4.7,5,0.61,1.381,1.19,1.706,3.493,12.316,-0.35,12.82,26.52,0.027,7.298
0.052,5.2,5,5.6,3.74,4.46,7,0.91,0.71,0.201,0.794,1.782,8.844,-0.23,12.82,26.52,0.027,4.483
0.071,11.6,5,7.3,3.531,4.95,3,0.33,1.552,1.176,2.367,4.537,15.866,-0.13,12.82,26.52,0.04,10.007
0.071,11.2,5,7.3,3.539,4.9,3,0.37,1.543,1.161,2.259,4.409,15.602,-0.14,12.82,26.52,0.04,9.607
0.071,11.1,5,7.3,3.54,4.91,6,0.39,1.556,1.174,2.239,4.34,15.323,-0.22,12.82,26.52,0.04,9.507
0.071,10.8,5,7.3,3.546,4.89,3,0.42,1.543,1.167,2.171,4.247,15.115,-0.22,12.82,26.52,0.04,9.239
0.071,10.4,5,7.3,3.555,4.84,4,0.46,1.44,1.151,2.076,4.081,14.715,0.13,12.82,26.52,0.04,8.839
0.071,10.4,5,7.3,3.555,4.84,5,0.46,1.53,1.186,2.1,4.077,14.8,-0.32,12.82,26.52,0.04,8.839
0.071,10.1,5,7.2,3.561,4.83,2,0.48,1.448,1.182,2.006,4.02,14.392,0.08,12.82,26.52,0.04,8.571
0.071,10.1,5,7.2,3.561,4.83,4,0.49,1.415,1.167,2.01,4.028,14.386,0.22,12.82,26.52,0.04,8.571
0.071,9.6,5,7.15,3.572,4.78,6,0.54,1.451,1.228,1.881,3.976,13.897,0.02,12.82,26.52,0.04,8.103
0.071,8.2,5,6.9,3.61,4.65,2,0.64,1.349,1.256,1.573,3.471,12.598,-0.04,12.82,26.52,0.04,6.83
0.071,6.2,5,6.3,3.687,4.52,6,0.81,0.959,0.679,0.961,2.31,10.448,-0.36,12.82,26.52,0.04,5.225
0.071,3.8,4,4.56,3.789,4.1,8,0.91,0.501,-0.071,0.605,1.357,8.161,-0.47,12.82,26.52,0.04,3.712
