# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.033,13.4,5,7.6,3.499,5.02,2,0.19,1.579,1.389,2.89,5.398,16.021,0.11,40.81,-18.35,0.014,11.68
0.033,13.3,5,7.6,3.5,4.99,1,0.19,1.67,1.348,2.843,5.111,15.96,-0.16,40.81,-18.35,0.014,11.58
0.033,12.9,5,7.5,3.508,5.0,2,0.22,1.552,1.291,2.755,5.09,15.455,0.05,40.81,-18.35,0.014,11.212
0.033,11.2,5,7.3,3.539,4.9,5,0.37,1.571,1.19,2.254,4.302,13.834,-0.33,40.81,-18.35,0.014,9.607
0.033,8.9,5,7.0,3.59,4.72,4,0.6,1.4,1.255,1.734,3.707,11.516,0.02,40.81,-18.35,0.014,7.466
0.033,2.6,4,4.7,3.8,3.9,4,1.53,0.482,-0.01,0.551,1.204,5.112,-0.17,40.81,-18.35,0.014,2.139
0.052,12.3,5,7.5,3.518,4.96,2,0.25,1.465,1.268,2.614,4.96,16.003,0.11,40.81,-18.35,0.028,10.644
0.052,12.3,5,7.5,3.518,4.96,6,0.25,1.572,1.213,2.569,4.77,15.895,-0.09,40.81,-18.35,0.028,10.644
0.052,12.2,5,7.4,3.52,4.97,3,0.26,1.483,1.232,2.58,4.863,15.871,0.07,40.81,-18.35,0.028,10.575
0.052,12.0,5,7.4,3.524,4.95,6,0.28,1.531,1.161,2.499,4.684,15.673,-0.03,40.81,-18.35,0.028,10.375
0.052,12.0,5,7.4,3.524,4.95,7,0.28,1.658,1.292,2.367,4.523,15.547,-0.48,40.81,-18.35,0.028,10.375
0.052,11.2,5,7.3,3.539,4.9,6,0.37,1.594,1.213,2.263,4.271,14.725,-0.43,40.81,-18.35,0.028,9.607
0.052,7.7,5,6.7,3.626,4.63,4,0.68,1.285,1.285,1.417,3.041,11.274,0.17,40.81,-18.35,0.028,6.393
0.052,6.8,5,6.4,3.66,4.61,1,0.77,1.115,0.98,1.141,2.644,10.452,-0.21,40.81,-18.35,0.028,5.695
0.052,2.3,4,4.4,3.82,3.89,3,1.61,0.443,0.037,0.476,0.986,5.842,0.11,40.81,-18.35,0.028,1.887
0.071,11.5,5,7.3,3.533,4.94,5,0.34,1.524,1.146,2.354,4.554,15.848,-0.01,40.81,-18.35,0.042,9.907
0.071,8.6,5,7.0,3.598,4.71,3,0.62,1.371,1.307,1.691,3.405,12.908,0.15,40.81,-18.35,0.042,7.198
0.071,7.5,5,6.5,3.633,4.63,5,0.71,1.264,1.236,1.365,3.008,11.748,0.08,40.81,-18.35,0.042,6.225
0.071,5.8,5,6.1,3.707,4.52,3,0.87,0.893,0.587,0.896,2.114,10.086,-0.02,40.81,-18.35,0.042,4.955
0.071,5.6,5,5.8,3.717,4.55,6,0.92,0.839,0.484,0.867,2.025,9.992,-0.01,40.81,-18.35,0.042,4.851
0.071,5.5,5,5.8,3.723,4.5,2,0.92,0.851,0.54,0.867,1.973,9.909,0.27,40.81,-18.35,0.042,4.751
0.071,10.2,5,7.06,3.58,4.96,8,0.35,1.442,1.206,2.08,3.783,14.565,-0.2,40.81,-18.35,0.042,9.022
0.091,10.6,5,7.3,3.55,4.88,2,0.44,1.512,1.158,2.106,4.302,15.375,-0.03,40.81,-18.35,0.056,9.039
0.091,10.6,5,7.3,3.55,4.88,6,0.44,1.534,1.175,2.133,4.215,15.417,-0.2,40.81,-18.35,0.056,9.039
0.091,10.4,5,7.3,3.555,4.83,4,0.45,1.413,1.133,2.083,4.154,15.177,0.26,40.81,-18.35,0.056,8.839
0.091,9.8,5,7.15,3.568,4.81,4,0.52,1.479,1.21,1.944,4.017,14.629,-0.12,40.81,-18.35,0.056,8.303
0.091,9.7,5,7.15,3.57,4.78,2,0.52,1.44,1.224,1.918,3.912,14.526,0.08,40.81,-18.35,0.056,8.203
0.091,9.7,5,7.15,3.57,4.79,5,0.53,1.47,1.219,1.915,4.014,14.595,-0.07,40.81,-18.35,0.056,8.203
0.091,9.5,5,7.15,3.575,4.76,6,0.54,1.463,1.227,1.876,3.884,14.418,-0.17,40.81,-18.35,0.056,8.003
0.091,9.2,5,7.1,3.582,4.74,7,0.57,1.442,1.201,1.832,3.649,14.064,-0.4,40.81,-18.35,0.056,7.734
0.091,9.0,5,7.0,3.587,4.74,7,0.58,1.42,1.175,1.791,3.524,13.762,-0.51,40.81,-18.35,0.056,7.566
0.091,8.5,5,7.0,3.601,4.68,2,0.62,1.376,1.303,1.671,3.433,13.341,0.07,40.81,-18.35,0.056,7.098
0.091,8.1,5,6.7,3.613,4.66,3,0.65,1.334,1.331,1.558,3.241,12.959,0.24,40.81,-18.35,0.056,6.762
0.091,8.0,5,6.7,3.616,4.66,1,0.67,1.325,1.302,1.528,3.184,12.907,0.15,40.81,-18.35,0.056,6.662
0.091,6.8,5,6.4,3.66,4.61,4,0.77,1.169,1.144,1.181,2.7,11.56,0.2,40.81,-18.35,0.056,5.695
0.091,6.6,5,6.3,3.669,4.6,3,0.79,1.111,1.039,1.104,2.581,11.389,0.12,40.81,-18.35,0.056,5.56
0.091,5.9,5,6.1,3.701,4.54,2,0.84,0.929,0.67,0.922,2.17,10.808,0.05,40.81,-18.35,0.056,5.055
0.091,4.1,5,4.8,3.79,4.37,4,1.16,0.557,0.056,0.607,1.342,8.881,0.09,40.81,-18.35,0.056,3.542
0.091,2.3,4,4.3,3.85,4.04,3,1.63,0.363,0.05,0.373,0.768,7.195,0.16,40.81,-18.35,0.056,1.959
0.091,1.9,5,3.4,3.94,4.26,1,1.93,0.104,0.092,0.116,0.249,6.676,0.26,40.81,-18.35,0.056,1.819
0.091,8.4,5,6.75,3.623,4.78,8,0.54,1.252,1.031,1.463,3.01,13.265,-0.59,40.81,-18.35,0.056,7.657
0.091,6.2,5,5.75,3.726,4.65,8,0.71,0.753,0.234,0.846,1.945,10.954,-0.51,40.81,-18.35,0.056,5.982
0.111,10.1,5,7.2,3.561,4.83,2,0.49,1.449,1.19,2.022,4.006,15.467,0.1,40.81,-18.35,0.07,8.571
0.111,9.8,5,7.15,3.568,4.81,7,0.52,1.495,1.21,1.969,3.915,15.14,-0.31,40.81,-18.35,0.07,8.303
0.111,9.4,5,7.1,3.577,4.77,7,0.56,1.469,1.193,1.873,3.646,14.624,-0.55,40.81,-18.35,0.07,7.934
0.111,8.9,5,7.0,3.59,4.72,2,0.6,1.406,1.278,1.763,3.627,14.141,0.07,40.81,-18.35,0.07,7.466
0.111,7.7,5,6.7,3.626,4.64,4,0.7,1.292,1.216,1.423,3.232,13.066,-0.08,40.81,-18.35,0.07,6.393
0.111,7.4,5,6.5,3.637,4.61,1,0.7,1.243,1.153,1.339,3.034,12.765,-0.14,40.81,-18.35,0.07,6.125
0.111,6.7,5,6.4,3.664,4.59,2,0.78,1.13,1.033,1.132,2.638,12.045,-0.01,40.81,-18.35,0.07,5.595
0.111,5.9,5,6.1,3.701,4.54,7,0.84,0.858,0.388,0.908,2.158,11.184,-0.77,40.81,-18.35,0.07,5.055
0.111,5.7,5,6.0,3.712,4.55,7,0.92,0.876,0.548,0.894,2.096,10.909,0.0,40.81,-18.35,0.07,4.92
0.111,5.2,5,5.6,3.74,4.49,4,0.97,0.741,0.267,0.811,1.821,10.556,-0.06,40.81,-18.35,0.07,4.483
0.111,5.0,5,5.5,3.76,4.51,1,1.05,0.669,0.159,0.735,1.61,10.35,0.07,40.81,-18.35,0.07,4.347
0.111,4.1,5,5.0,3.77,4.22,7,1.05,0.608,0.055,0.69,1.539,9.445,-0.15,40.81,-18.35,0.07,3.479
0.111,4.0,5,4.7,3.79,4.35,4,1.18,0.585,0.106,0.616,1.35,9.275,0.25,40.81,-18.35,0.07,3.442
0.131,9.7,5,7.15,3.57,4.79,6,0.53,1.483,1.223,1.934,3.989,15.273,-0.15,40.81,-18.35,0.084,8.203
0.131,9.5,5,7.15,3.575,4.76,5,0.54,1.476,1.226,1.897,3.837,15.072,-0.28,40.81,-18.35,0.084,8.003
0.131,9.4,5,7.1,3.577,4.76,4,0.55,1.433,1.256,1.866,3.799,15.05,0.09,40.81,-18.35,0.084,7.934
0.131,9.4,5,7.1,3.577,4.76,5,0.55,1.463,1.238,1.866,3.905,15.021,-0.13,40.81,-18.35,0.084,7.934
0.131,9.2,5,7.1,3.582,4.74,6,0.57,1.442,1.26,1.822,3.877,14.779,0.02,40.81,-18.35,0.084,7.734
0.131,9.1,5,7.1,3.585,4.72,2,0.57,1.418,1.274,1.809,3.692,14.712,0.09,40.81,-18.35,0.084,7.634
0.131,9.1,5,7.0,3.585,4.77,1,0.58,1.431,1.262,1.805,3.801,14.754,0.04,40.81,-18.35,0.084,7.666
0.131,8.8,5,7.0,3.593,4.73,2,0.61,1.394,1.302,1.751,3.545,14.503,0.16,40.81,-18.35,0.084,7.398
0.131,7.8,5,6.7,3.623,4.66,4,0.68,1.299,1.186,1.463,3.233,13.484,-0.19,40.81,-18.35,0.084,6.493
0.131,7.8,5,6.7,3.623,4.66,1,0.69,1.306,1.209,1.463,3.27,13.519,-0.12,40.81,-18.35,0.084,6.493
0.131,7.8,5,6.7,3.623,4.66,7,0.69,1.277,1.112,1.46,3.112,13.494,-0.4,40.81,-18.35,0.084,6.493
0.131,7.6,5,6.5,3.63,4.65,3,0.7,1.293,1.296,1.411,3.054,13.339,0.19,40.81,-18.35,0.084,6.325
0.131,7.5,5,6.5,3.633,4.62,7,0.7,1.232,1.075,1.365,2.982,13.254,-0.4,40.81,-18.35,0.084,6.225
0.131,7.4,5,6.5,3.637,4.61,5,0.7,1.268,1.261,1.36,2.981,13.136,0.16,40.81,-18.35,0.084,6.125
0.131,7.1,5,6.5,3.648,4.63,5,0.74,1.2,1.1,1.261,2.867,12.684,-0.14,40.81,-18.35,0.084,5.93
0.131,6.9,5,6.5,3.656,4.58,1,0.75,1.177,1.095,1.203,2.756,12.502,-0.03,40.81,-18.35,0.084,5.73
0.131,6.9,5,6.5,3.656,4.59,1,0.76,1.164,1.052,1.199,2.75,12.471,-0.15,40.81,-18.35,0.084,5.73
0.131,6.0,5,6.1,3.697,4.56,3,0.84,0.983,0.806,0.968,2.252,11.651,0.23,40.81,-18.35,0.084,5.155
0.131,5.6,5,6.0,3.717,4.49,2,0.86,0.866,0.538,0.893,2.061,11.23,0.11,40.81,-18.35,0.084,4.82
0.131,4.7,5,5.3,3.76,4.41,6,0.99,0.637,0.055,0.733,1.627,10.285,-0.28,40.81,-18.35,0.084,4.047
0.131,4.9,5,5.4,3.76,4.45,4,1.01,0.668,0.146,0.735,1.622,10.638,0.02,40.81,-18.35,0.084,4.247
0.131,4.4,5,5.0,3.78,4.41,4,1.12,0.609,0.103,0.657,1.466,10.122,0.15,40.81,-18.35,0.084,3.81
0.131,4.4,5,5.0,3.78,4.42,3,1.13,0.607,0.098,0.657,1.466,10.088,0.13,40.81,-18.35,0.084,3.81
0.131,4.3,5,4.8,3.79,4.44,1,1.18,0.545,0.006,0.62,1.379,10.011,-0.13,40.81,-18.35,0.084,3.742
0.131,4.0,5,4.7,3.8,4.37,2,1.22,0.518,0.004,0.581,1.273,9.72,-0.08,40.81,-18.35,0.084,3.474
0.131,3.3,5,4.4,3.82,4.24,2,1.37,0.458,-0.001,0.511,1.061,9.051,-0.04,40.81,-18.35,0.084,2.838
0.131,2.3,4,4.5,3.8,3.8,3,1.61,0.514,0.038,0.579,1.26,7.875,-0.06,40.81,-18.35,0.084,1.839
0.151,9.4,5,7.1,3.577,4.76,4,0.55,1.464,1.253,1.863,3.994,15.346,0.0,40.81,-18.35,0.098,7.934
0.151,9.4,5,7.1,3.577,4.76,5,0.55,1.435,1.26,1.873,3.797,15.336,0.1,40.81,-18.35,0.098,7.934
0.151,9.3,5,7.1,3.58,4.74,7,0.56,1.462,1.235,1.858,3.832,15.349,-0.21,40.81,-18.35,0.098,7.834
0.151,9.1,5,7.0,3.585,4.77,7,0.58,1.445,1.211,1.827,3.678,15.135,-0.36,40.81,-18.35,0.098,7.666
0.151,9.0,5,7.0,3.587,4.74,2,0.58,1.439,1.267,1.787,3.864,14.961,0.0,40.81,-18.35,0.098,7.566
0.151,8.7,5,7.0,3.595,4.7,5,0.61,1.406,1.219,1.733,3.586,14.651,-0.29,40.81,-18.35,0.098,7.298
0.151,8.6,5,7.0,3.598,4.71,6,0.62,1.411,1.283,1.704,3.711,14.591,-0.01,40.81,-18.35,0.098,7.198
0.151,7.9,5,6.7,3.62,4.68,3,0.68,1.332,1.277,1.51,3.271,13.832,0.06,40.81,-18.35,0.098,6.593
0.151,7.6,5,6.5,3.63,4.64,6,0.69,1.294,1.234,1.405,3.234,13.508,-0.01,40.81,-18.35,0.098,6.325
0.151,7.2,5,6.5,3.644,4.62,7,0.74,1.188,1.018,1.286,2.873,13.138,-0.42,40.81,-18.35,0.098,5.965
0.151,7.1,5,6.5,3.648,4.63,6,0.74,1.199,1.086,1.265,2.872,13.164,-0.19,40.81,-18.35,0.098,5.93
0.151,6.9,5,6.4,3.656,4.62,2,0.76,1.205,1.189,1.232,2.792,12.944,0.2,40.81,-18.35,0.098,5.795
