# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.166,4.2,5,4.8,3.78,4.37,4,1.14,0.584,0.052,0.652,1.462,10.37,-0.02,38.06,54.63,0.07,3.61
0.166,3.2,4,5.0,3.77,3.91,6,1.22,0.605,0.059,0.69,1.534,9.364,-0.15,38.06,54.63,0.07,2.667
0.166,3.5,5,4.4,3.82,4.3,2,1.33,0.459,0.005,0.503,1.043,9.694,0.04,38.06,54.63,0.07,3.038
0.166,3.2,4,4.8,3.79,4.04,5,1.36,0.549,0.037,0.612,1.355,9.339,-0.04,38.06,54.63,0.07,2.715
0.166,2.2,3,6.1,3.68,3.15,5,1.4,1.04,0.765,0.978,2.386,8.287,-0.29,38.06,54.63,0.07,1.236
0.166,0.8,3,5.8,3.68,2.76,3,2.05,1.105,0.955,0.981,2.389,6.96,0.07,38.06,54.63,0.07,-0.164
0.166,1.0,3,3.8,3.88,3.75,2,2.16,0.254,0.155,0.269,0.6,7.208,-0.04,38.06,54.63,0.07,0.731
0.166,0.6,3,3.7,3.89,3.65,2,2.32,0.205,0.173,0.241,0.538,6.795,-0.16,38.06,54.63,0.07,0.355
0.166,8.6,5,6.8,3.617,4.8,8,0.52,1.249,0.914,1.549,3.033,14.81,-1.11,38.06,54.63,0.07,7.803
0.166,8.2,5,6.7,3.631,4.77,8,0.56,1.227,1.03,1.389,2.93,14.343,-0.5,38.06,54.63,0.07,7.513
0.166,7.6,5,6.51,3.655,4.73,8,0.6,1.113,0.886,1.185,2.72,13.746,-0.62,38.06,54.63,0.07,7.078
0.166,6.8,5,6.21,3.695,4.68,8,0.66,0.883,0.439,0.928,2.223,13.009,-0.87,38.06,54.63,0.07,6.469
0.166,5.6,5,5.28,3.755,4.58,8,0.77,0.608,-0.056,0.749,1.675,11.69,-0.82,38.06,54.63,0.07,5.457
0.196,8.5,5,6.9,3.601,4.7,3,0.63,1.391,1.266,1.672,3.614,15.076,-0.08,38.06,54.63,0.073,7.13
0.196,8.2,5,6.7,3.61,4.69,5,0.66,1.35,1.313,1.597,3.271,14.689,0.15,38.06,54.63,0.073,6.862
0.196,8.2,5,6.7,3.61,4.69,6,0.66,1.336,1.173,1.588,3.336,14.671,-0.34,38.06,54.63,0.073,6.862
0.196,8.1,5,6.7,3.613,4.66,5,0.66,1.343,1.237,1.556,3.42,14.592,-0.1,38.06,54.63,0.073,6.762
0.196,8.0,5,6.7,3.616,4.65,5,0.66,1.32,1.194,1.524,3.308,14.477,-0.22,38.06,54.63,0.073,6.662
0.196,7.9,5,6.7,3.62,4.68,2,0.68,1.321,1.307,1.504,3.164,14.352,0.18,38.06,54.63,0.073,6.593
0.196,7.6,5,6.5,3.63,4.65,7,0.7,1.227,1.031,1.382,2.946,14.215,-0.55,38.06,54.63,0.073,6.325
0.196,7.2,5,6.5,3.644,4.61,3,0.72,1.23,1.178,1.292,2.937,13.794,0.03,38.06,54.63,0.073,5.965
0.196,6.7,5,6.4,3.664,4.59,4,0.78,1.138,1.073,1.144,2.653,13.237,0.1,38.06,54.63,0.073,5.595
0.196,6.6,5,6.3,3.669,4.61,7,0.8,1.057,0.844,1.083,2.564,13.226,-0.43,38.06,54.63,0.073,5.56
0.196,6.5,5,6.3,3.673,4.58,4,0.8,1.072,0.928,1.059,2.522,12.998,-0.09,38.06,54.63,0.073,5.46
0.196,6.4,5,6.3,3.678,4.58,3,0.8,1.076,0.994,1.047,2.477,13.024,0.18,38.06,54.63,0.073,5.425
0.196,6.4,5,6.3,3.678,4.58,2,0.81,1.076,0.991,1.046,2.477,12.856,0.17,38.06,54.63,0.073,5.425
0.196,6.3,5,6.3,3.682,4.56,5,0.83,1.042,0.904,1.017,2.419,12.905,0.08,38.06,54.63,0.073,5.325
0.196,6.2,5,6.2,3.687,4.59,5,0.84,0.986,0.748,0.982,2.348,12.651,-0.2,38.06,54.63,0.073,5.29
0.196,6.1,5,6.2,3.692,4.56,4,0.84,0.999,0.831,0.982,2.302,12.549,0.16,38.06,54.63,0.073,5.19
0.196,5.8,5,6.0,3.707,4.54,2,0.87,0.925,0.674,0.925,2.143,12.377,0.18,38.06,54.63,0.073,5.02
0.196,6.0,5,6.1,3.697,4.58,5,0.88,0.907,0.541,0.933,2.219,12.541,-0.47,38.06,54.63,0.073,5.155
0.196,5.9,5,6.1,3.701,4.56,5,0.88,0.922,0.63,0.924,2.183,12.362,-0.07,38.06,54.63,0.073,5.055
0.196,5.9,5,6.1,3.701,4.56,7,0.89,0.882,0.483,0.916,2.168,12.533,-0.48,38.06,54.63,0.073,5.055
0.196,5.8,5,6.0,3.707,4.55,7,0.89,0.857,0.433,0.904,2.127,12.363,-0.47,38.06,54.63,0.073,5.02
0.196,5.4,5,5.8,3.728,4.5,5,0.93,0.774,0.305,0.847,1.941,11.992,-0.24,38.06,54.63,0.073,4.651
0.196,4.9,5,5.4,3.74,4.35,7,0.93,0.722,0.207,0.811,1.818,11.415,-0.23,38.06,54.63,0.073,4.183
0.196,5.2,5,5.5,3.74,4.52,4,0.98,0.754,0.314,0.82,1.824,11.736,0.07,38.06,54.63,0.073,4.515
0.196,5.0,5,5.5,3.75,4.47,5,0.98,0.686,0.154,0.771,1.718,11.455,-0.18,38.06,54.63,0.073,4.315
0.196,4.6,5,5.1,3.76,4.34,7,0.98,0.65,0.102,0.729,1.612,11.227,-0.12,38.06,54.63,0.073,3.947
0.196,4.5,5,5.0,3.76,4.34,7,1.02,0.6,-0.038,0.729,1.623,11.101,-0.61,38.06,54.63,0.073,3.847
0.196,4.5,5,5.0,3.77,4.41,5,1.05,0.634,0.124,0.695,1.538,10.99,0.09,38.06,54.63,0.073,3.879
0.196,4.4,5,5.0,3.77,4.37,6,1.05,0.623,0.09,0.692,1.541,10.953,-0.02,38.06,54.63,0.073,3.779
0.196,3.5,4,5.0,3.77,4.01,6,1.15,0.619,0.084,0.692,1.536,10.044,-0.06,38.06,54.63,0.073,2.967
0.196,3.5,4,5.0,3.77,4.02,6,1.16,0.581,-0.014,0.692,1.546,10.007,-0.41,38.06,54.63,0.073,2.967
0.196,1.2,3,6.1,3.64,2.42,7,1.18,1.213,1.08,1.266,2.882,7.795,-0.39,38.06,54.63,0.073,0.016
0.196,3.8,5,4.6,3.8,4.34,2,1.24,0.521,0.019,0.576,1.259,10.375,0.0,38.06,54.63,0.073,3.274
0.196,3.0,4,4.8,3.78,3.9,5,1.31,0.587,0.073,0.653,1.455,9.596,0.01,38.06,54.63,0.073,2.491
0.196,3.3,5,4.4,3.82,4.24,3,1.36,0.458,0.005,0.506,1.048,9.928,0.01,38.06,54.63,0.073,2.838
0.196,3.1,4,4.7,3.8,4.06,4,1.37,0.533,0.06,0.574,1.249,9.618,0.13,38.06,54.63,0.073,2.639
0.196,2.9,5,4.0,3.85,4.25,2,1.51,0.374,0.032,0.387,0.789,9.507,0.15,38.06,54.63,0.073,2.533
0.196,2.2,5,3.6,3.9,4.22,2,1.76,0.22,0.104,0.24,0.514,8.648,0.06,38.06,54.63,0.073,1.992
0.196,1.9,4,4.2,3.87,3.98,3,1.76,0.306,0.098,0.313,0.676,8.507,-0.01,38.06,54.63,0.073,1.607
0.196,3.6,4,4.69,3.777,3.97,8,0.92,0.539,-0.072,0.665,1.506,10.118,-0.6,38.06,54.63,0.073,3.507
0.226,8.3,5,6.9,3.607,4.68,6,0.65,1.369,1.256,1.617,3.525,15.087,-0.09,38.06,54.63,0.075,6.93
0.226,8.3,5,6.9,3.607,4.68,7,0.65,1.367,1.246,1.618,3.505,15.092,-0.12,38.06,54.63,0.075,6.93
0.226,8.2,5,6.9,3.61,4.66,6,0.65,1.353,1.234,1.588,3.446,14.997,-0.14,38.06,54.63,0.075,6.83
0.226,8.1,5,6.7,3.613,4.66,3,0.66,1.341,1.303,1.567,3.231,14.994,0.11,38.06,54.63,0.075,6.762
0.226,7.7,5,6.7,3.626,4.63,5,0.68,1.301,1.272,1.435,3.11,14.626,0.08,38.06,54.63,0.075,6.393
0.226,7.7,5,6.7,3.626,4.63,3,0.69,1.299,1.235,1.426,3.262,14.447,-0.03,38.06,54.63,0.075,6.393
0.226,7.7,5,6.7,3.626,4.63,5,0.69,1.288,1.2,1.424,3.209,14.512,-0.13,38.06,54.63,0.075,6.393
0.226,7.6,5,6.5,3.63,4.64,6,0.69,1.285,1.221,1.396,3.204,14.504,-0.03,38.06,54.63,0.075,6.325
0.226,7.6,5,6.5,3.63,4.65,7,0.7,1.253,1.116,1.39,3.052,14.506,-0.32,38.06,54.63,0.075,6.325
0.226,7.1,5,6.5,3.648,4.59,4,0.73,1.205,1.122,1.258,2.869,13.924,-0.08,38.06,54.63,0.075,5.865
0.226,7.2,5,6.5,3.644,4.62,2,0.74,1.232,1.201,1.3,2.895,13.981,0.09,38.06,54.63,0.075,5.965
0.226,7.2,5,6.5,3.644,4.62,7,0.74,1.191,1.045,1.28,2.874,13.982,-0.33,38.06,54.63,0.075,5.965
0.226,6.9,5,6.5,3.656,4.58,4,0.75,1.172,1.085,1.199,2.747,13.704,-0.05,38.06,54.63,0.075,5.73
0.226,7.0,5,6.5,3.652,4.62,4,0.76,1.197,1.128,1.233,2.808,13.851,-0.02,38.06,54.63,0.075,5.83
0.226,6.9,5,6.4,3.656,4.62,7,0.77,1.108,0.873,1.173,2.709,13.698,-0.64,38.06,54.63,0.075,5.795
0.226,6.7,5,6.4,3.664,4.59,2,0.78,1.15,1.109,1.153,2.658,13.541,0.18,38.06,54.63,0.075,5.595
0.226,6.5,5,6.3,3.673,4.58,2,0.8,1.106,1.05,1.084,2.541,13.321,0.22,38.06,54.63,0.075,5.46
0.226,6.3,5,6.3,3.682,4.56,5,0.83,1.017,0.816,1.004,2.407,13.105,-0.16,38.06,54.63,0.075,5.325
0.226,6.0,5,6.1,3.697,4.57,3,0.86,0.979,0.799,0.964,2.244,12.938,0.22,38.06,54.63,0.075,5.155
0.226,6.0,5,6.1,3.697,4.57,6,0.86,0.932,0.624,0.939,2.229,12.817,-0.24,38.06,54.63,0.075,5.155
0.226,5.9,5,6.1,3.701,4.55,3,0.87,0.93,0.655,0.926,2.187,12.656,-0.01,38.06,54.63,0.075,5.055
0.226,6.0,5,6.1,3.697,4.58,5,0.88,0.972,0.773,0.96,2.242,12.931,0.16,38.06,54.63,0.075,5.155
0.226,5.9,5,6.1,3.701,4.56,4,0.89,0.936,0.678,0.931,2.188,12.667,0.05,38.06,54.63,0.075,5.055
0.226,5.7,5,6.0,3.712,4.54,7,0.9,0.844,0.426,0.893,2.09,12.461,-0.34,38.06,54.63,0.075,4.92
0.226,5.4,5,5.6,3.728,4.54,3,0.96,0.796,0.381,0.849,1.946,12.167,-0.03,38.06,54.63,0.075,4.683
0.226,5.3,5,5.6,3.734,4.5,3,0.97,0.772,0.331,0.831,1.887,12.153,-0.02,38.06,54.63,0.075,4.583
0.226,5.2,5,5.6,3.74,4.49,4,0.97,0.752,0.304,0.818,1.825,11.978,0.04,38.06,54.63,0.075,4.483
0.226,5.2,5,5.5,3.74,4.51,5,0.97,0.787,0.403,0.824,1.826,12.106,0.29,38.06,54.63,0.075,4.515
0.226,5.2,5,5.5,3.74,4.52,3,0.98,0.741,0.266,0.814,1.826,12.082,-0.07,38.06,54.63,0.075,4.515
0.226,5.1,5,5.5,3.745,4.48,4,0.98,0.728,0.26,0.794,1.764,11.926,0.05,38.06,54.63,0.075,4.415
0.226,5.0,5,5.5,3.75,4.47,5,0.98,0.683,0.144,0.772,1.72,11.915,-0.21,38.06,54.63,0.075,4.315
0.226,5.0,5,5.5,3.75,4.48,2,1.02,0.716,0.248,0.781,1.718,11.811,0.11,38.06,54.63,0.075,4.315
0.226,4.8,5,5.3,3.76,4.45,2,1.06,0.667,0.15,0.733,1.614,11.669,0.04,38.06,54.63,0.075,4.147
0.226,4.4,5,5.0,3.77,4.37,6,1.07,0.615,0.068,0.692,1.545,11.177,-0.1,38.06,54.63,0.075,3.779
0.226,3.8,4,5.0,3.76,4.07,7,1.09,0.588,-0.057,0.73,1.624,10.682,-0.71,38.06,54.63,0.075,3.243
0.226,3.5,5,4.8,3.78,4.07,6,1.18,0.591,0.073,0.654,1.46,10.358,0.03,38.06,54.63,0.075,2.91
0.226,3.4,5,4.6,3.8,4.18,4,1.3,0.522,0.03,0.576,1.257,10.224,0.02,38.06,54.63,0.075,2.874
0.226,3.0,4,4.7,3.8,4.02,4,1.4,0.5,-0.011,0.577,1.263,9.825,-0.21,38.06,54.63,0.075,2.539
0.226,3.3,5,4.2,3.83,4.29,2,1.41,0.428,0.012,0.466,0.937,10.176,0.08,38.06,54.63,0.075,2.869
0.226,2.1,4,4.5,3.8,3.74,3,1.68,0.507,0.035,0.575,1.251,8.952,-0.08,38.06,54.63,0.075,1.639
0.226,7.4,5,6.44,3.665,4.72,8,0.62,1.04,0.722,1.092,2.581,14.264,-0.9,38.06,54.63,0.075,6.93
0.226,6.6,5,6.12,3.705,4.67,8,0.68,0.84,0.354,0.902,2.137,13.362,-0.8,38.06,54.63,0.075,6.31
0.226,6.2,5,5.75,3.726,4.65,8,0.71,0.729,0.109,0.847,1.962,13.111,-0.96,38.06,54.63,0.075,5.982
0.226,5.8,5,5.42,3.746,4.61,8,0.75,0.616,-0.097,0.79,1.774,12.564,-1.3,38.06,54.63,0.075,5.637
0.226,5.4,5,5.15,3.763,4.55,8,0.79,0.596,-0.043,0.719,1.607,12.268,-0.6,38.06,54.63,0.075,5.272
0.226,4.2,5,4.73,3.793,4.26,8,0.88,0.461,-0.169,0.609,1.379,11.099,-1.21,38.06,54.63,0.075,4.108
0.256,7.9,5,6.7,3.62,4.68,6,0.68,1.308,1.184,1.493,3.264,14.964,-0.21,38.06,54.63,0.076,6.593
0.256,7.8,5,6.7,3.623,4.66,2,0.69,1.311,1.299,1.472,3.124,14.937,0.16,38.06,54.63,0.076,6.493
0.256,7.6,5,6.5,3.63,4.65,5,0.7,1.283,1.213,1.396,3.194,14.808,-0.05,38.06,54.63,0.076,6.325
0.256,7.5,5,6.5,3.633,4.62,5,0.7,1.274,1.216,1.371,3.153,14.544,-0.01,38.06,54.63,0.076,6.225
0.256,7.6,5,6.5,3.63,4.66,3,0.71,1.29,1.288,1.408,3.045,14.645,0.18,38.06,54.63,0.076,6.325
0.256,7.4,5,6.5,3.637,4.62,6,0.71,1.261,1.205,1.345,3.09,14.497,0.0,38.06,54.63,0.076,6.125
0.256,7.4,5,6.5,3.637,4.62,7,0.71,1.227,1.097,1.337,2.98,14.505,-0.29,38.06,54.63,0.076,6.125
0.256,7.4,5,6.5,3.637,4.64,6,0.71,1.217,1.063,1.336,2.945,14.545,-0.37,38.06,54.63,0.076,6.165
0.256,7.2,5,6.5,3.644,4.61,4,0.71,1.228,1.162,1.29,2.95,14.263,-0.02,38.06,54.63,0.076,5.965
0.256,7.4,5,6.5,3.637,4.62,3,0.72,1.251,1.175,1.343,3.061,14.441,-0.08,38.06,54.63,0.076,6.125
