,RA,DEC,ECLONG,ECLAT,V,Ks,TESSMAG,TEFF,RADIUS,MASS,CONTRATIO,SELECTED,tess_ccd,obs_len,isMdwarf,cosi,noise_level,Nplanets,planetRadius,planetPeriod,starID,T0,Ntransits,ars,ecc,rprs,impact,duration,duration_correction,transit_depth,transit_depth_diluted,nsectors
43521,195.194437,12.375722,189.01969,17.365678,9.7089996,5.5780001,7.75,3641.0,0.56900001,0.61400002,0.00046868355000000004,True,1,27.4,False,0.052686801774556764,85.79200375324459,2,1.5384668655497435,3.682088560809312,33114,2.4622885417828884,7.0,14.994877611127365,0.2356022030325237,0.024753363631940712,0.739106324644632,0.05557950972192383,1.154949450550184,612.7290110950852,612.4419696185953,1.0
43990,294.776274,76.42199699999998,62.757583,77.588514,8.0609999,5.8979998,7.212999799999999,5136.0,1.02575,0.86613101,0.00041691825,True,4,274.0,False,0.02527029707212813,76.20801009885443,1,2.8800497756989687,11.741231979222931,33729,2.4554615934679505,24.0,20.209940453585784,0.10196131517737908,0.02570495315283847,0.5568520932042814,0.15939221633079614,1.9558663532918368,660.7446165896204,660.4692549036871,10.0
44365,95.488548,-34.512153999999995,98.502891,-57.789554,9.088999699999999,7.512000099999999,8.501999900000001,5681.3398,0.95047402,1.0104655999999999,0.032484021,True,3,27.4,False,0.10359917765068494,107.52957628842016,2,3.9541857474581983,3.0141960617957846,34073,0.16207856199009893,10.0,9.274364853032024,0.020531964023966755,0.03808685956295765,0.941675534422,0.04545835344982485,1.0445096853527958,1450.608871368459,1404.9698027902546,1.0
44440,312.211363,5.19969,316.241942,22.120675,9.6210003,8.2510004,9.1450005,5787.7402,1.33513,1.0384285,0.12213536,True,1,27.4,False,0.025747513146102685,137.37212589751647,2,3.339245662135194,3.9449759357992327,34158,3.2852001645161057,7.0,7.972009394651604,0.19626791996186185,0.02289724149472164,0.23178519055098395,0.15739624973068098,1.9435817434665164,524.2836680676024,467.2196303194674,1.0
44442,24.024378,-61.084297,339.220956,-61.81238000000001,10.093,8.6820002,9.487999900000002,5787.4902,0.97925901,1.0383596,0.00025963008999999997,True,3,54.8,False,0.000282180893054762,159.19484217640218,2,1.6304616254910567,7.449735942512321,34162,0.6629032674206756,8.0,16.6053686639582,0.08854399752167655,0.015243031750476954,0.00447926847579899,0.14507053957817925,1.8659295136409364,232.35001694604844,232.28970754837158,2.0
44443,24.024378,-61.084297,339.220956,-61.81238000000001,10.093,8.6820002,9.487999900000002,5787.4902,0.97925901,1.0383596,0.00025963008999999997,True,3,54.8,False,0.000282180893054762,159.19484217640218,2,1.8790600443071743,9.826996269701144,34162,0.20329178291347008,6.0,19.97262417298166,0.028137262407986727,0.017567154889524254,0.005513062887954947,0.15943386312506055,1.9561218558672293,308.604930912536,308.52482858352363,2.0
44731,331.3267390000001,31.925684000000004,347.632612,40.328611,10.26,8.536000300000001,9.569999699999999,5879.0,0.9490270000000001,1.0650823999999999,0.010462284,True,2,27.4,False,0.005034582620273453,165.16096471870608,1,1.7762732308201905,4.337672748256008,34608,0.7058217999883576,7.0,12.049155469691172,0.018571749907825258,0.01713521472851546,0.060373309826178535,0.11648860287225772,1.672042603803559,293.6155837923331,290.5755003838749,1.0
44736,241.559794,17.403484,235.076239,37.457825,9.5579996,8.2180004,9.015999800000001,6185.0,1.24444,1.1834303999999998,0.0006215311599999999,True,2,27.4,False,0.007229696062279411,130.33440326252702,2,2.7522837697508797,7.007307281013702,34618,2.490268528027713,4.0,13.10319801883735,0.2406362934181916,0.02024778849287173,0.08319556689593374,0.17327230351355755,2.039248705853551,409.97293885206886,409.71828617039216,1.0
44746,169.929799,-28.945185,183.462191,-30.324784,10.211,8.6789999,9.599,5940.0,0.98070198,1.085,0.018095357,True,2,27.4,False,0.03007578335280148,167.34686758900523,1,3.4653372129425386,0.9122229778339924,34634,0.5836118546512598,30.0,4.148996960036931,0.013431717549984809,0.03234944237034062,0.12318599316524005,0.07251721283503262,1.3192471747329166,1046.4864216719886,1027.8864494143734,1.0
44820,240.89392,12.648604,235.672974,32.684566,10.394,8.0340004,9.4849997,4884.0,1.13296,0.79752463,0.0016820451,True,2,27.4,False,0.04024176772539345,158.98242517049772,2,1.9925623291067929,3.7897473552720777,34721,3.135478591207076,7.0,8.376126246657066,0.013553461337285624,0.01610110517844645,0.3373194750476453,0.13845366392459074,1.8228790234654024,259.24558796739507,258.810257442035,1.0
45094,96.87555,-22.923683,99.157001,-46.14466,10.71,8.4870005,9.8260002,5089.0,0.74889803,0.85314924,0.01516378,True,2,27.4,False,0.03396010383214465,185.9305083263652,1,14.361352751652415,3.4160020468799943,35137,2.345895129107836,8.0,12.092997984502931,0.053811510142605115,0.1755621982893691,0.4259329725874632,0.09871146831750828,1.5391800543211955,30822.085468195753,30361.68751824041,1.0
45232,279.84319,-57.401562,276.39198700000003,-34.180477,10.777999999999999,9.421999900000001,10.300999999999998,6019.0,0.97651798,1.1138183000000001,1.7907642,True,2,27.4,False,0.0904448315134595,234.79197586034024,1,3.497409537374713,1.1455775822018734,35363,0.9620386223953852,24.0,4.892646000708472,0.0354883523964293,0.03278872992657595,0.4544799913127031,0.06983076286211032,1.29458036007451,1075.1008101979373,385.2352736207299,1.0
45286,105.014073,-61.609234,149.894263,-81.81416899999998,11.777000000000001,10.193999999999999,11.139000000000001,6132.0,1.0621001,1.1601127,0.028945645,True,4,328.7999999999999,False,0.00900874615450109,369.0090323704657,1,2.4097389122728785,50.22776939171829,35437,3.480510897243668,7.0,56.69787596061866,0.02476274545620416,0.02077126227731096,0.4985407777816052,0.2511986616075566,2.455354939429605,431.44533659284144,419.3081905632065,12.0
45535,32.897655,-61.14826600000001,345.082401,-65.209827,10.390999999999998,8.074000400000001,9.512000099999998,4817.0,0.80488503,0.78006703,0.0008739010099999999,True,3,54.8,False,0.02513848492594084,160.9088162338036,1,2.849647990511873,14.694507143798301,35834,10.751697440930732,3.0,28.8857107518094,0.12086503559247505,0.032412737696384045,0.6918425373382024,0.12414077520716935,1.726087658542307,1050.5855649745952,1049.6682588230447,2.0
45581,274.78312900000003,57.225056,285.709321,80.40309999999998,9.883999800000002,8.408,9.343999900000002,5776.0,1.13212,1.03521,0.00099937757,True,4,356.2,False,0.0038015254653068773,149.44552798600853,1,3.8084816088972815,58.451915653256435,35902,18.20668847777944,6.0,56.65685202398272,0.2665518467829295,0.030797662022978668,0.209006441325588,0.3314971771549421,2.8206262162361413,948.4959860816226,947.5490268377257,13.0
45582,267.411319,73.439751,96.121061,83.065831,10.067,8.7580004,9.5500002,6024.0,1.23834,1.11575,0.0014657425,True,4,328.7999999999999,False,0.0004063860879812698,163.67690844714718,1,2.775130547737601,60.830637830373405,35904,41.610440233090436,5.0,54.538128178493004,0.12392544081131128,0.02051643342259617,0.02318120682549066,0.36224764381127306,2.9485493808770697,420.9240403838211,420.3079771186692,12.0
45613,230.195014,69.761528,149.70224299999995,75.13825899999998,9.373000099999999,8.203000099999999,8.9569998,6249.0,1.34999,1.21259,0.013213684,True,4,137.0,False,0.04885498343938155,127.30703896449845,2,8.964914679239511,2.1814727331431785,35943,1.62035978797346,63.0,5.593412986086248,0.20353264988482347,0.060795853219977714,0.2387164977477005,0.12921061529445754,1.7609811944103722,3696.135768745073,3647.9331330715368,5.0
45775,243.562694,-75.80853999999998,259.467147,-53.33691500000001,9.7200003,8.1429996,9.156000099999998,5638.0,1.07935,0.99956298,0.56395113,True,3,54.8,False,0.013524938233753449,137.99985245523257,1,2.6709590680482793,13.78810201194525,36153,12.455421196365359,4.0,22.42403012492696,0.0970592882654166,0.022654959251384624,0.27326902812659976,0.19295814863324792,2.1519748063576283,513.2471786818977,328.1734120949788,2.0
45910,207.649969,-30.916786,216.855339,-18.241806,11.434000000000001,9.4320002,10.662,5250.6001,0.78638601,0.84347343,0.006533951,True,1,27.4,False,0.06640260762061201,283.49315119146917,3,3.646308054851637,3.2388908823686364,36328,2.7358275153901754,8.0,11.072741280388376,0.0983207890235348,0.042449827206573434,0.6728984161421004,0.07436029021213443,1.3359067950614016,1801.9878298679428,1790.2901616757713,1.0
45972,248.637706,55.472984,217.1771,74.981888,12.370999999999999,10.227,11.540999999999999,5060.7402,0.60090703,0.80969757,0.04957783599999999,True,4,137.0,False,0.08165257865888476,466.9529734987556,2,1.6968824153768662,2.162617200760926,36403,0.4657960280339121,64.0,10.92000943164625,0.0682352188053804,0.025852515842218076,0.9238331375380706,0.028216596075019505,0.8229205950761399,668.3525753721366,636.78228755217,5.0
46042,77.121936,-56.987587,51.696096,-78.70243499999998,8.1960001,6.3299999000000025,7.52,5336.0,0.96552497,0.92104536,0.00083262456,True,4,356.2,False,0.012718731304227848,81.19716037752866,2,1.9628965972447248,15.629138481598105,36525,9.601444504597234,23.0,26.518957081581224,0.019716036281576033,0.018611966449480287,0.3414680720143622,0.18008661062364476,2.0789609556139994,346.4052951165798,346.11710951056506,13.0
46103,313.210192,3.1884740000000003,316.6407430000001,19.907387,9.135000199999999,7.263,8.364000299999999,5604.0,1.06657,0.99106121,0.0019229974,True,1,27.4,False,0.060676816117597336,102.6336742350403,1,1.7210077581811736,4.292725713866751,36589,1.0006762869918906,7.0,10.394472945142718,0.02982795434303588,0.014772425650588937,0.6473043499308188,0.10302167757675704,1.5724249622294122,218.224559602178,217.80571976935641,1.0
46338,244.052464,61.43721800000001,192.161247,77.64292299999998,10.121,8.6330004,9.579000500000001,5810.0,1.1455801,1.0446428,0.0046216883,True,4,274.0,False,0.008233203305546222,165.83507512615347,2,1.875566265693371,49.72382548497561,36911,16.123099505817606,6.0,50.420802196013746,0.05019874796321463,0.014988746018216282,0.4295074426410282,0.2887077414280365,2.632296676720326,224.6625071985944,223.62896383290672,10.0
46701,284.9649330000001,42.454842,296.301689,64.533731,13.252,10.091000000000001,11.948,4351.0,0.70965803,0.68009067,0.085598946,True,3,82.19999999999997,False,0.005876068202461338,600.287120785431,4,3.055306051796149,18.40164919685545,37344,8.84974209541123,4.0,36.361955713168996,0.17368028765381022,0.039415219333449575,0.17914900229441194,0.16495488858904142,1.98970282357366,1553.559515103937,1431.062107077559,3.0
49259,85.750422,-33.625088,83.50048199999998,-56.96854,15.519,10.571,12.972999999999999,3344.0,0.30700001,0.30199999,0.0080043776,True,3,54.8,True,0.02055316176767097,1198.6679987216069,3,2.8393726788963725,3.924379933303538,38739,0.3732034144650075,14.0,22.890091842639155,0.0143995727502808,0.08467249520707276,0.4643956041366067,0.05352125974182617,1.1333623576790557,7169.431444591759,7112.500306458747,2.0
49958,34.027533,-30.112236,18.836059,-40.756756,15.855,10.912,13.286,3392.0,0.331,0.331,1.1108679e-05,True,2,27.4,True,0.016437632151122483,1504.8595028647192,5,3.313854897891265,6.747824030862845,39019,1.168634394127891,4.0,31.416665469394125,0.004240744607200757,0.09165662111841248,0.5163240332603031,0.06577793737573469,1.2564515498090774,8400.936194844215,8400.842872577414,1.0
50361,17.28153,-26.130074,4.635757,-30.674366999999997,13.443,9.8640003,11.827,4058.0,0.64600003,0.69499999,0.0081042349,True,2,54.8,False,0.030680654087131613,556.3263724324553,1,16.851290858771847,12.536120756924452,39209,0.20392319427398187,5.0,31.15115044911808,0.06677702922279027,0.2388135613740703,0.95261431186271,0.1015052195095274,1.5608091709842873,57031.917096166835,56573.43270839862,2.0
50412,333.053989,-18.94759,328.218389,-7.320710000000001,13.513,9.626999900000001,11.684000000000001,3861.0,0.56999999,0.61799997,0.00073958485,True,1,27.4,False,0.02589594318141175,509.2724751147936,4,2.5629772810705957,11.31472260279341,39282,1.3831328517330694,3.0,31.706878984701014,0.0029944803510091504,0.04116501301728321,0.8195894709661651,0.07296613926346526,1.3233243526525031,1694.558296713096,1693.3059532836326,1.0
50463,262.086913,-65.648849,265.596176,-42.330481,12.407,9.484000199999999,11.258,4470.0,0.73090398,0.70100439,0.14780626,True,2,27.4,False,0.023164993260082367,395.1329553963524,2,19.747219302209626,3.4324250299173795,39351,1.4035855814073133,8.0,11.64260626141952,0.010832572090712532,0.2473454758198596,0.26799823237340803,0.11456120056956468,1.658152228738228,61179.78440855273,53301.49045236322,1.0
50803,104.028761,-65.246849,173.551845,-84.13728899999998,16.183001,11.103,13.639000000000001,3277.0,0.33641401,0.32323411,0.010945588000000001,True,4,356.2,True,0.014487954943349203,1961.1399478851008,2,3.930229185794608,8.12162811834464,39666,6.659091704460227,44.0,34.700039720412356,0.07612451663837139,0.10695526085833833,0.5355775271373278,0.07219115066989837,1.3162779402837232,11439.427825275196,11315.572233621731,13.0
51921,257.31023,60.291203,222.02145499999997,81.573222,16.805999999999994,11.395,14.122,3174.0,0.28198701,0.26220289,0.1216799,True,4,356.2,True,0.0018877616978286715,2853.277602553648,2,2.2877599030304623,13.701024018783198,40528,4.398265955416039,26.0,54.71272240213274,0.09450817491296062,0.07427449197834994,0.1093783577053492,0.08519138543415879,1.4298927408794728,5516.700158641969,4918.248208461228,13.0
52537,229.155467,53.929363,192.749989,66.746271,16.004,9.934,14.02,3020.0,0.18700001,0.149,7.8339763e-05,True,3,54.8,True,0.01565500141649501,2633.1602161977207,5,3.1005220469470607,11.781139027000926,40773,3.5677699322037517,5.0,61.79427361010297,0.013249840278269445,0.1517929295287222,0.9732702581554318,0.037383693501579635,0.9472109817975672,23041.093454911625,23039.288562505953,2.0
54075,94.836609,-6.655973,95.549399,-30.002141,13.075,8.237999900000002,10.493,3406.0,0.266,0.244,0.038112462,True,2,27.4,True,0.02521078327678039,259.24374852873194,1,1.3497270220442543,7.72000486968407,41401,3.6227236485756134,4.0,38.6304356682204,0.105996001209099,0.046453950702312584,0.9087897259863756,0.033014156905598835,0.8901346896590269,2157.9695358528875,2078.743503083857,1.0
54305,147.794911,-67.686859,209.579342,-68.321552,16.389999,11.113,13.504000000000001,3216.0,0.24699999,0.22699999999999998,0.023873135,True,3,82.19999999999997,True,0.02161794342228474,1770.500814647093,2,2.727418236322701,6.217570754168944,41517,0.14895207710135916,14.0,35.155646743372515,0.04995522837424363,0.10109115370221,0.7272842289488824,0.04655578820520045,1.0570425331673323,10219.421356843848,9981.140248243597,3.0
55134,86.82588299999998,-48.525185,83.22486399999998,-71.889832,9.748000099999999,6.2940001,8.2309999,3978.0,0.66600001,0.68300003,0.0012799089,True,3,82.19999999999997,False,0.05404965234295445,98.33685940462313,2,1.089579864923093,6.498790655633802,41980,4.774092003377169,12.0,19.386107702560754,0.11884936268224915,0.014977632903295174,0.926573609466706,0.0442762623821993,1.0308396078793167,224.3294873858703,224.04273309779808,3.0
55667,91.719879,-31.515057,92.552833,-54.939108,8.9759998,7.7210002000000015,8.5200005,6252.0,1.12865,1.2139801000000001,0.13680342,True,3,54.8,False,0.017936008743177245,108.20290938581634,2,1.9333234506935395,15.517839160750361,42652,2.7534016822863365,4.0,24.75530711157988,0.011972213982783331,0.015682076986753515,0.44331290284735336,0.18240916463604015,2.09232405503186,245.92753861846424,216.3325112256121,2.0
55684,59.381473,-7.960831,55.241092,-27.780579,8.744999900000002,7.073999900000001,8.1339998,5816.0,0.90936702,1.0463463,0.00062552094,True,1,27.4,False,0.030627199318711718,95.4462863741257,1,1.8012761924538767,3.7001374021689495,42669,2.3118816571616594,7.0,11.243480392262816,0.0020226273311679714,0.01813424412721196,0.3448711809530929,0.10051699871983448,1.5531928306800888,328.8508100653215,328.6452355886296,1.0
55701,322.817343,86.86830899999998,83.234459,68.317461,9.489999800000001,7.401,8.6450005,5873.0,1.19909,1.0632247,0.96354389,True,3,54.8,False,0.006222577898327475,113.11182633696777,1,3.3175969857499688,10.574623011378694,42694,1.5556862608168534,6.0,17.26378762378943,0.0018802477981960468,0.025329708699547964,0.10758720398932772,0.1989297064208811,2.1850201267039044,641.5941428039557,326.753145713466,2.0
55722,217.601231,38.510693,197.07022,49.569883,9.158,7.125,8.350999799999999,5125.0,1.3166699,0.86309117,0.0014830548000000002,True,2,54.8,False,0.0015351681316035926,102.1959431739526,1,2.125654472709152,5.9500699658815135,42730,2.818193045487837,9.0,9.99600082308886,0.031774342931705266,0.014779989044826103,0.015222123177946204,0.19258306723422355,2.149882232500507,218.44807616517969,218.12458545172748,2.0
55896,274.02159700000004,36.006622,276.390822,59.356728,10.11,8.619999900000002,9.559,5939.0,0.96828902,1.0846572,0.0044621159,True,3,54.8,False,0.057141709417131585,164.34239075670808,1,1.7991209390707927,5.935468779559209,42984,2.4439518313417796,9.0,14.644192475020757,0.1127137459051582,0.017010367624733683,0.7337385010158965,0.09103987199826703,1.478159980502249,289.3526067285879,288.0672174174806,2.0
56240,96.696892,-64.90379300000001,152.035972,-86.789741,10.915999999999999,9.456000300000001,10.345999999999998,6024.0,0.985268,1.11575,0.06417357900000001,True,4,328.7999999999999,False,0.0610752566326952,240.24944954668217,1,1.9170859984712632,2.2024278429063067,43488,0.9226980185027308,149.0,7.50191198014916,0.018914658910737327,0.017813348567094853,0.4556518299508711,0.08542146884093277,1.4318223535698789,317.31538717282024,298.18010279018614,12.0
56384,103.415008,-59.27282,136.102849,-80.531357,11.445,9.553000500000001,10.705,5464.0,0.88198602,0.95523298,0.040055886,True,4,328.7999999999999,False,0.037909540727375964,290.11300661603127,2,10.751119687393773,5.637125362825607,43668,5.263572061729849,58.0,14.889591441739281,0.005534032715429418,0.11159644088019667,0.561486069603495,0.1157770060645903,1.6669277565480056,12453.765617127234,11974.131183492223,12.0
56708,242.766121,70.642944,145.33316299999996,79.37263,12.040999999999999,10.373,11.43,5622.0,0.84768802,0.99556166,0.00067504629,True,4,356.2,False,0.0035103608525626213,437.0244008484629,2,3.644802891771564,23.55783102783543,44154,4.090661238423382,15.0,40.75176859887842,0.08304301976487888,0.0393637395915642,0.1409218837391831,0.1895075080072067,2.132646288575056,1549.5039946324791,1548.4587133228326,13.0
56709,242.766121,70.642944,145.33316299999996,79.37263,12.040999999999999,10.373,11.43,5622.0,0.84768802,0.99556166,0.00067504629,True,4,356.2,False,0.0035103608525626213,437.0244008484629,2,1.8620530687416983,21.17495931994743,44154,8.111154591514241,17.0,37.95520281195836,0.0960695346899666,0.020110105890525917,0.12904563626907695,0.17972129688880342,2.0768512525771508,404.4163589281649,404.14354332861365,13.0
56901,86.84297499999998,-80.68409,272.090465,-75.853691,11.943,9.8570004,11.140999999999998,5042.0,0.86601597,0.84020799,0.017019991,True,4,164.39999999999995,False,0.032450415556745986,369.43023751872386,1,2.331148514665759,24.66857188286891,44442,14.971371463990595,7.0,38.8718572595325,0.29776220198778197,0.0246435001097786,0.7895686764186474,0.13199430033533788,1.7798492093568232,607.3020976606581,597.1388006478804,6.0
57200,86.254586,-48.199242,82.098101,-71.535811,10.455,8.869999900000002,9.897999800000001,5627.0,1.07521,0.99681199,0.01164384,True,3,82.19999999999997,False,0.038033942494481776,192.41099934752015,3,1.7557110004021204,6.0001980504918775,44856,0.0006806491818619558,14.0,12.914901481390539,0.026929352716612127,0.014949204535561809,0.4804668079251617,0.1324142268342598,1.7826781661371844,223.47871624606174,220.9065161174329,3.0
57291,37.414551,-47.228947,9.115881000000002,-56.889323,9.684,7.841000099999999,9.0319996,5307.0,0.95486701,0.91316301,0.0099475021,True,3,54.8,False,0.013113889079148231,131.17562297878808,1,5.487044017406458,4.729816462652897,44976,4.553421680344445,11.0,12.052366364007524,0.12097753900901778,0.05260825586523941,0.16887782179903296,0.12995801320269748,1.766066906112206,2767.628585182497,2740.3687611759256,2.0
57347,282.868801,68.410255,26.441241,84.74861199999998,11.782,9.3640003,10.877,4726.0,0.78339201,0.757258,0.10018202,True,4,328.7999999999999,False,0.09078307459538283,318.6035470887956,2,1.5519890695529226,1.7909460747777894,45052,1.4750550319618283,183.0,7.223706235581733,0.0035788406810767,0.018137100902723025,0.6567927491657131,0.061770157016629725,1.2175729006507632,328.9544291555564,299.0000047042728,12.0
57358,220.900333,71.38561999999997,142.48619,72.292111,9.585,8.298999799999999,9.126999900000001,6060.0,1.25547,1.13,0.025207957000000003,True,3,109.6,False,0.07017921280380457,136.35443999751908,1,3.479143641154889,7.500357666139183,45066,4.877504202081946,14.0,13.382709228655187,0.002415976959212137,0.025370227910482133,0.937459412295012,0.07430067252515325,1.3353711621132451,643.6484642298068,627.8223455398003,4.0
57601,89.09422499999998,-59.849937,86.111103,-83.276999,11.977,10.03,11.253,5291.0,0.94904202,0.90879798,0.20348477,True,4,328.7999999999999,False,0.022438396892746848,393.9904953958829,2,2.4240700635806167,9.368812880570983,45428,8.294694256060929,35.0,19.09543855421946,0.05673329325197789,0.023383960840933624,0.4513921740309944,0.1435291252367667,1.855990033831648,546.8096246103172,454.3552508855738,12.0
57602,89.09422499999998,-59.849937,86.111103,-83.276999,11.977,10.03,11.253,5291.0,0.94904202,0.90879798,0.20348477,True,4,328.7999999999999,False,0.022438396892746848,393.9904953958829,2,2.6511280337320886,8.869541071237945,45428,2.6208900673514037,37.0,18.41085791582324,0.004942633349236877,0.025574291377337827,0.4114074660602649,0.14415979245132204,1.8600631760323971,654.0443794529758,543.4587921315995,12.0
57799,250.68271,72.655128,129.05015600000002,80.99402399999998,9.796999900000001,8.6499996,9.352999699999998,6483.0,1.4697,1.3234143,0.00034194681000000005,True,4,328.7999999999999,False,0.05313756571409667,150.02887411932326,1,3.9426028251347103,7.53659871154582,45697,4.933978442348494,43.0,12.088982783491895,0.010032442537591784,0.024559113332046183,0.6486077719520511,0.1577241296174065,1.945605075758633,603.1500476562884,602.9438729223335,12.0
57869,130.799025,-4.7658260000000015,134.652752,-22.105071,11.946,10.182,11.261,5698.3198,0.88294202,1.0811217,0.0083532929,True,1,27.4,False,0.0615865764770469,395.8203810581117,3,3.673761977960235,6.041760163391843,45791,0.7659858096078934,5.0,16.23321650734469,0.0026330720320737267,0.038092298414142696,0.9971289324193278,0.03427368748591945,0.9069556216607664,1451.023198472098,1439.0027867107865,1.0
58099,195.795384,-15.271232,200.425741,-7.88595,9.701999699999998,8.196999499999999,9.126999900000001,5956.0,1.2071100000000001,1.0905637,0.0038671165,True,1,27.4,False,0.06006636688086597,136.35443999751908,1,3.4089482638612028,4.157413068276283,46121,3.5839941597071983,6.0,9.281579036060108,0.2016880525776624,0.025854248043384046,0.4224441127113893,0.13375540370551708,1.7916834790030325,668.4421418888278,665.8671560229634,1.0
58266,82.197209,-46.546246,74.487661,-69.565717,9.1920004,6.814000099999999,8.2670002,4858.0,0.81513798,0.79069209,0.036978215,True,3,54.8,False,0.025950534674722525,99.46086958946924,2,2.3930766978078197,12.651502741922874,46358,11.01921879756325,4.0,25.929988824814018,0.06985305696328634,0.02687718853246244,0.6891925498148547,0.11828284433102268,1.6848703997472756,722.3832634095302,696.6233744934848,2.0
58267,82.197209,-46.546246,74.487661,-69.565717,9.1920004,6.814000099999999,8.2670002,4858.0,0.81513798,0.79069209,0.036978215,True,3,54.8,False,0.025950534674722525,99.46086958946924,2,2.0466946240408284,9.025095672529496,46358,0.1259438767109412,7.0,20.70183279713119,0.1043645341100912,0.022986892701397355,0.47530722890309,0.1257882446257384,1.737503344174543,528.3972360655549,509.5548087917691,2.0
58546,273.235885,-62.417789,271.927272,-39.000145,10.94,8.9820004,10.311,5412.0,0.99392998,0.94148028,0.064148203,True,2,27.4,False,0.033016939772172904,235.99090812261508,1,17.15454650937974,6.1037939645160915,46711,4.238245575534323,4.0,13.86492251550874,0.1985558953620783,0.15800899102909793,0.5181966429597402,0.14533306409428962,1.8676170748477727,24966.84124603355,23461.8083981612,1.0
58900,172.002179,-9.18263,176.339523,-11.598319,12.368,8.494000400000001,10.589,3666.0,0.37900001,0.40700001,0.00014442083,True,1,27.4,True,0.023850146313533882,272.6826789893129,4,1.5971712681574282,7.700473682629845,47019,5.654385711930809,3.0,32.10013042001018,0.09365573753897416,0.038580745578294974,0.8221470505183871,0.04847485243188628,1.0786085751398746,1488.4739293771274,1488.2589937779908,1.0
59231,342.797902,76.91220899999998,56.434223,66.96830600000001,13.341,9.213999699999999,11.273,3736.0,0.51099998,0.55000001,0.05569778,True,3,54.8,False,0.013981657697401784,398.5847855795646,1,1.939000948745462,12.95476178884094,47184,7.239123233492088,4.0,37.23253057504685,0.03999639185358767,0.034738853973662984,0.5223433521970875,0.0989462998912764,1.5410097979541315,1206.7879754034805,1143.1187961799828,2.0
59335,204.634842,-44.861378,220.570987,-31.982471000000004,12.194,9.79,11.255999999999998,4739.0,0.78636098,0.76044333,0.14719471,True,2,27.4,False,0.020351294826435384,394.67548464001703,2,3.989601420376272,6.930073341937449,47267,4.016265254569814,4.0,17.762133697197672,0.034320405849730784,0.046447880722088684,0.35314635210944684,0.12242437498732965,1.7141134734013124,2157.4056235733788,1880.5923743959545,1.0
59488,149.888585,-8.57968,155.169361,-19.523846,15.76,10.784,13.214,3384.0,0.32699999,0.32600001,0.065844782,True,1,27.4,True,0.0008422206391047737,1427.2322666386162,1,2.873710587665344,7.533419558394718,47404,3.4018436685012885,4.0,34.050421032895244,0.05092894496213718,0.0804551108092579,0.030058851210879162,0.07607314909066386,1.3512052317009184,6473.024855329966,6073.140258925587,1.0
59753,229.248729,-30.888704,235.02123199999997,-12.263802,12.829,9.698,11.55,4672.0,0.77140301,0.74431956,0.26942109999999997,True,1,27.4,False,0.01878470421812972,469.4873411610965,1,4.094888281692125,8.705336337465454,47589,6.147766485954473,3.0,20.929801171202193,0.046666151793875545,0.0485980761455564,0.37402313933116976,0.12976743255286555,1.7647714813167097,2361.773005049297,1860.5118546156964,1.0
59807,63.317497,-7.559063,59.652582,-28.230621000000006,15.578,10.472000000000001,12.914000000000001,3323.0,0.29699999,0.289,0.0064878235999999995,True,1,27.4,True,0.015547625961649603,1149.293755777683,3,2.578015072918744,8.544774709969339,47632,6.311724771724775,3.0,39.169332901900475,0.08190213085107084,0.07946710029374446,0.5737585133716413,0.06350570670392544,1.2345594197503054,6315.020029096041,6274.313390606668,1.0
60853,67.774167,-40.484016,53.424016,-61.131189,14.423,9.824000400000001,12.15,3448.0,0.36000001,0.36700001,0.0036978361,True,3,54.8,True,0.030883247498362576,683.3474499620992,4,1.2279723282375667,1.9085658901369136,48092,1.517400707196091,28.0,12.882313649468145,0.043792694324861936,0.031228017646485414,0.4142211942930069,0.04459715534223108,1.034568377737086,975.1890861292044,971.596282321809,2.0
61030,128.986619,-8.855005999999998,134.01364099999998,-26.53448,15.390999999999998,10.399000000000001,12.799000000000001,3354.0,0.31200001,0.308,0.024247427000000002,True,1,27.4,True,0.0078000111927909455,1059.639453891305,2,2.8952606314534743,5.253071901835779,48173,4.927404487853737,5.0,27.536417994581388,0.2023528226884629,0.08495548151090301,0.21290087956928394,0.06461933727419078,1.2453369401814829,7217.433838749383,7046.572584408732,1.0
62297,16.797925,-16.532511,8.734213,-21.794708,16.643,12.044,14.629000000000001,3147.0,0.21699999,0.191,1.1062176e-05,True,1,27.4,True,0.009490284988623254,4284.877071315376,3,2.7878335990220697,7.802733139673528,48804,0.2667573855495937,4.0,43.952693604260794,0.17273547105585754,0.11761575011615,0.4142755018691394,0.0586635078854607,1.186559812757476,13833.464675384641,13833.311648856516,1.0
62368,90.941414,-78.964989,269.161326,-77.592979,17.039,11.645,14.23,3077.0,0.191,0.15899999,0.024605686,True,4,274.0,True,0.003173910799796897,3108.268311984693,2,3.1922540804131305,13.480274299384721,48834,9.833651991761267,20.0,67.63441465612979,0.0024002414559724998,0.1530109220218964,0.2142286230229584,0.07188005028923458,1.3134386955399289,23412.342257990866,22850.09987538842,10.0
62819,74.43989300000001,-73.357956,300.974415,-81.415186,16.042999,11.147,13.689,3340.0,0.371613,0.36283350000000003,0.12275810000000001,True,4,328.7999999999999,True,0.05507395300306028,2037.446674319455,2,2.937060910145635,2.8388777392053615,49021,0.10394959660862696,116.0,16.199897686084107,0.04648935393986616,0.07235697521987468,0.8515013536741235,0.03642525269631465,0.9349898741224696,5235.5318629695585,4663.098723553683,12.0
