,TESSMAG,Ks,transit_depth,planetPeriod,RADIUS,TEFF
21971,9.1099997,8.260999700000001,250.5968499378379,11.35960507277366,0.9333299999999999,5984.0
22013,8.948,8.073,1019.5923738226841,7.3298180958775285,0.98416603,5858.0
22340,7.500999900000001,6.598,314.1874634474015,10.447874579484973,1.57735,5872.2402
22341,7.500999900000001,6.598,95.06644282801456,7.221178463250253,1.57735,5872.2402
22359,6.992999999999999,6.3020000000000005,326.7340583184518,24.752410296865087,1.4724700000000002,6381.5898
22573,10.770999999999999,9.8109999,56354.80173596997,1.5537265290261268,0.80226499,6000.7002
23203,10.118,8.989999800000003,352.0794690723477,2.576869819296606,1.11966,5744.0
23457,8.4180002,7.709000099999999,454.8725558728427,12.158346885342427,1.47619,6496.0
23886,11.082,9.453000099999999,2376.8514673192544,2.708219437552405,0.74975902,4568.0
23887,11.082,9.453000099999999,1389.6947660592548,12.578950222887167,0.74975902,4568.0
24530,13.114,10.822000000000001,4009.697397250271,4.644729574852024,0.33799999999999997,3405.0
24664,13.573,11.107999999999999,6014.920093779845,4.330704306039337,0.30000001,3329.0
24873,12.466,10.183,4344.273071248288,9.463863472071088,0.39199999,3508.0
25002,12.731,10.415,7797.780419932735,11.607818191991168,0.34,3409.0
25442,13.898,11.562000000000001,8187.938320392736,5.656655732100305,0.34299999,3414.0
25649,13.19,10.88,5811.795546219704,4.791189193976843,0.27000001,3267.0
25818,11.53,9.465000199999999,5225.81439654491,10.983322454920582,0.43099999,3581.0
26412,13.963,11.417,8803.363503429677,8.43527604998018,0.32872501,3263.0
27449,9.819999699999999,8.661999699999999,623.2145930000156,3.1231975440429705,0.88678199,5522.0
27535,10.24,9.156000099999998,505.531038825086,2.1323466616715483,1.00545,5477.0
27707,7.4929999999999986,6.3439999,825.5579911824037,8.310830955705066,0.82966501,5367.8398
27829,9.352999699999998,8.244999900000002,765.8723884940393,8.425462709453019,1.2227299999999999,5498.0
28517,8.744000400000001,8.2049999,494.763029810243,10.771685712481418,1.4169,7101.0
28564,9.4130001,8.263999900000002,1031.344414974269,4.237270421862267,0.84586298,5361.0
28638,8.1070004,7.3020000000000005,386.06228500215434,11.452324963873188,1.5983399999999999,6154.0
28669,8.5930004,7.6599998,108.36073594767281,30.68766885587452,1.0383101000000001,5847.0
28724,10.9,9.991000199999998,1123.1225935134887,8.410343612059883,0.93834603,5925.0
28879,9.963999699999999,8.970999699999998,354.72440808565443,1.546174126083948,0.93153298,5622.0
29023,10.526,9.713999699999999,243.0133108099056,1.3917115016231365,1.17374,6359.0
29063,10.163,9.217,17693.217560446963,6.537625391100915,1.0850899999999999,5894.0
29216,10.067,9.161999699999999,1072.503157310314,8.767420301918094,1.0611899999999999,5931.0
29241,10.284,9.364999800000001,4960.98959684169,4.601423883447047,1.0828201000000002,5864.0
29341,10.295,9.281000099999998,764.2805890592041,6.307202514522776,0.87227601,5703.0
29368,10.597999999999999,9.5640001,1212.3465934191577,7.501438802021028,1.0201400999999999,6470.0
31085,10.784,9.246999699999998,1064.8331900299618,8.889561678203489,0.51345301,4683.5498
31170,9.661000300000001,8.599,1222.5321546562302,7.8155385837410485,1.0308,5498.0
31388,10.357000000000001,8.9960003,21158.47839833875,14.564226298856289,0.85481501,5004.0
31439,10.460999999999999,9.501999900000001,215.1908432791917,18.674302675106816,1.1396101,5795.0
32063,7.808000099999999,5.8720002000000004,715.2940680083939,5.31709788446203,0.72399998,3936.0
32109,6.5139999,5.492000099999999,798.7328681458304,7.6224814085551165,1.2595201,5489.0
32164,7.571000099999999,7.195000200000001,414.34583482742136,9.325941442767633,1.64367,9268.0
32461,8.2919998,7.354000099999999,190.5799079758591,3.174724220941901,1.01685,5800.0
33102,9.6920004,8.718999900000002,7944.580114829795,5.878346020870175,1.20336,5472.7998
33103,9.882,8.840000199999997,811.3812217910893,4.874233422735442,1.06627,5410.0
33303,9.75,8.4799995,1572.1036989661584,8.044060413359677,0.91562998,5376.0
33519,8.7329998,7.816999900000001,332.7639630422617,21.64356870287088,1.4244,5959.0
33520,8.7329998,7.816999900000001,283.43099468227786,14.097281665975794,1.4244,5959.0
33553,9.420999499999999,7.4520000999999985,2379.257786369179,6.6502993824588605,0.66278303,4549.0
33600,8.173999799999999,7.230999900000001,276.37217050036753,5.82582592648872,1.06378,5813.0
33696,8.078000099999999,7.250999900000001,297.98233786037275,10.242847847439023,1.03635,6292.0
33762,8.5950003,7.461999900000001,196.616585781384,2.0017699015921337,0.81563997,5362.0
33796,8.7609997,8.1049995,399.3993652157427,8.961896078720773,1.38762,7111.0
34188,10.895999999999999,9.7309999,634.7770910656934,3.92084198170528,0.81308597,5469.0
34326,10.388,9.3570004,816.0022602664598,4.6840122195967,0.834786,5733.0
34771,7.735000099999999,6.888999900000001,113.71898080918879,2.7106792974622804,1.3259701000000002,6202.0
34804,8.0229998,7.434,370.384325961837,11.957879801540846,1.5754499,6707.0
34830,7.683000099999999,7.0110002000000025,367.7788123341866,5.2798231004713765,1.4781801,6500.0
34839,8.7299995,7.905000200000001,170.7297923588669,8.628676337036778,1.2482799999999998,6045.0
34868,7.822999999999999,7.191999900000001,448.2077596756768,6.211579964323392,1.53895,6626.0
34919,8.7539997,7.928,546.9926232272596,5.598685143408053,1.25499,6059.0
35494,10.829,8.5979996,3032.967901975438,7.486127058948173,0.54000002,3795.0
35965,11.026,8.9829998,103722.13627614647,11.497051370315779,0.514,3742.0
35991,11.835,9.8000002,2998.836427645734,11.315033915723502,0.51099998,3737.0
36418,12.802,10.661,4471.809579937235,3.207759569870998,0.5,3715.0
38109,13.43,10.786,7005.150924214816,4.007993509963504,0.26976299,3149.0
39707,15.305,12.674000000000001,22289.61561644855,4.663222008990758,0.20900001,3126.0
42248,4.2160001,3.3710001000000003,63.092417048138905,9.944407813583007,1.11264,6153.02
42249,4.2160001,3.3710001000000003,212.38166057136522,8.058826304817003,1.11264,6153.02
42397,7.2600002,6.4270000000000005,1569.8648603775378,4.530670581679484,1.3068,6151.0
42624,4.6620002000000005,4.3130002,279.61723217592237,68.99149372018479,1.55524,7493.0
42625,4.6620002000000005,4.3130002,545.5096513199337,26.992626089354978,1.55524,7493.0
42665,9.342,8.375,70.51370231083766,0.942256744683002,1.46232,5713.0
42785,9.215000199999999,8.1569996,931.1666083387113,9.835750923564088,0.95261502,5612.0
43173,6.660999799999999,5.9239998,39.77924106201858,5.410295580319909,1.70314,6562.0
43730,9.4429998,8.458000199999999,703.1940171777347,6.2378075315125425,1.21224,5692.0
43757,8.803000500000003,8.1630001,164.43788473952958,4.22464191891605,1.59161,6633.0
43926,10.827,9.873000099999999,732.4301990484603,3.523220670273409,0.87415999,6194.0
43978,11.13,10.214,8694.244838173368,4.448919631640737,0.96218902,5904.0
44056,10.139,8.9510002,379.1280579795095,2.6614091296185607,0.81431401,5687.0
44083,9.812000300000001,9.0190001,186.26666537353069,17.47922618542741,1.1011799999999998,6161.0
44290,10.856,9.828000099999999,282.23968586689625,5.9015069074023785,0.90089899,5494.0
44538,10.017999999999999,8.762000099999998,824.9834866537585,6.199405213826967,0.90364802,5161.0
44634,9.703000099999999,8.5340004,28129.94965904169,16.879602253038446,0.77578002,4692.0
44666,9.7510004,8.0380001,1092.7903405225218,15.91528735909926,0.73034799,4467.0
44848,9.385000199999999,7.366000200000001,1111.7664494742994,0.9650258826400993,0.62692797,3935.0
44900,9.3559999,8.737999900000002,4077.27477028288,40.94763825713717,1.57063,6696.0
44902,9.3559999,8.737999900000002,123.07234585559144,38.220093512492646,1.57063,6696.0
